����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300038.SZ,÷̩ŵ,2011-05-10,11.3634,11.3049,11.3764,11.1879,11.3439,178104,3087364.4,-0.0195,-0.1716,17.3346,0.4103,757565575,N/A,1597896500,43413500,0,91570000,62.1912,2.1572,6.5819,-14.7468,
300038.SZ,÷̩ŵ,2011-05-11,11.3439,11.2854,11.3894,11.2269,11.3569,289370,5038488.5,0.013,0.1146,17.4119,0.6665,758433845,N/A,1599727900,43413500,0,91570000,62.2625,2.1597,6.5894,-14.7637,
300038.SZ,÷̩ŵ,2011-05-12,11.3569,11.3114,11.3309,11.0774,11.1684,239530,4141650.5,-0.1885,-1.66,17.2907,0.5517,745843930,N/A,1573172600,43413500,0,91570000,61.229,2.1239,6.48,-14.5187,
300038.SZ,÷̩ŵ,2011-05-13,11.1684,11.1684,11.1684,11.1684,11.1684,N/A,N/A,0,0,N/A,N/A,745843930,N/A,1573172600,43413500,0,91570000,61.229,2.1239,6.48,-14.5187,
300038.SZ,÷̩ŵ,2011-05-16,11.1684,11.1684,11.2789,11.1684,11.1749,229836,3964110.8,0.0065,0.0582,17.2476,0.5294,746278065,N/A,1574088300,43413500,0,91570000,61.2646,2.1251,6.4838,-14.5271,
300038.SZ,÷̩ŵ,2011-05-17,11.1749,11.1424,11.2269,11.0904,11.1424,206449,3545513.6,-0.0325,-0.2909,17.1738,0.4755,744107390,N/A,1569509800,43413500,0,91570000,61.0864,2.1189,6.4649,-14.4849,
300038.SZ,÷̩ŵ,2011-05-18,11.1424,11.1619,11.2789,11.1424,11.2204,180907,3127593.4,0.078,0.7001,17.2884,0.4167,749317010,N/A,1580498200,43413500,0,91570000,61.5141,2.1338,6.5102,-14.5863,
300038.SZ,÷̩ŵ,2011-05-19,11.2204,11.2919,11.2919,11.0904,11.0969,198275,3403649.2,-0.1235,-1.1008,17.1663,0.4567,741068445,N/A,1563099900,43413500,0,91570000,60.8369,2.1103,6.4385,-14.4257,
300038.SZ,÷̩ŵ,2011-05-20,11.0969,11.1034,11.1814,10.9279,10.9669,320896,5451116.3,-0.13,-1.1716,16.9872,0.7392,732385745,N/A,1544785900,43413500,0,91570000,60.1241,2.0855,6.3631,-14.2567,
300038.SZ,÷̩ŵ,2011-05-23,10.9669,10.9409,10.9409,10.4793,10.5443,355979,5823369.5,-0.4226,-3.853,16.3587,0.82,704166970,N/A,1485265400,43413500,0,91570000,57.8076,2.0052,6.1179,-13.7074,
300038.SZ,÷̩ŵ,2011-05-24,10.5443,10.4728,10.9344,10.2778,10.8889,666722,10928313.9,0.3445,3.2676,16.3911,1.5357,727176125,N/A,1533797500,43413500,0,91570000,59.6965,2.0707,6.3178,-14.1553,
300038.SZ,÷̩ŵ,2011-05-25,10.8889,10.7784,10.8759,10.3558,10.3818,365986,5961328.1,-0.5071,-4.6567,16.2884,0.843,693313595,N/A,1462372900,43413500,0,91570000,56.9166,1.9743,6.0236,-13.4961,
300038.SZ,÷̩ŵ,2011-05-26,10.3818,10.4013,10.5703,10.3753,10.3948,196810,3165063.9,0.013,0.1252,16.0818,0.4533,694181865,N/A,1464204300,43413500,0,91570000,56.9878,1.9768,6.0312,-13.513,
300038.SZ,÷̩ŵ,2011-05-27,10.3948,10.3168,10.4663,10.1478,10.1868,219535,3472707.2,-0.208,-2.0013,15.8185,0.5057,680289545,N/A,1434901900,43413500,0,91570000,55.8474,1.9372,5.9105,-13.2426,
300038.SZ,÷̩ŵ,2011-05-30,10.1868,10.2648,10.4013,10.1088,10.2518,320400,5083659.8,0.065,0.6382,15.8666,0.738,684630895,N/A,1444058900,43413500,0,91570000,56.2038,1.9496,5.9482,-13.3271,
300038.SZ,÷̩ŵ,2011-05-31,10.2518,10.3363,10.4988,10.2063,10.4728,259490,4141947.7,0.221,2.156,15.9619,0.5977,699391485,N/A,1475192700,43413500,0,91570000,57.4155,1.9916,6.0764,-13.6144,
300038.SZ,÷̩ŵ,2011-06-01,10.4728,10.4988,10.5118,10.3233,10.4013,692539,11087632.8,-0.0715,-0.6828,16.0101,1.5952,694616000,N/A,1465120000,43413500,0,91570000,57.0235,1.978,6.0349,-13.5215,
300038.SZ,÷̩ŵ,2011-06-02,10.4013,10.3103,10.4663,9.9463,10.1023,265699,4154469.1,-0.299,-2.875,15.636,0.612,674645790,N/A,1422997800,43413500,0,91570000,55.3841,1.9211,5.8614,-13.1327,
300038.SZ,÷̩ŵ,2011-06-03,10.1023,10.1218,10.3233,10.0828,10.2713,288804,4543337.6,0.169,1.6731,15.7316,0.6652,685933300,N/A,1446806000,43413500,0,91570000,56.3107,1.9533,5.9595,-13.3524,
300038.SZ,÷̩ŵ,2011-06-07,10.2713,10.2258,10.3038,10.1673,10.2973,171474,2706771.8,0.026,0.2532,15.7853,0.395,687669840,N/A,1450468800,43413500,0,91570000,56.4532,1.9582,5.9746,-13.3862,
300038.SZ,÷̩ŵ,2011-06-08,10.2973,10.2193,10.3038,10.1088,10.2453,161310,2527897.2,-0.052,-0.5051,15.6711,0.3716,684196760,N/A,1443143200,43413500,0,91570000,56.1681,1.9483,5.9444,-13.3186,
300038.SZ,÷̩ŵ,2011-06-09,10.2453,10.2453,10.2843,10.0698,10.0698,266400,4152829.3,-0.1755,-1.7132,15.5887,0.6136,672475115,N/A,1418419300,43413500,0,91570000,55.2059,1.9149,5.8426,-13.0905,
300038.SZ,÷̩ŵ,2011-06-10,10.0698,10.0828,10.0828,9.6732,9.8423,691201,10412542.3,-0.2275,-2.2595,15.0644,1.5921,657280390,N/A,1386369800,43413500,0,91570000,53.9585,1.8717,5.7106,-12.7947,
300038.SZ,÷̩ŵ,2011-06-13,9.8423,9.8032,9.9203,9.5627,9.8488,242066,3628455.5,0.0065,0.0661,14.9895,0.5576,657714525,N/A,1387285500,43413500,0,91570000,53.9941,1.8729,5.7143,-12.8031,
300038.SZ,÷̩ŵ,2011-06-14,9.8488,9.8813,9.9723,9.7837,9.9268,299910,4575822.4,0.078,0.7921,15.2573,0.6908,662924145,N/A,1398273900,43413500,0,91570000,54.4218,1.8877,5.7596,-12.9045,
300038.SZ,÷̩ŵ,2011-06-15,9.9268,9.8878,9.9593,9.7642,9.7707,194899,2957938.9,-0.156,-1.5717,15.1768,0.4489,652504905,N/A,1376297100,43413500,0,91570000,53.5664,1.8581,5.6691,-12.7017,
300038.SZ,÷̩ŵ,2011-06-16,9.7707,9.6797,9.7902,9.6277,9.6537,209010,3116801.5,-0.117,-1.1976,14.9122,0.4814,644690475,N/A,1359814500,43413500,0,91570000,52.9249,1.8358,5.6012,-12.5496,
300038.SZ,÷̩ŵ,2011-06-17,9.6537,9.6602,9.7057,9.4522,9.4652,234501,3470444,-0.1885,-1.9529,14.7993,0.5402,632100560,N/A,1333259200,43413500,0,91570000,51.8914,1.8,5.4918,-12.3045,
300038.SZ,÷̩ŵ,2011-06-20,9.4652,9.4392,9.4847,9.1207,9.3807,369933,5303268.4,-0.0845,-0.8929,14.3358,0.8521,626456805,N/A,1321355100,43413500,0,91570000,51.428,1.7839,5.4428,-12.1947,
300038.SZ,÷̩ŵ,2011-06-21,9.3807,9.3807,9.4587,9.3287,9.4587,191590,2772778.6,0.078,0.8316,14.4725,0.4413,631666425,N/A,1332343500,43413500,0,91570000,51.8557,1.7987,5.488,-12.2961,
300038.SZ,÷̩ŵ,2011-06-22,9.4587,9.4717,9.4717,9.3092,9.3612,131170,1895761.5,-0.0975,-1.0309,14.4527,0.3021,625154400,N/A,1318608000,43413500,0,91570000,51.3211,1.7802,5.4314,-12.1693,
300038.SZ,÷̩ŵ,2011-06-23,9.3612,9.3287,9.8032,9.2767,9.7447,556680,8261643.7,0.3835,4.0972,14.8409,1.2823,650768365,N/A,1372634300,43413500,0,91570000,53.4239,1.8531,5.654,-12.6679,
300038.SZ,÷̩ŵ,2011-06-24,9.7447,9.6602,9.9528,9.6472,9.9138,646474,9798855.5,0.169,1.7345,15.1574,1.4891,662055875,N/A,1396442500,43413500,0,91570000,54.3505,1.8853,5.7521,-12.8876,
300038.SZ,÷̩ŵ,2011-06-27,9.9138,9.9925,10.0976,9.9138,9.986,513427,7819062.6,0.0722,0.7285,15.2292,1.1826,660319335,N/A,1392779700,43413500,0,91570000,54.2079,1.8803,5.737,-12.8538,
300038.SZ,÷̩ŵ,2011-06-28,9.986,10.0122,10.0385,9.9138,9.9794,250197,3796303.3,-0.0066,-0.0657,15.1733,0.5763,659885200,N/A,1391864000,43413500,0,91570000,54.1723,1.8791,5.7332,-12.8454,
300038.SZ,÷̩ŵ,2011-06-29,9.9794,9.9729,10.0976,9.8612,9.8941,389856,5946599.6,-0.0854,-0.8553,15.2533,0.898,654241445,N/A,1379959900,43413500,0,91570000,53.709,1.863,5.6842,-12.7355,
300038.SZ,÷̩ŵ,2011-06-30,9.8941,9.8941,10.1764,9.8875,10.0713,491010,7521812,0.1773,1.7916,15.3191,1.131,665963090,N/A,1404683800,43413500,0,91570000,54.6713,1.8964,5.786,-12.9637,
300038.SZ,÷̩ŵ,2011-07-01,10.0713,10.0451,10.1764,10.0451,10.0976,342465,5277237.8,0.0263,0.2608,15.4096,0.7888,667699630,N/A,1408346600,43413500,0,91570000,54.8138,1.9013,5.8011,-12.9975,
300038.SZ,÷̩ŵ,2011-07-04,10.0976,10.1632,10.2749,10.0713,10.242,459810,7153786.5,0.1444,1.4304,15.5581,1.0591,677250600,N/A,1428492000,43413500,0,91570000,55.5979,1.9285,5.8841,-13.1834,
300038.SZ,÷̩ŵ,2011-07-05,10.242,10.1829,10.2814,10.1829,10.2749,483030,7533705.3,0.0328,0.3205,15.5968,1.1126,679421275,N/A,1433070500,43413500,0,91570000,55.7761,1.9347,5.9029,-13.2257,
300038.SZ,÷̩ŵ,2011-07-06,10.2749,10.2749,10.3274,10.1239,10.3011,409601,6386218.4,0.0263,0.2556,15.5913,0.9435,681157815,N/A,1436733300,43413500,0,91570000,55.9186,1.9397,5.918,-13.2595,
300038.SZ,÷̩ŵ,2011-07-07,10.3011,10.2946,10.5046,10.2289,10.3405,769743,12171176.6,0.0394,0.3824,15.812,1.773,683762625,N/A,1442227500,43413500,0,91570000,56.1325,1.9471,5.9406,-13.3102,
300038.SZ,÷̩ŵ,2011-07-08,10.3405,10.3077,10.3865,10.1764,10.2223,352900,5519633.4,-0.1182,-1.1429,15.6408,0.8129,675948195,N/A,1425744900,43413500,0,91570000,55.491,1.9248,5.8727,-13.1581,
300038.SZ,÷̩ŵ,2011-07-11,10.2223,10.2223,10.2946,10.1567,10.2552,359720,5607177.2,0.0328,0.3211,15.5876,0.8286,678118870,N/A,1430323400,43413500,0,91570000,55.6692,1.931,5.8916,-13.2003,
300038.SZ,÷̩ŵ,2011-07-12,10.2552,10.1829,10.1829,10.0254,10.0451,364563,5610949.4,-0.2101,-2.0487,15.3909,0.8397,664226550,N/A,1401021000,43413500,0,91570000,54.5287,1.8915,5.7709,-12.9299,
300038.SZ,÷̩ŵ,2011-07-13,10.0451,10.0582,10.3143,10.0451,10.2749,407530,6330240.7,0.2298,2.2876,15.5332,0.9387,679421275,N/A,1433070500,43413500,0,91570000,55.7761,1.9347,5.9029,-13.2257,
300038.SZ,÷̩ŵ,2011-07-14,10.2749,10.242,10.6228,10.242,10.5834,1076122,17150044.4,0.3086,3.0032,15.9369,2.4788,699825620,N/A,1476108400,43413500,0,91570000,57.4512,1.9928,6.0802,-13.6229,
300038.SZ,÷̩ŵ,2011-07-15,10.5834,10.544,10.8723,10.5046,10.8001,1639216,26850916.9,0.2167,2.0471,16.3803,3.7758,714152075,N/A,1506326500,43413500,0,91570000,58.6273,2.0336,6.2047,-13.9017,
300038.SZ,÷̩ŵ,2011-07-18,10.8001,10.8526,10.9248,10.636,10.6754,1004540,16469967.2,-0.1247,-1.155,16.3955,2.3139,705903510,N/A,1488928200,43413500,0,91570000,57.9501,2.0101,6.133,-13.7412,
300038.SZ,÷̩ŵ,2011-07-19,10.6754,10.6425,10.6425,10.4784,10.5703,758166,12169518.1,-0.105,-0.984,16.0513,1.7464,698957350,N/A,1474277000,43413500,0,91570000,57.3799,1.9904,6.0727,-13.606,
300038.SZ,÷̩ŵ,2011-07-20,10.5703,10.59,10.636,10.439,10.59,448500,7220948,0.0197,0.1863,16.1002,1.0331,700259755,N/A,1477024100,43413500,0,91570000,57.4868,1.9941,6.084,-13.6313,
300038.SZ,÷̩ŵ,2011-07-21,10.59,10.5834,10.5834,10.3733,10.4193,477418,7608495.1,-0.1707,-1.6119,15.9368,1.0997,688972245,N/A,1453215900,43413500,0,91570000,56.5602,1.9619,5.9859,-13.4116,
300038.SZ,÷̩ŵ,2011-07-22,10.4193,10.4981,10.5703,10.4193,10.4653,341601,5455445.3,0.046,0.4411,15.9702,0.7869,692011190,N/A,1459625800,43413500,0,91570000,56.8096,1.9706,6.0123,-13.4708,
300038.SZ,÷̩ŵ,2011-07-25,10.4653,10.393,10.4259,10.0122,10.0976,667707,10368952.7,-0.3677,-3.5132,15.5292,1.538,667699630,N/A,1408346600,43413500,0,91570000,54.8138,1.9013,5.8011,-12.9975,
300038.SZ,÷̩ŵ,2011-07-26,10.0976,10.1436,10.2026,9.986,10.0976,293935,4530501.8,0,0,15.4133,0.6771,667699630,N/A,1408346600,43413500,0,91570000,54.8138,1.9013,5.8011,-12.9975,
300038.SZ,÷̩ŵ,2011-07-27,10.0976,10.0976,10.3339,9.9991,10.3208,447437,6948991,0.2232,2.2107,15.5307,1.0306,682460220,N/A,1439480400,43413500,0,91570000,56.0256,1.9434,5.9293,-13.2848,
300038.SZ,÷̩ŵ,2011-07-28,10.3208,10.242,10.3799,10.2223,10.3733,487919,7654439.7,0.0525,0.5089,15.6879,1.1239,685933300,N/A,1446806000,43413500,0,91570000,56.3107,1.9533,5.9595,-13.3524,
300038.SZ,÷̩ŵ,2011-07-29,10.3733,10.3733,10.4784,10.2289,10.3405,344930,5438842.3,-0.0328,-0.3165,15.768,0.7945,683762625,N/A,1442227500,43413500,0,91570000,56.1325,1.9471,5.9406,-13.3102,
300038.SZ,÷̩ŵ,2011-08-01,10.3405,10.1961,10.5834,10.1895,10.4784,477623,7593341.5,0.1379,1.3333,15.8982,1.1002,692879460,N/A,1461457200,43413500,0,91570000,56.8809,1.973,6.0199,-13.4877,
300038.SZ,÷̩ŵ,2011-08-02,10.4784,10.439,10.59,10.2158,10.5703,658192,10406373.3,0.0919,0.8772,15.8105,1.5161,698957350,N/A,1474277000,43413500,0,91570000,57.3799,1.9904,6.0727,-13.606,
300038.SZ,÷̩ŵ,2011-08-03,10.5703,10.5046,10.8854,10.4193,10.6885,1612702,26356925.2,0.1182,1.118,16.3433,3.7147,706771780,N/A,1490759600,43413500,0,91570000,58.0214,2.0126,6.1406,-13.7581,
300038.SZ,÷̩ŵ,2011-08-04,10.6885,10.6425,10.7673,10.5178,10.5703,781812,12657477.4,-0.1182,-1.1057,16.1899,1.8008,698957350,N/A,1474277000,43413500,0,91570000,57.3799,1.9904,6.0727,-13.606,
300038.SZ,÷̩ŵ,2011-08-05,10.5703,10.3011,10.3011,10.0976,10.1239,783154,12182544.7,-0.4464,-4.2236,15.5557,1.8039,669436170,N/A,1412009400,43413500,0,91570000,54.9564,1.9063,5.8162,-13.0313,
300038.SZ,÷̩ŵ,2011-08-08,10.1239,10.0451,10.0451,9.2375,9.4017,842398,12288252.7,-0.7222,-7.1336,14.5872,1.9404,621681320,N/A,1311282400,43413500,0,91570000,51.036,1.7703,5.4013,-12.1017,
300038.SZ,÷̩ŵ,2011-08-09,9.4017,9.1259,9.3229,8.5416,9.185,477456,6620146,-0.2167,-2.3045,13.8655,1.0998,607354865,N/A,1281064300,43413500,0,91570000,49.8599,1.7295,5.2768,-11.8228,
300038.SZ,÷̩ŵ,2011-08-10,9.185,9.29,9.487,9.29,9.3097,494672,7069580,0.1247,1.3581,14.2914,1.1394,615603430,N/A,1298462600,43413500,0,91570000,50.5371,1.753,5.3485,-11.9834,
300038.SZ,÷̩ŵ,2011-08-11,9.3097,9.0603,9.5395,9.0209,9.5001,464027,6611062.6,0.1904,2.0451,14.2472,1.0689,628193345,N/A,1325017900,43413500,0,91570000,51.5706,1.7888,5.4578,-12.2285,
300038.SZ,÷̩ŵ,2011-08-12,9.5001,9.5658,9.7431,9.5133,9.6643,602175,8828774.6,0.1641,1.7277,14.6615,1.3871,639046720,N/A,1347910400,43413500,0,91570000,52.4616,1.8198,5.5521,-12.4397,
300038.SZ,÷̩ŵ,2011-08-15,9.6643,9.6249,9.986,9.6249,9.9269,720538,10807827.4,0.2626,2.7174,14.9997,1.6597,656412120,N/A,1384538400,43413500,0,91570000,53.8872,1.8692,5.703,-12.7778,
300038.SZ,÷̩ŵ,2011-08-16,9.9269,9.9335,9.9532,9.7037,9.7299,468086,6993179.6,-0.197,-1.9841,14.9399,1.0782,643388070,N/A,1357067400,43413500,0,91570000,52.818,1.8321,5.5899,-12.5242,
300038.SZ,÷̩ŵ,2011-08-17,9.7299,9.7365,9.8481,9.6577,9.835,483412,7190050,0.105,1.0796,14.8735,1.1135,650334230,N/A,1371718600,43413500,0,91570000,53.3882,1.8519,5.6502,-12.6595,
300038.SZ,÷̩ŵ,2011-08-18,9.835,9.8218,9.9335,9.7102,9.8481,584350,8749108.4,0.0131,0.1335,14.9724,1.346,651202500,N/A,1373550000,43413500,0,91570000,53.4595,1.8544,5.6578,-12.6764,
300038.SZ,÷̩ŵ,2011-08-19,9.8481,9.684,9.6905,9.4411,9.684,329301,4822352.5,-0.1641,-1.6667,14.6442,0.7585,640349125,N/A,1350657500,43413500,0,91570000,52.5685,1.8235,5.5635,-12.4651,
300038.SZ,÷̩ŵ,2011-08-22,9.684,9.684,9.9663,9.5461,9.8744,739683,11108875.7,0.1904,1.9661,15.0184,1.7038,652939040,N/A,1377212800,43413500,0,91570000,53.6021,1.8593,5.6728,-12.7102,
300038.SZ,÷̩ŵ,2011-08-23,9.8744,9.8612,10.2355,9.8612,10.2355,1651377,25430075.2,0.3611,3.6569,15.3993,3.8038,676816465,N/A,1427576300,43413500,0,91570000,55.5623,1.9273,5.8803,-13.175,
300038.SZ,÷̩ŵ,2011-08-24,10.2355,10.2486,10.4259,10.1895,10.3143,1549862,24318907.5,0.0788,0.7697,15.691,3.57,682026085,N/A,1438564700,43413500,0,91570000,55.9899,1.9421,5.9256,-13.2764,
300038.SZ,÷̩ŵ,2011-08-25,10.3143,10.3405,10.3733,10.091,10.3733,1366260,21280341.1,0.0591,0.5729,15.5756,3.1471,685933300,N/A,1446806000,43413500,0,91570000,56.3107,1.9533,5.9595,-13.3524,
300038.SZ,÷̩ŵ,2011-08-26,10.3733,10.2617,10.5046,10.1961,10.4981,1767740,27887144.7,0.1247,1.2025,15.7756,4.0719,694181865,N/A,1464204300,43413500,0,91570000,56.9878,1.9768,6.0312,-13.513,
300038.SZ,÷̩ŵ,2011-08-29,10.4981,10.439,10.5046,10.2946,10.3536,1028880,16307869.1,-0.1444,-1.3759,15.8501,2.37,684630895,N/A,1444058900,43413500,0,91570000,56.2038,1.9496,5.9482,-13.3271,
300038.SZ,÷̩ŵ,2011-08-30,10.3536,10.3668,10.4718,10.1107,10.1107,751867,11733694,-0.2429,-2.3462,15.6061,1.7319,668567900,N/A,1410178000,43413500,0,91570000,54.8851,1.9038,5.8086,-13.0144,
300038.SZ,÷̩ŵ,2011-08-31,10.1107,10.0582,10.3143,9.9729,10.1501,516609,7955684.2,0.0394,0.3896,15.3998,1.19,671172710,N/A,1415672200,43413500,0,91570000,55.0989,1.9112,5.8313,-13.0651,
300038.SZ,÷̩ŵ,2011-09-01,10.1501,10.2552,10.2552,9.9925,10.0845,375673,5787105.8,-0.0657,-0.6468,15.4046,0.8653,666831360,N/A,1406515200,43413500,0,91570000,54.7425,1.8989,5.7935,-12.9806,
300038.SZ,÷̩ŵ,2011-09-02,10.0845,9.986,10.1895,9.8744,9.9991,320899,4896039.5,-0.0854,-0.8464,15.2573,0.7392,661187605,N/A,1394611100,43413500,0,91570000,54.2792,1.8828,5.7445,-12.8707,
300038.SZ,÷̩ŵ,2011-09-05,9.9991,9.8612,9.8744,9.6708,9.7825,397814,5894660.6,-0.2167,-2.1668,14.8176,0.9163,646861150,N/A,1364393000,43413500,0,91570000,53.1031,1.842,5.62,-12.5919,
300038.SZ,÷̩ŵ,2011-09-06,9.7825,9.684,9.7496,9.4673,9.6315,401320,5869283.3,-0.151,-1.5436,14.6249,0.9244,636876045,N/A,1343331900,43413500,0,91570000,52.2834,1.8136,5.5333,-12.3975,
300038.SZ,÷̩ŵ,2011-09-07,9.6315,9.5855,9.8415,9.5855,9.8415,373570,5539616.7,0.2101,2.1813,14.8289,0.8605,650768365,N/A,1372634300,43413500,0,91570000,53.4239,1.8531,5.654,-12.6679,
300038.SZ,÷̩ŵ,2011-09-08,9.8415,9.9269,9.9532,9.7234,9.7693,252784,3781299.7,-0.0722,-0.7338,14.9586,0.5823,645992880,N/A,1362561600,43413500,0,91570000,53.0318,1.8395,5.6125,-12.575,
300038.SZ,÷̩ŵ,2011-09-09,9.7693,9.7496,9.8547,9.6577,9.6971,262378,3916495.5,-0.0722,-0.7392,14.9269,0.6044,641217395,N/A,1352488900,43413500,0,91570000,52.6398,1.8259,5.571,-12.482,
300038.SZ,÷̩ŵ,2011-09-13,9.6971,9.5198,9.6315,9.4739,9.533,280827,4077132.7,-0.1641,-1.6926,14.5183,0.6469,630364020,N/A,1329596400,43413500,0,91570000,51.7488,1.795,5.4767,-12.2707,
300038.SZ,÷̩ŵ,2011-09-14,9.533,9.5986,9.6446,9.4739,9.6446,110299,1604809.5,0.1116,1.1708,14.5496,0.2541,637744315,N/A,1345163300,43413500,0,91570000,52.3547,1.816,5.5408,-12.4144,
300038.SZ,÷̩ŵ,2011-09-15,9.6446,9.6511,9.8087,9.6183,9.7234,212689,3145498.7,0.0788,0.8169,14.7892,0.4899,642953935,N/A,1356151700,43413500,0,91570000,52.7824,1.8309,5.5861,-12.5158,
300038.SZ,÷̩ŵ,2011-09-16,9.7234,9.9532,10.5637,9.6708,10.0319,1311746,20342224.8,0.3086,3.1735,15.5077,3.0215,663358280,N/A,1399189600,43413500,0,91570000,54.4574,1.889,5.7634,-12.913,
300038.SZ,÷̩ŵ,2011-09-19,10.0319,9.9663,9.9729,9.5855,9.7431,737800,10951914.2,-0.2889,-2.8796,14.844,1.6995,644256340,N/A,1358898800,43413500,0,91570000,52.8893,1.8346,5.5974,-12.5412,
300038.SZ,÷̩ŵ,2011-09-20,9.7431,9.7365,9.9466,9.6249,9.9072,442404,6611296.4,0.1641,1.6846,14.944,1.019,655109715,N/A,1381791300,43413500,0,91570000,53.7803,1.8655,5.6917,-12.7524,
300038.SZ,÷̩ŵ,2011-09-21,9.9072,9.8941,10.2158,9.7562,10.1829,952733,14623027.5,0.2757,2.7833,15.3485,2.1946,673343385,N/A,1420250700,43413500,0,91570000,55.2771,1.9174,5.8501,-13.1074,
300038.SZ,÷̩ŵ,2011-09-22,10.1829,10.1173,10.3011,9.8481,10.0385,814867,12564206.1,-0.1444,-1.4184,15.4187,1.877,663792415,N/A,1400105300,43413500,0,91570000,54.4931,1.8902,5.7671,-12.9214,
300038.SZ,÷̩ŵ,2011-09-23,10.0385,9.7693,9.9794,9.7168,9.9203,391173,5863506.3,-0.1182,-1.1772,14.9895,0.901,655977985,N/A,1383622700,43413500,0,91570000,53.8515,1.868,5.6992,-12.7693,
300038.SZ,÷̩ŵ,2011-09-26,9.9203,9.8218,10.0188,9.7693,9.7693,291800,4389845.7,-0.151,-1.5222,15.044,0.6721,645992880,N/A,1362561600,43413500,0,91570000,53.0318,1.8395,5.6125,-12.575,
300038.SZ,÷̩ŵ,2011-09-27,9.7693,9.9597,10.0122,9.7431,9.8087,246809,3693879.2,0.0394,0.4032,14.9665,0.5685,648597690,N/A,1368055800,43413500,0,91570000,53.2457,1.8469,5.6351,-12.6257,
300038.SZ,÷̩ŵ,2011-09-28,9.8087,9.8612,9.9663,9.638,9.8284,314762,4718327.6,0.0197,0.2008,14.9901,0.725,649900095,N/A,1370802900,43413500,0,91570000,53.3526,1.8507,5.6464,-12.651,
300038.SZ,÷̩ŵ,2011-09-29,9.8284,9.7234,9.7234,9.3032,9.336,559931,8086689.5,-0.4924,-5.01,14.4423,1.2898,617339970,N/A,1302125400,43413500,0,91570000,50.6796,1.7579,5.3636,-12.0172,
300038.SZ,÷̩ŵ,2011-09-30,9.336,9.336,9.4345,9.1981,9.2704,189108,2686434.4,-0.0657,-0.7032,14.2058,0.4356,612998620,N/A,1292968400,43413500,0,91570000,50.3232,1.7456,5.3258,-11.9327,
300038.SZ,÷̩ŵ,2011-10-10,9.2704,9.336,9.3557,9.2769,9.3032,127835,1814115.7,0.0328,0.3541,14.1911,0.2945,615169295,N/A,1297546900,43413500,0,91570000,50.5014,1.7518,5.3447,-11.9749,
300038.SZ,÷̩ŵ,2011-10-11,9.3032,9.4476,9.5198,9.2178,9.3623,170890,2449955.3,0.0591,0.6351,14.3364,0.3936,619076510,N/A,1305788200,43413500,0,91570000,50.8222,1.7629,5.3786,-12.051,
300038.SZ,÷̩ŵ,2011-10-12,9.3623,9.2638,9.6643,9.2638,9.6446,338875,4935917.5,0.2823,3.0154,14.5656,0.7806,637744315,N/A,1345163300,43413500,0,91570000,52.3547,1.816,5.5408,-12.4144,
300038.SZ,÷̩ŵ,2011-10-13,9.6446,9.6511,9.9072,9.6052,9.8875,468761,6988287,0.2429,2.5187,14.908,1.0798,653807310,N/A,1379044200,43413500,0,91570000,53.6733,1.8618,5.6804,-12.7271,
300038.SZ,÷̩ŵ,2011-10-14,9.8875,9.8612,9.8612,9.684,9.8481,263910,3930968.5,-0.0394,-0.3984,14.8951,0.6079,651202500,N/A,1373550000,43413500,0,91570000,53.4595,1.8544,5.6578,-12.6764,
300038.SZ,÷̩ŵ,2011-10-17,9.8481,9.8941,9.9203,9.8022,9.8612,256210,3846847.8,0.0131,0.1333,15.0144,0.5902,652070770,N/A,1375381400,43413500,0,91570000,53.5308,1.8568,5.6653,-12.6933,
300038.SZ,÷̩ŵ,2011-10-18,9.8612,9.8415,9.8744,9.2704,9.5264,295600,4379321.2,-0.3348,-3.3955,14.815,0.6809,629929885,N/A,1328680700,43413500,0,91570000,51.7132,1.7938,5.4729,-12.2623,
300038.SZ,÷̩ŵ,2011-10-19,9.5264,9.4345,9.9729,9.4345,9.8022,722275,10799239.5,0.2757,2.8946,14.9517,1.6637,648163555,N/A,1367140100,43413500,0,91570000,53.21,1.8457,5.6314,-12.6172,
300038.SZ,÷̩ŵ,2011-10-20,9.8022,9.7299,9.9072,9.5067,9.638,492604,7255231.7,-0.1641,-1.6745,14.7283,1.1347,637310180,N/A,1344247600,43413500,0,91570000,52.319,1.8148,5.5371,-12.4059,
300038.SZ,÷̩ŵ,2011-10-21,9.638,9.5198,9.6446,9.4082,9.4082,214481,3109941.1,-0.2298,-2.3842,14.4998,0.494,622115455,N/A,1312198100,43413500,0,91570000,51.0717,1.7715,5.405,-12.1102,
300038.SZ,÷̩ŵ,2011-10-24,9.4082,9.29,9.6315,9.2572,9.5658,243901,3515812.2,0.1576,1.6748,14.4149,0.5618,632534695,N/A,1334174900,43413500,0,91570000,51.927,1.8012,5.4956,-12.313,
