╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
000502.SZ,бл╬╟©ь╧и,2003-08-22,10.947,10.8676,11.0927,10.8676,10.9338,415400,6908148.3,-0.0132,-0.121,16.6301,0.7267,943695189.06,N/A,2570087149.63,57159006,0,155668513,1003.7205,13.4854,359.6709,110293,
000502.SZ,бл╬╟©ь╧и,2003-08-25,10.9338,10.8609,10.8609,10.5828,10.5894,143600,2314862,-0.3444,-3.1496,16.1202,0.2512,913972505.94,N/A,2489139522.87,57159006,0,155668513,972.1072,13.0606,348.3427,106819.2031,
000502.SZ,бл╬╟©ь╧и,2003-08-26,10.5894,10.6291,10.6755,10.5563,10.5629,128700,2062895.5,-0.0265,-0.2502,16.0287,0.2252,911686145.7,N/A,2482912782.35,57159006,0,155668513,969.6754,13.028,347.4713,106551.9844,
000502.SZ,бл╬╟©ь╧и,2003-08-27,10.5629,10.5563,11.0066,10.4967,10.8609,672200,11017922.1,0.298,2.8213,16.3908,1.176,937407698.4,N/A,2552963613.2,57159006,0,155668513,997.033,13.3955,357.2745,109558.1563,
000502.SZ,бл╬╟©ь╧и,2003-08-28,10.8609,10.9603,11.0927,10.6755,10.7616,392773,6443730.5,-0.0993,-0.9146,16.4057,0.6872,928833847.5,N/A,2529613336.25,57159006,0,155668513,987.9138,13.273,354.0068,108556.1016,
000502.SZ,бл╬╟©ь╧и,2003-08-29,10.7616,10.649,10.8344,10.649,10.8344,245800,3985089,0.0728,0.6769,16.2127,0.43,935121338.16,N/A,2546736872.68,57159006,0,155668513,994.6013,13.3628,356.4031,109290.9453,
000502.SZ,бл╬╟©ь╧и,2003-09-01,10.8344,10.8609,10.8742,10.6291,10.7483,130600,2120358,-0.0861,-0.7946,16.2355,0.2285,927690667.38,N/A,2526499965.99,57159006,0,155668513,986.698,13.2567,353.5711,108422.4922,
000502.SZ,бл╬╟©ь╧и,2003-09-02,10.7483,10.6291,10.9603,10.6291,10.7947,524250,8615049.5,0.0464,0.4313,16.4331,0.9172,931691797.8,N/A,2537396761.9,57159006,0,155668513,990.9536,13.3138,355.096,108890.1172,
000502.SZ,бл╬╟©ь╧и,2003-09-03,10.7947,10.7947,10.8278,10.596,10.6556,64800,1047619.7,-0.1391,-1.2883,16.167,0.1134,919688406.54,N/A,2504706374.17,57159006,0,155668513,978.1867,13.1423,350.5212,107487.2422,
000502.SZ,бл╬╟©ь╧и,2003-09-04,10.6556,10.5298,10.8609,10.4636,10.5497,430500,6926899.2,-0.106,-0.9944,16.0904,0.7532,910542965.58,N/A,2479799412.09,57159006,0,155668513,968.4595,13.0116,347.0356,106418.3828,
000502.SZ,бл╬╟©ь╧и,2003-09-05,10.5497,10.3311,10.5629,10.2318,10.3907,114110,1782277.4,-0.1589,-1.5066,15.6189,0.1996,896824804.14,N/A,2442438968.97,57159006,0,155668513,953.8688,12.8156,341.8072,104815.0938,
000502.SZ,бл╬╟©ь╧и,2003-09-08,10.3907,10.3311,10.457,10.2318,10.2649,59610,933496.5,-0.1258,-1.211,15.6601,0.1043,885964593,N/A,2412861951.5,57159006,0,155668513,942.3178,12.6604,337.668,103545.8203,
000502.SZ,бл╬╟©ь╧и,2003-09-09,10.2649,10.2318,10.3179,10.1788,10.1854,178048,2754804.2,-0.0795,-0.7742,15.4723,0.3115,879105512.28,N/A,2394181729.94,57159006,0,155668513,935.0225,12.5624,335.0538,102744.1719,
000502.SZ,бл╬╟©ь╧и,2003-09-10,10.1854,10.0861,10.2649,10.0662,10.1921,87204,1340396.9,0.0066,0.065,15.3708,0.1526,879677102.34,N/A,2395738415.07,57159006,0,155668513,935.6304,12.5706,335.2717,102810.9766,
000502.SZ,бл╬╟©ь╧и,2003-09-11,10.1921,10.0993,10.2119,10.0993,10.1126,36111,553564,-0.0795,-0.7797,15.3295,0.0632,872818021.62,N/A,2377058193.51,57159006,0,155668513,928.335,12.4725,332.6575,102009.3359,
000502.SZ,бл╬╟©ь╧и,2003-09-12,10.1126,10.106,10.2649,10.106,10.1921,70220,1080199,0.0795,0.7859,15.3831,0.1229,879677102.34,N/A,2395738415.07,57159006,0,155668513,935.6304,12.5706,335.2717,102810.9766,
000502.SZ,бл╬╟©ь╧и,2003-09-15,10.1921,10.0993,10.2649,10.0993,10.1921,242900,3737051,0,0,15.3851,0.425,879677102.34,N/A,2395738415.07,57159006,0,155668513,935.6304,12.5706,335.2717,102810.9766,
000502.SZ,бл╬╟©ь╧и,2003-09-16,10.1921,10.2119,10.3642,10.1192,10.3642,364200,5629483,0.1722,1.6894,15.4571,0.6372,894538443.9,N/A,2436212228.45,57159006,0,155668513,951.437,12.7829,340.9358,104547.875,
000502.SZ,бл╬╟©ь╧и,2003-09-17,10.3642,10.3642,10.4636,10.1921,10.1921,204700,3204533,-0.1722,-1.6613,15.6548,0.3581,879677102.34,N/A,2395738415.07,57159006,0,155668513,935.6304,12.5706,335.2717,102810.9766,
000502.SZ,бл╬╟©ь╧и,2003-09-18,10.1921,10.1656,10.4106,10.1457,10.3974,579115,8984427.8,0.2053,2.0143,15.5141,1.0132,897396394.2,N/A,2443995654.1,57159006,0,155668513,954.4768,12.8238,342.025,104881.8906,
000502.SZ,бл╬╟©ь╧и,2003-09-19,10.3974,10.4636,10.5166,10.3311,10.3841,230740,3626227,-0.0132,-0.1274,15.7156,0.4037,896253214.08,N/A,2440882283.84,57159006,0,155668513,953.2609,12.8074,341.5893,104748.2891,
000502.SZ,бл╬╟©ь╧и,2003-09-22,10.3841,10.4305,10.4636,10.2318,10.3113,157000,2445559,-0.0728,-0.7015,15.5768,0.2747,889965723.42,N/A,2423758747.41,57159006,0,155668513,946.5735,12.7176,339.193,104013.4453,
000502.SZ,бл╬╟©ь╧и,2003-09-23,10.3113,10.298,10.3179,10.1325,10.1987,196500,3034838,-0.1126,-1.0918,15.4445,0.3438,880248692.4,N/A,2397295100.2,57159006,0,155668513,936.2384,12.5787,335.4895,102877.7813,
000502.SZ,бл╬╟©ь╧и,2003-09-24,10.1987,10.2119,10.3775,10.2119,10.2649,268600,4175045,0.0662,0.6494,15.5437,0.4699,885964593,N/A,2412861951.5,57159006,0,155668513,942.3178,12.6604,337.668,103545.8203,
000502.SZ,бл╬╟©ь╧и,2003-09-25,10.2649,10.2318,10.245,10.1788,10.2119,110081,1696742.5,-0.053,-0.5161,15.4136,0.1926,881391872.52,N/A,2400408470.46,57159006,0,155668513,937.4542,12.5951,335.9252,103011.3906,
000502.SZ,бл╬╟©ь╧и,2003-09-26,10.2119,10.1987,10.2914,10.1656,10.2517,139600,2155395,0.0397,0.3891,15.4398,0.2442,884821412.88,N/A,2409748581.24,57159006,0,155668513,941.1019,12.6441,337.2323,103412.2109,
000502.SZ,бл╬╟©ь╧и,2003-09-29,10.2517,10.2318,10.2583,10.1391,10.1457,62900,968701,-0.106,-1.0336,15.4007,0.11,875675971.92,N/A,2384841619.16,57159006,0,155668513,931.3748,12.5134,333.7467,102343.3516,
000502.SZ,бл╬╟©ь╧и,2003-09-30,10.1457,10.1325,10.1656,10.0993,10.1192,86600,1323910.6,-0.0265,-0.2611,15.2877,0.1515,873389611.68,N/A,2378614878.64,57159006,0,155668513,928.943,12.4807,332.8753,102076.1328,
000502.SZ,бл╬╟©ь╧и,2003-10-08,10.1192,10.0993,10.1854,10.0861,10.1126,57950,886620.1,-0.0066,-0.0654,15.2997,0.1014,872818021.62,N/A,2377058193.51,57159006,0,155668513,928.335,12.4725,332.6575,102009.3359,
000502.SZ,бл╬╟©ь╧и,2003-10-09,10.1126,10.1126,10.1589,10.0662,10.0795,66200,1009668,-0.0331,-0.3274,15.2518,0.1158,869960071.32,N/A,2369274767.86,57159006,0,155668513,925.2953,12.4317,331.5682,101675.3125,
000502.SZ,бл╬╟©ь╧и,2003-10-10,10.0795,10.0795,10.4834,10.053,10.4834,721200,11106330,0.404,4.0079,15.3998,1.2617,904827064.98,N/A,2464232560.79,57159006,0,155668513,962.3801,12.9299,344.8571,105750.3438,
000502.SZ,бл╬╟©ь╧и,2003-10-13,10.4834,10.4834,10.5166,10.4106,10.4371,204200,3223850,-0.0464,-0.4422,15.7877,0.3572,900825934.56,N/A,2453335764.88,57159006,0,155668513,958.1244,12.8728,343.3321,105282.7188,
000502.SZ,бл╬╟©ь╧и,2003-10-14,10.4371,10.4238,10.6623,10.4238,10.4768,268450,4274569.5,0.0397,0.3807,15.9231,0.4697,904255474.92,N/A,2462675875.66,57159006,0,155668513,961.7721,12.9218,344.6392,105683.5391,
000502.SZ,бл╬╟©ь╧и,2003-10-15,10.4768,10.596,10.649,10.3974,10.4437,258030,4090366.2,-0.0331,-0.3161,15.8523,0.4514,901397524.62,N/A,2454892450.01,57159006,0,155668513,958.7324,12.8809,343.55,105349.5234,
000502.SZ,бл╬╟©ь╧и,2003-10-16,10.4437,10.4305,10.4305,10.2649,10.3377,240100,3732990.3,-0.106,-1.0146,15.5476,0.4201,892252083.66,N/A,2429985487.93,57159006,0,155668513,949.0052,12.7502,340.0644,104280.6641,
000502.SZ,бл╬╟©ь╧и,2003-10-17,10.3377,10.298,10.5033,10.2384,10.4967,1803000,28007630,0.1589,1.5375,15.5339,3.1544,905970245.1,N/A,2467345931.05,57159006,0,155668513,963.596,12.9463,345.2928,105883.9531,
000502.SZ,бл╬╟©ь╧и,2003-10-20,10.4967,10.4901,10.4967,10.351,10.3974,232986,3663350.6,-0.0993,-0.9464,15.7235,0.4076,897396394.2,N/A,2443995654.1,57159006,0,155668513,954.4768,12.8238,342.025,104881.8906,
000502.SZ,бл╬╟©ь╧и,2003-10-21,10.3974,10.3974,10.6225,10.3974,10.5364,749200,11930207,0.1391,1.3376,15.9239,1.3107,909399785.46,N/A,2476686041.83,57159006,0,155668513,967.2436,12.9953,346.5999,106284.7734,
000502.SZ,бл╬╟©ь╧и,2003-10-22,10.5364,10.5298,10.7616,10.4371,10.6556,822848,13160120.5,0.1192,1.1314,15.9934,1.4396,919688406.54,N/A,2504706374.17,57159006,0,155668513,978.1867,13.1423,350.5212,107487.2422,
000502.SZ,бл╬╟©ь╧и,2003-10-23,10.6556,10.6556,10.8808,10.5364,10.702,2704500,43922163.4,0.0464,0.4351,16.2404,4.7315,923689536.96,N/A,2515603170.08,57159006,0,155668513,982.4423,13.1995,352.0461,107954.8672,
000502.SZ,бл╬╟©ь╧и,2003-10-24,10.702,11.0265,11.0596,10.2649,10.3642,1546900,25267862.4,-0.3377,-3.1559,16.3345,2.7063,894538443.9,N/A,2436212228.45,57159006,0,155668513,951.437,12.7829,340.9358,104547.875,
000502.SZ,бл╬╟©ь╧и,2003-10-27,10.3642,10.3444,10.3444,10.1391,10.2649,196460,3041007.8,-0.0993,-0.9585,15.479,0.3437,885964593,N/A,2412861951.5,57159006,0,155668513,942.3178,12.6604,337.668,103545.8203,
000502.SZ,бл╬╟©ь╧и,2003-10-28,10.2649,10.2649,10.2848,10.1656,10.1656,182700,2821226,-0.0993,-0.9677,15.4419,0.3196,877390742.1,N/A,2389511674.55,57159006,0,155668513,933.1986,12.5379,334.4003,102543.7656,
000502.SZ,бл╬╟©ь╧и,2003-10-29,10.1656,10.1656,10.1987,10.0199,10.1589,476600,7254266,-0.0066,-0.0651,15.2209,0.8338,876819152.04,N/A,2387954989.42,57159006,0,155668513,932.5907,12.5297,334.1824,102476.9609,
000502.SZ,бл╬╟©ь╧и,2003-10-30,10.1589,10.0795,10.2252,10.0596,10.2053,1011800,15511519,0.0464,0.4563,15.3306,1.7701,880820282.46,N/A,2398851785.33,57159006,0,155668513,936.8463,12.5869,335.7074,102944.5859,
000502.SZ,бл╬╟©ь╧и,2003-10-31,10.2053,10.2053,10.4834,10.0728,10.1656,987400,15326193,-0.0397,-0.3894,15.5218,1.7275,877390742.1,N/A,2389511674.55,57159006,0,155668513,933.1986,12.5379,334.4003,102543.7656,
000502.SZ,бл╬╟©ь╧и,2003-11-03,10.1656,10.1457,10.3179,10.0331,10.2848,1946277,29633257.7,0.1192,1.1726,15.2256,3.405,887679363.18,N/A,2417532006.89,57159006,0,155668513,944.1417,12.6849,338.3216,103746.2266,
000502.SZ,бл╬╟©ь╧и,2003-11-04,10.2848,10.2848,10.4768,10.1457,10.3907,872543,13551688.3,0.106,1.0303,15.5313,1.5265,896824804.14,N/A,2442438968.97,57159006,0,155668513,953.8688,12.8156,341.8072,104815.0938,
000502.SZ,бл╬╟©ь╧и,2003-11-05,10.3907,10.3841,10.4503,10.1656,10.2185,627600,9704562,-0.1722,-1.6571,15.463,1.098,881963462.58,N/A,2401965155.59,57159006,0,155668513,938.0622,12.6032,336.1431,103078.1953,
000502.SZ,бл╬╟©ь╧и,2003-11-06,10.2185,10.1854,10.3775,10.1457,10.1656,1350952,20806717.4,-0.053,-0.5185,15.4015,2.3635,877390742.1,N/A,2389511674.55,57159006,0,155668513,933.1986,12.5379,334.4003,102543.7656,
000502.SZ,бл╬╟©ь╧и,2003-11-07,10.1656,10.1457,10.3642,10.1325,10.3642,1880750,28882370,0.1987,1.9544,15.3568,3.2904,894538443.9,N/A,2436212228.45,57159006,0,155668513,951.437,12.7829,340.9358,104547.875,
000502.SZ,бл╬╟©ь╧и,2003-11-10,10.3642,10.3642,10.4305,10.2649,10.3311,352730,5513945.2,-0.0331,-0.3195,15.6322,0.6171,891680493.6,N/A,2428428802.8,57159006,0,155668513,948.3973,12.7421,339.8465,104213.8594,
000502.SZ,бл╬╟©ь╧и,2003-11-11,10.3311,10.3179,10.5828,10.298,10.5695,756298,11903097.8,0.2384,2.3077,15.7386,1.3231,912257735.76,N/A,2484469467.48,57159006,0,155668513,970.2834,13.0361,347.6891,106618.7891,
000502.SZ,бл╬╟©ь╧и,2003-11-12,10.5695,10.5695,10.6225,10.3377,10.4967,412147,6511514.8,-0.0728,-0.6892,15.799,0.7211,905970245.1,N/A,2467345931.05,57159006,0,155668513,963.596,12.9463,345.2928,105883.9531,
000502.SZ,бл╬╟©ь╧и,2003-11-13,10.4967,10.4834,10.5828,10.3974,10.5695,480508,7622465,0.0728,0.694,15.8633,0.8407,912257735.76,N/A,2484469467.48,57159006,0,155668513,970.2834,13.0361,347.6891,106618.7891,
000502.SZ,бл╬╟©ь╧и,2003-11-14,10.5695,10.5695,10.6821,10.4967,10.6291,988500,15865106,0.0596,0.5639,16.0497,1.7294,917402046.3,N/A,2498479633.65,57159006,0,155668513,975.7549,13.1096,349.6498,107220.0234,
000502.SZ,бл╬╟©ь╧и,2003-11-17,10.6291,10.3642,10.7086,10.3444,10.6358,1393400,22378998.9,0.0066,0.0623,16.0607,2.4378,917973636.36,N/A,2500036318.78,57159006,0,155668513,976.3629,13.1178,349.8676,107286.8281,
000502.SZ,бл╬╟©ь╧и,2003-11-18,10.6358,10.6358,10.649,10.4371,10.5762,138000,2192797,-0.0596,-0.5604,15.8898,0.2414,912829325.82,N/A,2486026152.61,57159006,0,155668513,970.8913,13.0443,347.907,106685.5938,
000502.SZ,бл╬╟©ь╧и,2003-11-19,10.5762,10.5762,10.6755,10.4437,10.5828,567564,9045043.4,0.0066,0.0626,15.9366,0.993,913400915.88,N/A,2487582837.74,57159006,0,155668513,971.4993,13.0525,348.1248,106752.3984,
000502.SZ,бл╬╟©ь╧и,2003-11-20,10.5828,10.5629,10.7152,10.404,10.6026,4634705,74299050.2,0.0199,0.1877,16.031,8.1084,915115686.06,N/A,2492252893.13,57159006,0,155668513,973.3231,13.077,348.7784,106952.8125,
000502.SZ,бл╬╟©ь╧и,2003-11-21,10.6026,10.6159,10.6159,10.3775,10.5563,495888,7917093.1,-0.0464,-0.4372,15.9655,0.8676,911114555.64,N/A,2481356097.22,57159006,0,155668513,969.0675,13.0198,347.2534,106485.1875,
000502.SZ,бл╬╟©ь╧и,2003-11-24,10.5563,10.5563,10.5563,10.3775,10.4834,90460,1425844.1,-0.0728,-0.6901,15.7622,0.1583,904827064.98,N/A,2464232560.79,57159006,0,155668513,962.3801,12.9299,344.8571,105750.3438,
000502.SZ,бл╬╟©ь╧и,2003-11-25,10.4834,10.3642,10.4106,10.1457,10.1854,118600,1840734,-0.298,-2.8427,15.5205,0.2075,879105512.28,N/A,2394181729.94,57159006,0,155668513,935.0225,12.5624,335.0538,102744.1719,
000502.SZ,бл╬╟©ь╧и,2003-11-26,10.1854,10.1854,10.2119,10.0861,10.0993,85728,1313149.5,-0.0861,-0.8453,15.3176,0.15,871674841.5,N/A,2373944823.25,57159006,0,155668513,927.1191,12.4562,332.2218,101875.7266,
000502.SZ,бл╬╟©ь╧и,2003-11-27,10.0993,10.0993,10.2715,10.0993,10.245,167847,2582524.1,0.1457,1.4426,15.3862,0.2936,884249822.82,N/A,2408191896.11,57159006,0,155668513,940.494,12.6359,337.0145,103345.4063,
000502.SZ,бл╬╟©ь╧и,2003-11-28,10.245,10.1325,10.2384,10.0662,10.2384,328800,5027633,-0.0066,-0.0646,15.2909,0.5752,883678232.76,N/A,2406635210.98,57159006,0,155668513,939.886,12.6277,336.7966,103278.6016,
000502.SZ,бл╬╟©ь╧и,2003-12-01,10.2384,10.2384,10.6291,10.0728,10.5762,2344650,35840627,0.3377,3.2988,15.2861,4.102,912829325.82,N/A,2486026152.61,57159006,0,155668513,970.8913,13.0443,347.907,106685.5938,
000502.SZ,бл╬╟©ь╧и,2003-12-02,10.5762,10.3642,10.543,10.106,10.3311,1415600,21923474,-0.245,-2.3168,15.4871,2.4766,891680493.6,N/A,2428428802.8,57159006,0,155668513,948.3973,12.7421,339.8465,104213.8594,
000502.SZ,бл╬╟©ь╧и,2003-12-03,10.3311,10.2649,10.3907,10.1192,10.2848,522563,8052478.4,-0.0464,-0.4487,15.4096,0.9142,887679363.18,N/A,2417532006.89,57159006,0,155668513,944.1417,12.6849,338.3216,103746.2266,
000502.SZ,бл╬╟©ь╧и,2003-12-04,10.2848,10.2848,10.3444,10.1523,10.2384,667307,10325339.4,-0.0464,-0.4507,15.4731,1.1675,883678232.76,N/A,2406635210.98,57159006,0,155668513,939.886,12.6277,336.7966,103278.6016,
000502.SZ,бл╬╟©ь╧и,2003-12-05,10.2384,10.1987,10.5629,10.0993,10.2318,733000,11387497,-0.0066,-0.0647,15.5355,1.2824,883106642.7,N/A,2405078525.85,57159006,0,155668513,939.2781,12.6196,336.5788,103211.7969,
000502.SZ,бл╬╟©ь╧и,2003-12-08,10.2318,10.2318,10.2318,10.1192,10.1656,145700,2238689,-0.0662,-0.6472,15.3651,0.2549,877390742.1,N/A,2389511674.55,57159006,0,155668513,933.1986,12.5379,334.4003,102543.7656,
000502.SZ,бл╬╟©ь╧и,2003-12-09,10.1656,10.1656,10.2119,10.0795,10.2119,199860,3059736.2,0.0464,0.456,15.3094,0.3497,881391872.52,N/A,2400408470.46,57159006,0,155668513,937.4542,12.5951,335.9252,103011.3906,
000502.SZ,бл╬╟©ь╧и,2003-12-10,10.2119,10.2119,10.2583,10.053,10.1192,695600,10643900,-0.0927,-0.9079,15.3018,1.217,873389611.68,N/A,2378614878.64,57159006,0,155668513,928.943,12.4807,332.8753,102076.1328,
000502.SZ,бл╬╟©ь╧и,2003-12-11,10.1192,10.0861,10.2252,10.0662,10.1788,768373,11779318.4,0.0596,0.589,15.3302,1.3443,878533922.22,N/A,2392625044.81,57159006,0,155668513,934.4145,12.5542,334.836,102677.3672,
000502.SZ,бл╬╟©ь╧и,2003-12-12,10.1788,10.1788,10.2318,10.106,10.1854,995600,15309318,0.0066,0.0651,15.377,1.7418,879105512.28,N/A,2394181729.94,57159006,0,155668513,935.0225,12.5624,335.0538,102744.1719,
000502.SZ,бл╬╟©ь╧и,2003-12-15,10.1854,10.1325,10.3245,10.1325,10.1987,552500,8510728.8,0.0132,0.13,15.404,0.9666,880248692.4,N/A,2397295100.2,57159006,0,155668513,936.2384,12.5787,335.4895,102877.7813,
000502.SZ,бл╬╟©ь╧и,2003-12-16,10.1987,10.1457,10.2185,10.1325,10.1921,278245,4276074.3,-0.0066,-0.0649,15.368,0.4868,879677102.34,N/A,2395738415.07,57159006,0,155668513,935.6304,12.5706,335.2717,102810.9766,
000502.SZ,бл╬╟©ь╧и,2003-12-17,10.1921,10.1656,10.2119,10.0728,10.1854,567400,8689331,-0.0066,-0.065,15.3143,0.9927,879105512.28,N/A,2394181729.94,57159006,0,155668513,935.0225,12.5624,335.0538,102744.1719,
000502.SZ,бл╬╟©ь╧и,2003-12-18,10.1854,10.1854,10.1854,10.0861,10.1457,237047,3623657.8,-0.0397,-0.3901,15.2867,0.4147,875675971.92,N/A,2384841619.16,57159006,0,155668513,931.3748,12.5134,333.7467,102343.3516,
000502.SZ,бл╬╟©ь╧и,2003-12-19,10.1457,10.1325,10.3046,10.0199,10.0993,428803,6581624.4,-0.0464,-0.4569,15.3488,0.7502,871674841.5,N/A,2373944823.25,57159006,0,155668513,927.1191,12.4562,332.2218,101875.7266,
000502.SZ,бл╬╟©ь╧и,2003-12-22,10.0993,10.0993,10.1523,9.9338,10.0397,276873,4189217.5,-0.0596,-0.5902,15.1305,0.4844,866530530.96,N/A,2359934657.08,57159006,0,155668513,921.6476,12.3827,330.2611,101274.4922,
000502.SZ,бл╬╟©ь╧и,2003-12-23,10.0397,10,10.1258,9.9603,10.0596,219607,3333876.7,0.0199,0.1979,15.1811,0.3842,868245301.14,N/A,2364604712.47,57159006,0,155668513,923.4715,12.4072,330.9147,101474.9063,
000502.SZ,бл╬╟©ь╧и,2003-12-24,10.0596,10.0331,10.1656,9.947,10.1523,214255,3258691.8,0.0927,0.9217,15.2094,0.3748,876247561.98,N/A,2386398304.29,57159006,0,155668513,931.9827,12.5215,333.9646,102410.1563,
000502.SZ,бл╬╟©ь╧и,2003-12-25,10.1523,10.0662,10.1788,10.0331,10.1126,262941,4011523.4,-0.0397,-0.3914,15.2564,0.46,872818021.62,N/A,2377058193.51,57159006,0,155668513,928.335,12.4725,332.6575,102009.3359,
000502.SZ,бл╬╟©ь╧и,2003-12-26,10.1126,10.0861,10.1457,9.9669,10.1126,176500,2677703,0,0,15.1711,0.3088,872818021.62,N/A,2377058193.51,57159006,0,155668513,928.335,12.4725,332.6575,102009.3359,
000502.SZ,бл╬╟©ь╧и,2003-12-29,10.1126,10.0993,10.0993,9.9338,10.0199,184500,2784465.6,-0.0927,-0.9168,15.092,0.3228,864815760.78,N/A,2355264601.69,57159006,0,155668513,919.8238,12.3582,329.6075,101074.0781,
000502.SZ,бл╬╟©ь╧и,2003-12-30,10.0199,9.9868,10.106,9.9735,10.0728,160013,2420098.9,0.053,0.5288,15.1244,0.2799,869388481.26,N/A,2367718082.73,57159006,0,155668513,924.6874,12.4235,331.3504,101608.5078,
000502.SZ,бл╬╟©ь╧и,2003-12-31,10.0728,10.0331,10.0927,9.9404,10.0464,284606,4305790.5,-0.0265,-0.263,15.129,0.4979,867102121.02,N/A,2361491342.21,57159006,0,155668513,922.2556,12.3909,330.479,101341.2969,
000502.SZ,бл╬╟©ь╧и,2004-01-02,10.0464,10.0728,10.0993,9.9007,10.0331,151070,2285900.8,-0.0132,-0.1318,15.1314,0.2643,865958940.9,N/A,2358377971.95,57159006,0,155668513,70.5249,10.76,10.1181,54.9567,
000502.SZ,бл╬╟©ь╧и,2004-01-05,10.0331,10.0132,10.457,9.9934,10.1391,726700,11135089.3,0.106,1.0561,15.3228,1.2714,875104381.86,N/A,2383284934.03,57159006,0,155668513,71.2697,10.8736,10.225,55.5371,
000502.SZ,бл╬╟©ь╧и,2004-01-06,10.1391,10.0464,10.1987,10.0199,10.1391,181335,2768828.6,0,0,15.2691,0.3172,875104381.86,N/A,2383284934.03,57159006,0,155668513,71.2697,10.8736,10.225,55.5371,
000502.SZ,бл╬╟©ь╧и,2004-01-07,10.1391,10.0596,10.2185,10.0265,10.1325,204422,3121930.3,-0.0066,-0.0653,15.272,0.3576,874532791.8,N/A,2381728248.9,57159006,0,155668513,71.2231,10.8665,10.2183,55.5008,
000502.SZ,бл╬╟©ь╧и,2004-01-08,10.1325,10.3311,10.351,10.0728,10.1325,156710,2401028.4,0,0,15.3215,0.2742,874532791.8,N/A,2381728248.9,57159006,0,155668513,71.2231,10.8665,10.2183,55.5008,
000502.SZ,бл╬╟©ь╧и,2004-01-09,10.1325,10.0861,10.1722,10.0464,10.1126,138300,2111457.2,-0.0199,-0.1961,15.2672,0.242,872818021.62,N/A,2377058193.51,57159006,0,155668513,71.0835,10.8452,10.1983,55.392,
000502.SZ,бл╬╟©ь╧и,2004-01-12,10.1126,10.2185,10.2649,10,10.0662,39021,594853.1,-0.0464,-0.4584,15.2444,0.0683,868816891.2,N/A,2366161397.6,57159006,0,155668513,70.7576,10.7955,10.1515,55.1381,
000502.SZ,бл╬╟©ь╧и,2004-01-13,10.0662,10.0795,10.1325,9.9338,10.0596,169318,2566439.6,-0.0066,-0.0658,15.1575,0.2962,868245301.14,N/A,2364604712.47,57159006,0,155668513,70.7111,10.7884,10.1448,55.1018,
000502.SZ,бл╬╟©ь╧и,2004-01-14,10.0596,10.0199,10.1126,9.9205,9.9868,63572,959528.2,-0.0728,-0.7242,15.0936,0.1112,861957810.48,N/A,2347481176.04,57159006,0,155668513,70.199,10.7103,10.0714,54.7028,
000502.SZ,бл╬╟©ь╧и,2004-01-15,9.9868,9.947,10.1854,9.947,10.1192,635664,9719145.4,0.1325,1.3263,15.2898,1.1121,873389611.68,N/A,2378614878.64,57159006,0,155668513,71.13,10.8523,10.2049,55.4283,
000502.SZ,бл╬╟©ь╧и,2004-01-16,10.1192,10.0861,10.1987,10.0662,10.1391,366700,5625308.9,0.0199,0.1963,15.3404,0.6415,875104381.86,N/A,2383284934.03,57159006,0,155668513,71.2697,10.8736,10.225,55.5371,
000502.SZ,бл╬╟©ь╧и,2004-01-29,10.1391,10.0993,10.2318,10.0662,10.1126,207700,3180888,-0.0265,-0.2613,15.3148,0.3634,872818021.62,N/A,2377058193.51,57159006,0,155668513,71.0835,10.8452,10.1983,55.392,
000502.SZ,бл╬╟©ь╧и,2004-01-30,10.1126,10.1126,10.1656,10.053,10.0993,150975,2304300,-0.0132,-0.131,15.2628,0.2641,871674841.5,N/A,2373944823.25,57159006,0,155668513,70.9904,10.831,10.1849,55.3194,
000502.SZ,бл╬╟©ь╧и,2004-02-02,10.0993,10.1656,10.3179,10.0464,10.1523,545400,8406170,0.053,0.5246,15.4129,0.9542,876247561.98,N/A,2386398304.29,57159006,0,155668513,71.3628,10.8878,10.2383,55.6096,
000502.SZ,бл╬╟©ь╧и,2004-02-03,10.1523,10.053,10.2318,10.0331,10.1457,488334,7452373.2,-0.0066,-0.0652,15.2608,0.8543,875675971.92,N/A,2384841619.16,57159006,0,155668513,71.3162,10.8807,10.2317,55.5734,
000502.SZ,бл╬╟©ь╧и,2004-02-04,10.1457,10.298,10.8477,10.1325,10.8477,2205772,34928048.3,0.702,6.9191,15.8348,3.859,936264518.28,N/A,2549850242.94,57159006,0,155668513,76.2507,11.6336,10.9396,59.4185,
000502.SZ,бл╬╟©ь╧и,2004-02-05,10.8477,11.0265,11.0596,10.4305,10.543,863410,13925389.7,-0.3046,-2.8083,16.1284,1.5105,909971375.52,N/A,2478242726.96,57159006,0,155668513,74.1093,11.3069,10.6324,57.7499,
