測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
002082.SZ,集褽陔第,2008-12-16,4.6651,4.6651,4.7759,4.4803,4.7574,2160080,10778952.5,0.0924,1.9802,4.9901,2.1221,524212320,N/A,1225700000,101788800,0,238000000,19.2678,2.9899,0.2506,-9.1917,
002082.SZ,集褽陔第,2008-12-17,4.7574,4.7574,5.1269,4.739,5.0253,4853163,25823666.6,0.2679,5.6311,5.321,4.7679,553731072,N/A,1294720000,101788800,0,238000000,20.3528,3.1583,0.2647,-9.7092,
002082.SZ,集褽陔第,2008-12-18,5.0253,4.9422,5.0715,4.8498,5.0623,3698589,19990103.9,0.037,0.7353,5.4048,3.6336,557802624,N/A,1304240000,101788800,0,238000000,20.5024,3.1815,0.2666,-9.7806,
002082.SZ,集褽陔第,2008-12-19,5.0623,5.0346,5.1639,4.9884,5.053,4185357,23013638,-0.0092,-0.1825,5.4986,4.1118,556784736,N/A,1301860000,101788800,0,238000000,20.465,3.1757,0.2661,-9.7628,
002082.SZ,集褽陔第,2008-12-22,5.053,4.9976,5.2655,4.9422,5.2101,4363004,24177321.1,0.157,3.1079,5.5414,4.2863,574088832,N/A,1342320000,101788800,0,238000000,21.1011,3.2744,0.2744,-10.0662,
002082.SZ,集褽陔第,2008-12-23,5.2101,5.2008,5.2286,4.702,4.7482,4099860,22005613.8,-0.4619,-8.8652,5.3674,4.0278,523194432,N/A,1223320000,101788800,0,238000000,19.2304,2.9841,0.2501,-9.1738,
002082.SZ,集褽陔第,2008-12-24,4.7482,4.6281,4.7482,4.3972,4.5173,2933406,14571741.1,-0.2309,-4.8638,4.9675,2.8819,497747232,N/A,1163820000,101788800,0,238000000,18.2951,2.839,0.2379,-8.7276,
002082.SZ,集褽陔第,2008-12-25,4.5173,4.5265,4.5912,4.4156,4.4988,1663300,8125916.5,-0.0185,-0.409,4.8854,1.6341,495711456,N/A,1159060000,101788800,0,238000000,18.2202,2.8274,0.2369,-8.6919,
002082.SZ,集褽陔第,2008-12-26,4.4988,4.5357,4.5819,4.4803,4.4895,1518973,7439011.9,-0.0092,-0.2053,4.8974,1.4923,494693568,N/A,1156680000,101788800,0,238000000,18.1828,2.8216,0.2365,-8.6741,
002082.SZ,集褽陔第,2008-12-29,4.4895,4.4341,4.4711,4.2309,4.4064,1341645,6299102.8,-0.0831,-1.8519,4.6951,1.3181,485532576,N/A,1135260000,101788800,0,238000000,17.8461,2.7693,0.2321,-8.5134,
002082.SZ,集褽陔第,2008-12-30,4.4064,4.351,4.4803,4.351,4.4064,1271332,6069884.3,0,0,4.7744,1.249,485532576,N/A,1135260000,101788800,0,238000000,17.8461,2.7693,0.2321,-8.5134,
002082.SZ,集褽陔第,2008-12-31,4.4064,4.4249,4.4895,4.3602,4.3787,1154472,5536564.7,-0.0277,-0.6289,4.7958,1.1342,482478912,N/A,1128120000,101788800,0,238000000,17.7339,2.7519,0.2306,-8.4599,
002082.SZ,集褽陔第,2009-01-05,4.3787,4.4618,4.6743,4.4433,4.6373,2072289,10224069.9,0.2587,5.9072,4.9337,2.0359,510979776,N/A,1194760000,101788800,0,238000000,16.1351,1.6931,0.2047,10.9285,
002082.SZ,集褽陔第,2009-01-06,4.6373,4.6558,4.7944,4.5542,4.7574,3784090,19244566.8,0.1201,2.5896,5.0857,3.7176,524212320,N/A,1225700000,101788800,0,238000000,16.5529,1.737,0.21,11.2115,
002082.SZ,集褽陔第,2009-01-07,4.7574,4.7667,4.8221,4.7205,4.739,2170441,11193712.4,-0.0185,-0.3883,5.1573,2.1323,522176544,N/A,1220940000,101788800,0,238000000,16.4886,1.7302,0.2092,11.168,
002082.SZ,集褽陔第,2009-01-08,4.739,4.6928,4.7851,4.5819,4.7759,2453164,12384257.1,0.037,0.7797,5.0483,2.4101,526248096,N/A,1230460000,101788800,0,238000000,16.6172,1.7437,0.2108,11.2551,
002082.SZ,集褽陔第,2009-01-09,4.7759,4.7112,5.0715,4.7112,5.053,5539688,29599678.9,0.2771,5.8027,5.3432,5.4423,556784736,N/A,1301860000,101788800,0,238000000,17.5815,1.8449,0.2231,11.9082,
002082.SZ,集褽陔第,2009-01-12,5.053,5.0438,5.2378,5.0069,5.0253,6291954,35164100.3,-0.0277,-0.5484,5.5887,6.1814,553731072,N/A,1294720000,101788800,0,238000000,17.485,1.8348,0.2219,11.8429,
002082.SZ,集褽陔第,2009-01-13,5.0253,4.9791,5.1454,4.7112,4.739,4827528,25714428.4,-0.2864,-5.6985,5.3266,4.7427,522176544,N/A,1220940000,101788800,0,238000000,16.4886,1.7302,0.2092,11.168,
002082.SZ,集褽陔第,2009-01-14,4.739,4.7297,5.0438,4.7297,5.0069,3346537,17740205.8,0.2679,5.653,5.3011,3.2877,551695296,N/A,1289960000,101788800,0,238000000,17.4207,1.8281,0.221,11.7993,
002082.SZ,集褽陔第,2009-01-15,5.0069,4.9699,5.1454,4.9422,5.0623,4151241,22762342.4,0.0554,1.107,5.4833,4.0783,557802624,N/A,1304240000,101788800,0,238000000,17.6136,1.8483,0.2235,11.93,
002082.SZ,集褽陔第,2009-01-16,5.0623,5.09,5.2101,4.9976,5.0069,4649961,25630237.9,-0.0554,-1.0949,5.5119,4.5682,551695296,N/A,1289960000,101788800,0,238000000,17.4207,1.8281,0.221,11.7993,
002082.SZ,集褽陔第,2009-01-19,5.0069,5.0438,5.1547,4.9791,5.0808,2636042,14468712.3,0.0739,1.476,5.4888,2.5897,559838400,N/A,1309000000,101788800,0,238000000,17.6779,1.855,0.2243,11.9735,
002082.SZ,集褽陔第,2009-01-20,5.0808,5.09,5.1547,4.9884,5.1362,2245266,12356286.5,0.0554,1.0909,5.5033,2.2058,565945728,N/A,1323280000,101788800,0,238000000,17.8707,1.8753,0.2267,12.1041,
002082.SZ,集褽陔第,2009-01-21,5.1362,5.0623,5.3209,5.0161,5.2932,4746454,26697229.8,0.157,3.0576,5.6247,4.663,583249824,N/A,1363740000,101788800,0,238000000,18.4171,1.9326,0.2337,12.4742,
002082.SZ,集褽陔第,2009-01-22,5.2932,5.3302,5.3302,5.2286,5.2655,4278059,24443337.1,-0.0277,-0.5236,5.7137,4.2029,580196160,N/A,1356600000,101788800,0,238000000,18.3207,1.9225,0.2325,12.4089,
002082.SZ,集褽陔第,2009-01-23,5.2655,5.2655,5.4041,5.2286,5.2378,3570717,20531390,-0.0277,-0.5263,5.7499,3.508,577142496,N/A,1349460000,101788800,0,238000000,18.2243,1.9124,0.2312,12.3436,
002082.SZ,集褽陔第,2009-02-02,5.2378,5.2655,5.3209,5.2193,5.3025,3287348,18772130.4,0.0647,1.2346,5.7104,3.2296,584267712,N/A,1366120000,101788800,0,238000000,18.4493,1.936,0.2341,12.496,
002082.SZ,集褽陔第,2009-02-03,5.3025,5.3025,5.5057,5.2747,5.441,5215270,30404942.7,0.1386,2.6132,5.83,5.1236,599536032,N/A,1401820000,101788800,0,238000000,18.9314,1.9866,0.2402,12.8225,
002082.SZ,集褽陔第,2009-02-04,5.441,5.4687,5.6165,5.3764,5.5519,5098253,30296527.9,0.1109,2.0374,5.9425,5.0087,611750688,N/A,1430380000,101788800,0,238000000,19.3171,2.0271,0.2451,13.0838,
002082.SZ,集褽陔第,2009-02-05,5.5519,5.5242,5.5796,5.3209,5.3486,5124175,30357313.8,-0.2032,-3.6606,5.9243,5.0341,589357152,N/A,1378020000,101788800,0,238000000,18.61,1.9529,0.2361,12.6048,
002082.SZ,集褽陔第,2009-02-06,5.3486,5.3671,5.7736,5.3671,5.7089,7471731,45715529.8,0.3603,6.7358,6.1185,7.3404,629054784,N/A,1470840000,101788800,0,238000000,19.8635,2.0844,0.252,13.4539,
002082.SZ,集褽陔第,2009-02-09,5.7089,5.7828,5.9583,5.7182,5.8752,6893142,43386741.4,0.1663,2.9126,6.2942,6.772,647376768,N/A,1513680000,101788800,0,238000000,20.4421,2.1451,0.2594,13.8457,
002082.SZ,集褽陔第,2009-02-10,5.8752,5.866,5.9583,5.6997,5.9583,6471720,40827184.1,0.0831,1.4151,6.3086,6.358,656537760,N/A,1535100000,101788800,0,238000000,20.7313,2.1755,0.263,14.0416,
002082.SZ,集褽陔第,2009-02-11,5.9583,5.866,6.2447,5.7828,5.9491,8365665,54846126.7,-0.0092,-0.155,6.5561,8.2186,655519872,N/A,1532720000,101788800,0,238000000,20.6992,2.1721,0.2626,14.0199,
002082.SZ,集褽陔第,2009-02-12,5.9491,5.9583,6.0507,5.6997,6.0045,5378018,34318621.9,0.0554,0.9317,6.3813,5.2835,661627200,N/A,1547000000,101788800,0,238000000,20.892,2.1923,0.2651,14.1505,
002082.SZ,集褽陔第,2009-02-13,6.0045,6.023,6.2355,6.0138,6.217,7590998,50715478.8,0.2125,3.5385,6.681,7.4576,685038624,N/A,1601740000,101788800,0,238000000,21.6313,2.2699,0.2745,14.6512,
002082.SZ,集褽陔第,2009-02-16,6.217,6.5218,6.8359,6.5218,6.6512,14617522,106447121.6,0.4342,6.9837,7.2822,14.3606,732879360,N/A,1713600000,101788800,0,238000000,23.1419,2.4284,0.2936,15.6744,
002082.SZ,集褽陔第,2009-02-17,6.6512,6.5496,7.0946,6.5218,6.6327,13204640,97415574,-0.0185,-0.2778,7.3774,12.9726,730843584,N/A,1708840000,101788800,0,238000000,23.0777,2.4217,0.2928,15.6309,
002082.SZ,集褽陔第,2009-02-18,6.6327,6.5126,6.8359,6.4295,6.6696,9319296,67701884.5,0.037,0.5571,7.2647,9.1555,734915136,N/A,1718360000,101788800,0,238000000,23.2062,2.4352,0.2944,15.7179,
002082.SZ,集褽陔第,2009-02-19,6.6696,6.6974,7.3163,6.6974,7.1408,12272576,93671884.4,0.4711,7.0637,7.6326,12.0569,786827424,N/A,1839740000,101788800,0,238000000,24.8455,2.6072,0.3152,16.8282,
002082.SZ,集褽陔第,2009-02-20,7.1408,7.0576,7.1685,6.799,7.1592,11362678,86059019.4,0.0185,0.2587,7.5738,11.163,788863200,N/A,1844500000,101788800,0,238000000,24.9097,2.6139,0.3161,16.8717,
002082.SZ,集褽陔第,2009-02-23,7.1592,7.1592,7.6488,7.0484,7.6396,10565521,84497310.8,0.4804,6.7097,7.9975,10.3798,841793376,N/A,1968260000,101788800,0,238000000,26.5811,2.7893,0.3373,18.0038,
002082.SZ,集褽陔第,2009-02-24,7.6396,7.5195,7.6673,7.1777,7.1777,10799370,86421542.6,-0.4619,-6.0459,8.0025,10.6096,790898976,N/A,1849260000,101788800,0,238000000,24.974,2.6207,0.3169,16.9153,
002082.SZ,集褽陔第,2009-02-25,7.1777,7.2054,7.3717,6.7066,6.9745,9298304,70116533.3,-0.2032,-2.8314,7.5408,9.1349,768505440,N/A,1796900000,101788800,0,238000000,24.2669,2.5465,0.3079,16.4363,
002082.SZ,集褽陔第,2009-02-26,6.9745,6.9837,7.1038,6.2817,6.2817,8238856,60119046.5,-0.6928,-9.9338,7.297,8.0941,692163840,N/A,1618400000,101788800,0,238000000,21.8563,2.2935,0.2773,14.8036,
002082.SZ,集褽陔第,2009-02-27,6.2817,6.2539,6.374,5.6904,5.7089,7495584,48346028,-0.5727,-9.1176,6.4499,7.3639,629054784,N/A,1470840000,101788800,0,238000000,19.8635,2.0844,0.252,13.4539,
002082.SZ,集褽陔第,2009-03-02,5.7089,5.6443,5.9491,5.5704,5.9214,5428449,34294420.4,0.2125,3.7217,6.3175,5.3331,652466208,N/A,1525580000,101788800,0,238000000,20.6028,2.162,0.2614,13.9546,
002082.SZ,集褽陔第,2009-03-03,5.9214,5.7274,6.023,5.672,5.8752,4487306,28423864.5,-0.0462,-0.78,6.3343,4.4084,647376768,N/A,1513680000,101788800,0,238000000,20.4421,2.1451,0.2594,13.8457,
002082.SZ,集褽陔第,2009-03-04,5.8752,5.8475,6.3833,5.8475,6.374,6781407,45524391.4,0.4988,8.4906,6.7131,6.6622,702342720,N/A,1642200000,101788800,0,238000000,22.1777,2.3272,0.2814,15.0213,
002082.SZ,集褽陔第,2009-03-05,6.374,6.4202,6.7713,6.3278,6.6235,8265072,58692086.8,0.2494,3.913,7.1012,8.1198,729825696,N/A,1706460000,101788800,0,238000000,23.0455,2.4183,0.2924,15.6091,
002082.SZ,集褽陔第,2009-03-06,6.6235,6.4664,6.6142,6.374,6.4664,4358557,30602565.8,-0.157,-2.371,7.0213,4.282,712521600,N/A,1666000000,101788800,0,238000000,22.4991,2.361,0.2855,15.239,
002082.SZ,集褽陔第,2009-03-09,6.4664,6.5588,6.7343,6.1523,6.1523,5637817,39550113.4,-0.3141,-4.8571,7.0151,5.5387,677913408,N/A,1585080000,101788800,0,238000000,21.4063,2.2463,0.2716,14.4988,
002082.SZ,集褽陔第,2009-03-10,6.1523,6.1431,6.6512,6.06,6.6419,4772446,33070569.2,0.4896,7.958,6.9295,4.6886,731861472,N/A,1711220000,101788800,0,238000000,23.1098,2.425,0.2932,15.6526,
002082.SZ,集褽陔第,2009-03-11,6.6419,6.7435,6.8082,6.4387,6.5218,5093417,36459525.1,-0.1201,-1.8081,7.1582,5.0039,718628928,N/A,1680280000,101788800,0,238000000,22.692,2.3812,0.2879,15.3696,
002082.SZ,集褽陔第,2009-03-12,6.5218,6.4664,6.5403,6.1893,6.5311,4158297,28587749.6,0.0092,0.1416,6.8749,4.0852,719646816,N/A,1682660000,101788800,0,238000000,22.7241,2.3846,0.2883,15.3914,
002082.SZ,集褽陔第,2009-03-13,6.5311,6.568,6.6419,6.3278,6.374,3033651,21250350.5,-0.157,-2.4045,7.0049,2.9803,702342720,N/A,1642200000,101788800,0,238000000,22.1777,2.3272,0.2814,15.0213,
002082.SZ,集褽陔第,2009-03-16,6.374,6.3186,6.4387,6.1708,6.3648,2550919,17417702.4,-0.0092,-0.1449,6.828,2.5061,701324832,N/A,1639820000,101788800,0,238000000,22.1456,2.3239,0.281,14.9995,
002082.SZ,集褽陔第,2009-03-17,6.3648,6.3648,6.6696,6.3001,6.6327,4804213,34026230.3,0.2679,4.209,7.0826,4.7198,730843584,N/A,1708840000,101788800,0,238000000,23.0777,2.4217,0.2928,15.6309,
002082.SZ,集褽陔第,2009-03-18,6.6327,6.6512,6.9006,6.6327,6.7158,6471834,47299075.7,0.0831,1.2535,7.3085,6.3581,740004576,N/A,1730260000,101788800,0,238000000,23.3669,2.452,0.2965,15.8268,
002082.SZ,集褽陔第,2009-03-19,6.7158,6.6974,6.9006,6.6789,6.8729,5788711,42718105.5,0.157,2.3384,7.3796,5.687,757308672,N/A,1770720000,101788800,0,238000000,23.9133,2.5094,0.3034,16.1969,
002082.SZ,集褽陔第,2009-03-20,6.8729,6.9191,7.187,6.8729,7.0853,9622370,73458888.4,0.2125,3.0914,7.6342,9.4533,780720096,N/A,1825460000,101788800,0,238000000,24.6526,2.5869,0.3128,16.6976,
002082.SZ,集褽陔第,2009-03-23,7.0853,7.1592,7.3625,6.9468,7.1131,9389587,72504846.4,0.0277,0.3911,7.7218,9.2246,783773760,N/A,1832600000,101788800,0,238000000,24.749,2.5971,0.314,16.7629,
002082.SZ,集褽陔第,2009-03-24,7.1131,7.1315,7.1592,6.956,7.0484,6475536,49248354.1,-0.0647,-0.9091,7.6053,6.3617,776648544,N/A,1815940000,101788800,0,238000000,24.524,2.5735,0.3112,16.6105,
002082.SZ,集褽陔第,2009-03-25,7.0484,7.0392,7.1777,6.8267,6.8544,6869892,52123827.8,-0.194,-2.7523,7.5873,6.7492,755272896,N/A,1765960000,101788800,0,238000000,23.8491,2.5026,0.3026,16.1533,
002082.SZ,集褽陔第,2009-03-26,6.8544,6.8636,7.0576,6.762,7.0392,4697689,35104316.5,0.1848,2.6954,7.4727,4.6151,775630656,N/A,1813560000,101788800,0,238000000,24.4919,2.5701,0.3108,16.5887,
002082.SZ,集褽陔第,2009-03-27,7.0392,7.0484,7.1038,6.9375,6.993,4860925,36879838.4,-0.0462,-0.6562,7.587,4.7755,770541216,N/A,1801660000,101788800,0,238000000,24.3312,2.5532,0.3087,16.4799,
002082.SZ,集褽陔第,2009-03-30,6.993,6.9745,7.0207,6.7897,6.993,3608713,27050904.3,0,0,7.496,3.5453,770541216,N/A,1801660000,101788800,0,238000000,24.3312,2.5532,0.3087,16.4799,
002082.SZ,集褽陔第,2009-03-31,6.993,6.8359,6.9652,6.7435,6.956,3764097,27997883.2,-0.037,-0.5284,7.4381,3.6979,766469664,N/A,1792140000,101788800,0,238000000,24.2026,2.5397,0.3071,16.3928,
002082.SZ,集褽陔第,2009-04-01,6.956,7.0114,7.4271,6.9745,7.3902,13172018,103722398.7,0.4342,6.2417,7.8745,12.9405,814310400,N/A,1904000000,101788800,0,238000000,25.7133,2.6982,0.3263,17.416,
002082.SZ,集褽陔第,2009-04-02,7.3902,7.4641,7.4641,7.2054,7.2978,7625418,60481295.8,-0.0924,-1.25,7.9315,7.4914,804131520,N/A,1880200000,101788800,0,238000000,25.3919,2.6645,0.3222,17.1983,
002082.SZ,集褽陔第,2009-04-03,7.2978,7.2793,7.3717,7.0484,7.0853,5281777,41033751.8,-0.2125,-2.9114,7.7689,5.189,780720096,N/A,1825460000,101788800,0,238000000,24.6526,2.5869,0.3128,16.6976,
002082.SZ,集褽陔第,2009-04-07,7.0853,7.0853,7.307,7.0761,7.2516,3447390,26902248.1,0.1663,2.3468,7.8037,3.3868,799042080,N/A,1868300000,101788800,0,238000000,25.2312,2.6477,0.3201,17.0894,
002082.SZ,集褽陔第,2009-04-08,7.2516,7.2147,7.2147,6.8636,6.8636,4530965,34649480.6,-0.388,-5.3503,7.6473,4.4513,756290784,N/A,1768340000,101788800,0,238000000,23.8812,2.506,0.303,16.1751,
002082.SZ,集褽陔第,2009-04-09,6.8636,6.8174,6.9745,6.7343,6.956,3147204,23386886.6,0.0924,1.3459,7.431,3.0919,766469664,N/A,1792140000,101788800,0,238000000,24.2026,2.5397,0.3071,16.3928,
002082.SZ,集褽陔第,2009-04-10,6.956,7.0392,7.3163,6.9652,7.2609,5782028,45015618,0.3048,4.3825,7.7854,5.6804,800059968,N/A,1870680000,101788800,0,238000000,25.2633,2.651,0.3205,17.1112,
002082.SZ,集褽陔第,2009-04-13,7.2609,7.2886,7.3902,7.2147,7.2793,5517920,43596319.7,0.0185,0.2545,7.9009,5.421,802095744,N/A,1875440000,101788800,0,238000000,25.3276,2.6578,0.3214,17.1548,
002082.SZ,集褽陔第,2009-04-14,7.2793,7.2424,7.5195,7.1592,7.5103,7827320,62510440.4,0.2309,3.1726,7.9862,7.6898,827542944,N/A,1934940000,101788800,0,238000000,26.1311,2.7421,0.3316,17.699,
002082.SZ,集褽陔第,2009-04-15,7.5103,7.4733,8.2585,7.3902,8.1569,15496907,131078309.9,0.6466,8.6101,8.4584,15.2246,898795104,N/A,2101540000,101788800,0,238000000,28.381,2.9782,0.3601,19.2229,
002082.SZ,集褽陔第,2009-04-16,8.1569,8.1569,8.1569,7.7597,7.8521,10071041,86682306.8,-0.3048,-3.7373,8.6071,9.8941,865204800,N/A,2023000000,101788800,0,238000000,27.3204,2.8669,0.3466,18.5045,
002082.SZ,集褽陔第,2009-04-17,7.8521,7.8613,8.2493,7.8151,7.8613,9189968,79822151.3,0.0092,0.1176,8.6858,9.0285,866222688,N/A,2025380000,101788800,0,238000000,27.3525,2.8703,0.3471,18.5263,
002082.SZ,集褽陔第,2009-04-20,7.8613,7.8705,8.1662,7.8705,8.0923,6842719,59324436.5,0.2309,2.9377,8.6697,6.7225,891669888,N/A,2084880000,101788800,0,238000000,28.156,2.9546,0.3573,19.0705,
002082.SZ,集褽陔第,2009-04-21,8.0923,7.732,7.926,7.6304,7.7505,8174298,68811855.1,-0.3418,-4.2237,8.4181,8.0306,854008032,N/A,1996820000,101788800,0,238000000,26.9668,2.8298,0.3422,18.265,
002082.SZ,集褽陔第,2009-04-22,7.7505,7.7782,7.8336,7.0207,7.1685,7213911,58759565.3,-0.582,-7.5089,8.1453,7.0871,789881088,N/A,1846880000,101788800,0,238000000,24.9419,2.6173,0.3165,16.8935,
002082.SZ,集褽陔第,2009-04-23,7.1685,7.1131,7.3532,7.0392,7.2886,3768593,29322848.9,0.1201,1.6753,7.7808,3.7024,803113632,N/A,1877820000,101788800,0,238000000,25.3597,2.6611,0.3218,17.1765,
002082.SZ,集褽陔第,2009-04-24,7.2886,7.2978,7.5749,7.0761,7.4641,5174960,41199828.4,0.1755,2.4081,7.9614,5.084,822453504,N/A,1923040000,101788800,0,238000000,25.9704,2.7252,0.3295,17.5902,
002082.SZ,集褽陔第,2009-04-27,7.4641,7.5288,7.6488,7.2516,7.5288,6943742,56125161,0.0647,0.8663,8.0828,6.8217,829578720,N/A,1939700000,101788800,0,238000000,26.1954,2.7488,0.3324,17.7425,
002082.SZ,集褽陔第,2009-04-28,7.5288,7.5749,7.7412,7.3994,7.5288,6493373,53207015.8,0,0,8.194,6.3793,829578720,N/A,1939700000,101788800,0,238000000,26.1954,2.7488,0.3324,17.7425,
002082.SZ,集褽陔第,2009-04-29,7.5288,7.5195,7.6581,7.4456,7.5657,4841489,39644274.5,0.037,0.4908,8.1884,4.7564,833650272,N/A,1949220000,101788800,0,238000000,26.324,2.7623,0.334,17.8296,
002082.SZ,集褽陔第,2009-04-30,7.5657,7.5288,7.8244,7.501,7.6211,7914414,65798609.5,0.0554,0.7326,8.3138,7.7753,839757600,N/A,1963500000,101788800,0,238000000,26.5168,2.7826,0.3365,17.9602,
002082.SZ,集褽陔第,2009-05-04,7.6211,7.6304,7.8983,7.5749,7.8705,6859060,57903609.8,0.2494,3.2727,8.4419,6.7385,867240576,N/A,2027760000,101788800,0,238000000,27.3846,2.8736,0.3475,18.548,
002082.SZ,集褽陔第,2009-05-05,7.8705,7.9537,7.9999,7.7782,7.889,5778790,49370581.6,0.0185,0.2347,8.5434,5.6772,869276352,N/A,2032520000,101788800,0,238000000,27.4489,2.8804,0.3483,18.5916,
002082.SZ,集褽陔第,2009-05-06,7.889,7.8428,7.9814,7.7412,7.8983,4581805,38960478.9,0.0092,0.1171,8.5033,4.5013,870294240,N/A,2034900000,101788800,0,238000000,27.4811,2.8837,0.3487,18.6133,
002082.SZ,集褽陔第,2009-05-07,7.8983,7.9814,8.2493,7.9075,8.1569,9743979,85411766.8,0.2587,3.2749,8.7656,9.5727,898795104,N/A,2101540000,101788800,0,238000000,28.381,2.9782,0.3601,19.2229,
002082.SZ,集褽陔第,2009-05-08,8.1569,8.1015,8.1662,7.7966,7.9906,6028486,51967341.4,-0.1663,-2.0385,8.6203,5.9225,880473120,N/A,2058700000,101788800,0,238000000,27.8025,2.9175,0.3528,18.831,
002082.SZ,集褽陔第,2009-05-11,7.9906,8.0276,8.0276,7.4456,7.4456,5983772,49741337.7,-0.545,-6.8208,8.3127,5.8786,820417728,N/A,1918280000,101788800,0,238000000,25.9061,2.7185,0.3287,17.5466,
002082.SZ,集褽陔第,2009-05-12,7.4456,7.4456,7.4456,7.4456,7.4456,N/A,N/A,0,0,N/A,N/A,820417728,N/A,1918280000,101788800,0,238000000,25.9061,2.7185,0.3287,17.5466,
002082.SZ,集褽陔第,2009-05-13,7.4456,7.6673,7.7227,7.5657,7.5934,3448600,28509734.4,0.1478,1.9851,8.267,3.388,836703936,N/A,1956360000,101788800,0,238000000,26.4204,2.7724,0.3352,17.8949,
002082.SZ,集褽陔第,2009-05-14,7.5934,7.538,7.7043,7.538,7.6581,2655850,21844296.8,0.0647,0.8516,8.225,2.6092,843829152,N/A,1973020000,101788800,0,238000000,26.6454,2.7961,0.3381,18.0473,
002082.SZ,集褽陔第,2009-05-15,7.6581,7.7135,7.7135,7.5842,7.6396,2662492,21953683.8,-0.0185,-0.2413,8.2455,2.6157,841793376,N/A,1968260000,101788800,0,238000000,26.5811,2.7893,0.3373,18.0038,
002082.SZ,集褽陔第,2009-05-18,7.6396,7.6304,7.6673,7.4733,7.6673,2648562,21715679.3,0.0277,0.3628,8.199,2.602,844847040,N/A,1975400000,101788800,0,238000000,26.6775,2.7994,0.3385,18.0691,
002082.SZ,集褽陔第,2009-05-19,7.6673,7.6766,7.9906,7.6304,7.9629,7220796,61213714.7,0.2956,3.8554,8.4774,7.0939,877419456,N/A,2051560000,101788800,0,238000000,27.7061,2.9074,0.3515,18.7657,
002082.SZ,集褽陔第,2009-05-20,7.9629,7.9444,7.9444,7.7227,7.7412,4201436,35477475.9,-0.2217,-2.7842,8.4441,4.1276,852990144,N/A,1994440000,101788800,0,238000000,26.9347,2.8264,0.3418,18.2432,
002082.SZ,集褽陔第,2009-05-21,7.7412,7.6673,7.7135,7.4087,7.4364,4155449,33845872.2,-0.3048,-3.9379,8.1449,4.0824,819399840,N/A,1915900000,101788800,0,238000000,25.874,2.7151,0.3283,17.5248,
002082.SZ,集褽陔第,2009-05-22,7.4364,7.4641,7.6673,7.4087,7.5195,2128694,17344708.8,0.0831,1.118,8.1481,2.0913,828560832,N/A,1937320000,101788800,0,238000000,26.1633,2.7455,0.332,17.7208,
002082.SZ,集褽陔第,2009-05-25,7.5195,7.2054,7.5749,7.2054,7.5288,2231997,17782620.2,0.0092,0.1229,7.9671,2.1928,829578720,N/A,1939700000,101788800,0,238000000,26.1954,2.7488,0.3324,17.7425,
002082.SZ,集褽陔第,2009-05-26,7.5288,7.482,7.5942,7.4446,7.4539,2335113,18791194.3,-0.0748,-0.9938,8.0472,2.2941,811256736,N/A,1896860000,101788800,0,238000000,25.6169,2.6881,0.325,17.3507,
002082.SZ,集褽陔第,2009-05-27,7.4539,7.482,7.5475,7.3511,7.4446,1657115,13193481.8,-0.0094,-0.1255,7.9617,1.628,810238848,N/A,1894480000,101788800,0,238000000,25.5847,2.6848,0.3246,17.3289,
002082.SZ,集褽陔第,2009-06-01,7.4446,7.4913,7.6223,7.4913,7.6223,2724915,22080927.4,0.1777,2.3869,8.1033,2.677,829578720,N/A,1939700000,101788800,0,238000000,26.1954,2.7488,0.3324,17.7425,
002082.SZ,集褽陔第,2009-06-02,7.6223,7.6784,7.7064,7.5381,7.5568,2469989,20068931.2,-0.0655,-0.8589,8.1251,2.4266,822453504,N/A,1923040000,101788800,0,238000000,25.9704,2.7252,0.3295,17.5902,
002082.SZ,集褽陔第,2009-06-03,7.5568,7.5007,7.6503,7.4913,7.6223,2741196,22190847.8,0.0655,0.8663,8.0953,2.693,829578720,N/A,1939700000,101788800,0,238000000,26.1954,2.7488,0.3324,17.7425,
002082.SZ,集褽陔第,2009-06-04,7.6223,7.5755,7.9029,7.5194,7.8561,7288558,60213542.7,0.2338,3.0675,8.2614,7.1605,855025920,N/A,1999200000,101788800,0,238000000,26.9989,2.8332,0.3426,18.2868,
002082.SZ,集褽陔第,2009-06-05,7.8561,7.9403,8.0618,7.7719,7.9496,9205829,78307193.8,0.0935,1.1905,8.5063,9.044,865204800,N/A,2023000000,101788800,0,238000000,27.3204,2.8669,0.3466,18.5045,
002082.SZ,集褽陔第,2009-06-08,7.9496,7.9403,8.0338,7.6877,7.7439,5344832,44880386.1,-0.2058,-2.5882,8.397,5.2509,842811264,N/A,1970640000,101788800,0,238000000,26.6132,2.7927,0.3377,18.0256,
002082.SZ,集褽陔第,2009-06-09,7.7439,7.7439,7.9496,7.5007,7.9403,5050023,41712016.2,0.1964,2.5362,8.2598,4.9613,864186912,N/A,2020620000,101788800,0,238000000,27.2882,2.8635,0.3462,18.4827,
