ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002623.SZ,ัวย๊ถู,2015-06-24,41.59,41.86,43.43,41.51,42.6,5133693,217461895.2,1.01,2.4285,42.3597,3.2086,6816000000,N/A,6816000000,160000000,0,160000000,180.2033,3.2369,7.8997,-22.3324,
002623.SZ,ัวย๊ถู,2015-06-25,42.6,42.36,42.9,39,40.07,3730793,154917519.1,-2.53,-5.939,41.524,2.3317,6411200000,N/A,6411200000,160000000,0,160000000,169.5011,3.0446,7.4306,-21.006,
002623.SZ,ัวย๊ถู,2015-06-26,40.07,38.98,41.37,37,38.23,6739021,265652065.2,-1.84,-4.592,39.42,4.2119,6116800000,N/A,6116800000,160000000,0,160000000,161.7177,2.9048,7.0893,-20.0415,
002623.SZ,ัวย๊ถู,2015-06-29,38.23,40.75,41.55,36.6,39.73,8549736,338540068.2,1.5,3.9236,39.5966,5.3436,6356800000,N/A,6356800000,160000000,0,160000000,168.0629,3.0188,7.3675,-20.8278,
002623.SZ,ัวย๊ถู,2015-06-30,39.73,39.48,43.7,38.18,43.6,9133986,378470041.9,3.87,9.7408,41.4354,5.7087,6976000000,N/A,6976000000,160000000,0,160000000,184.4335,3.3128,8.0852,-22.8566,
002623.SZ,ัวย๊ถู,2015-07-01,43.6,42.87,45.2,39.95,40.41,8873597,384806351.8,-3.19,-7.3165,43.3653,5.546,6465600000,N/A,6465600000,160000000,0,160000000,170.9394,3.0705,7.4936,-21.1843,
002623.SZ,ัวย๊ถู,2015-07-02,40.41,41.01,41.19,36.37,36.37,6569420,252411319.2,-4.04,-9.9975,38.4222,4.1059,5819200000,N/A,5819200000,160000000,0,160000000,153.8497,2.7635,6.7444,-19.0664,
002623.SZ,ัวย๊ถู,2015-07-03,36.37,34,36.12,32.73,32.73,5358649,179339430.5,-3.64,-10.0082,33.4673,3.3492,5236800000,N/A,5236800000,160000000,0,160000000,138.452,2.4869,6.0694,-17.1582,
002623.SZ,ัวย๊ถู,2015-07-06,32.73,36,36,29.46,29.46,6354720,200486175.5,-3.27,-9.9908,31.5492,3.9717,4713600000,N/A,4713600000,160000000,0,160000000,124.6195,2.2384,5.463,-15.4439,
002623.SZ,ัวย๊ถู,2015-07-07,29.46,26.6,26.99,26.51,26.51,1202254,31975881.3,-2.95,-10.0136,26.5966,0.7514,4241600000,N/A,4241600000,160000000,0,160000000,112.1406,2.0143,4.916,-13.8974,
002623.SZ,ัวย๊ถู,2015-07-08,26.51,23.86,24.6,23.86,23.86,10548432,252642521.6,-2.65,-9.9962,23.9507,6.5928,3817600000,N/A,3817600000,160000000,0,160000000,100.9308,1.8129,4.4246,-12.5082,
002623.SZ,ัวย๊ถู,2015-07-09,23.86,23.1,26.25,23.1,26.25,7142404,182328269.1,2.39,10.0168,25.5276,4.464,4200000000,N/A,4200000000,160000000,0,160000000,111.0408,1.9945,4.8678,-13.7611,
002623.SZ,ัวย๊ถู,2015-07-10,26.25,28,28.88,27.1,28.88,3586584,102281556.1,2.63,10.019,28.5178,2.2416,4620800000,N/A,4620800000,160000000,0,160000000,122.166,2.1944,5.3555,-15.1399,
002623.SZ,ัวย๊ถู,2015-07-13,28.88,30.9,31.77,30,31.77,6213356,193127844.2,2.89,10.0069,31.0827,3.8833,5083200000,N/A,5083200000,160000000,0,160000000,134.3911,2.414,5.8914,-16.6549,
002623.SZ,ัวย๊ถู,2015-07-14,31.77,31.85,34.49,30.9,32.2,8592851,280004994.4,0.43,1.3535,32.5858,5.3705,5152000000,N/A,5152000000,160000000,0,160000000,136.21,2.4466,5.9711,-16.8803,
002623.SZ,ัวย๊ถู,2015-07-15,32.2,31.49,31.8,28.98,28.98,6328419,190097315.9,-3.22,-10,30.0387,3.9553,4636800000,N/A,4636800000,160000000,0,160000000,122.589,2.202,5.374,-15.1923,
002623.SZ,ัวย๊ถู,2015-07-16,28.98,27.02,30.95,26.8,30.14,5229442,152330220.4,1.16,4.0028,29.1293,3.2684,4822400000,N/A,4822400000,160000000,0,160000000,127.496,2.2901,5.5891,-15.8004,
002623.SZ,ัวย๊ถู,2015-07-17,30.14,30.61,32.95,30.61,32.63,5433186,173102132.6,2.49,8.2614,31.8602,3.3957,5220800000,N/A,5220800000,160000000,0,160000000,138.029,2.4793,6.0509,-17.1057,
002623.SZ,ัวย๊ถู,2015-07-20,32.63,32.65,34.04,31.75,33.79,6844580,226962167.7,1.16,3.555,33.1594,4.2779,5406400000,N/A,5406400000,160000000,0,160000000,142.9359,2.5674,6.266,-17.7139,
002623.SZ,ัวย๊ถู,2015-07-21,33.79,33,34.48,32.6,33.82,5083955,172111393.2,0.03,0.0888,33.8538,3.1775,5411200000,N/A,5411200000,160000000,0,160000000,143.0628,2.5697,6.2716,-17.7296,
002623.SZ,ัวย๊ถู,2015-07-22,33.82,33.66,35.47,33.5,34.5,5129688,176934475,0.68,2.0106,34.4922,3.2061,5520000000,N/A,5520000000,160000000,0,160000000,145.9393,2.6214,6.3977,-18.0861,
002623.SZ,ัวย๊ถู,2015-07-23,34.5,34.6,35.73,33.88,35.49,5298333,186109927,0.99,2.8696,35.1261,3.3115,5678400000,N/A,5678400000,160000000,0,160000000,150.1272,2.6966,6.5812,-18.6051,
002623.SZ,ัวย๊ถู,2015-07-24,35.49,35.81,36.91,34.6,34.7,6889740,247998148,-0.79,-2.226,35.9953,4.3061,5552000000,N/A,5552000000,160000000,0,160000000,146.7854,2.6366,6.4347,-18.1909,
002623.SZ,ัวย๊ถู,2015-07-27,34.7,33.9,35.31,31.23,31.23,6533780,218857675,-3.47,-10,33.4963,4.0836,4996800000,N/A,4996800000,160000000,0,160000000,132.1068,2.3729,5.7913,-16.3718,
002623.SZ,ัวย๊ถู,2015-07-28,31.23,29.29,31.9,28.36,30.48,5889886,177182535.4,-0.75,-2.4015,30.0825,3.6812,4876800000,N/A,4876800000,160000000,0,160000000,128.9342,2.3159,5.6522,-15.9786,
002623.SZ,ัวย๊ถู,2015-07-29,30.48,31.31,32.68,29.01,32.6,5204908,162133760.1,2.12,6.9554,31.1502,3.2531,5216000000,N/A,5216000000,160000000,0,160000000,137.9021,2.477,6.0453,-17.09,
002623.SZ,ัวย๊ถู,2015-07-30,32.6,32.3,33.43,31.29,31.36,5224688,171291082.9,-1.24,-3.8037,32.7849,3.2654,5017600000,N/A,5017600000,160000000,0,160000000,132.6567,2.3828,5.8154,-16.44,
002623.SZ,ัวย๊ถู,2015-07-31,31.36,30.7,32.26,30.49,31.17,3523350,110761898.5,-0.19,-0.6059,31.4365,2.2021,4987200000,N/A,4987200000,160000000,0,160000000,131.853,2.3684,5.7801,-16.3404,
002623.SZ,ัวย๊ถู,2015-08-03,31.17,30.66,30.7,28.05,28.25,4163244,121517975.3,-2.92,-9.368,29.1883,2.602,4520000000,N/A,4520000000,160000000,0,160000000,119.501,2.1465,5.2387,-14.8096,
002623.SZ,ัวย๊ถู,2015-08-04,28.25,29,31.08,28.6,31.08,3921358,117151387.8,2.83,10.0177,29.8752,2.4508,4972800000,N/A,4972800000,160000000,0,160000000,131.4723,2.3615,5.7635,-16.2932,
002623.SZ,ัวย๊ถู,2015-08-05,31.08,31.08,32.3,30.62,31.63,4967368,157122109.4,0.55,1.7696,31.6309,3.1046,5060800000,N/A,5060800000,160000000,0,160000000,133.7989,2.4033,5.8654,-16.5815,
002623.SZ,ัวย๊ถู,2015-08-06,31.63,30.91,34.24,30.6,33.33,6435451,211095072.5,1.7,5.3746,32.8019,4.0222,5332800000,N/A,5332800000,160000000,0,160000000,140.9901,2.5325,6.1807,-17.4727,
002623.SZ,ัวย๊ถู,2015-08-07,33.33,33.37,34.6,33,34.34,5383691,182757610.8,1.01,3.0303,33.9465,3.3648,5494400000,N/A,5494400000,160000000,0,160000000,145.2625,2.6092,6.368,-18.0022,
002623.SZ,ัวย๊ถู,2015-08-10,34.34,34.9,35.89,34.18,35.48,5828143,203999353.7,1.14,3.3197,35.0025,3.6426,5676800000,N/A,5676800000,160000000,0,160000000,150.0849,2.6959,6.5794,-18.5998,
002623.SZ,ัวย๊ถู,2015-08-11,35.48,35.35,35.79,34.51,35,5789182,203708126.5,-0.48,-1.3529,35.1877,3.6182,5600000000,N/A,5600000000,160000000,0,160000000,148.0544,2.6594,6.4904,-18.3482,
002623.SZ,ัวย๊ถู,2015-08-12,35,34.53,35.85,34.36,34.51,4315012,151737827.7,-0.49,-1.4,35.1651,2.6969,5521600000,N/A,5521600000,160000000,0,160000000,145.9816,2.6222,6.3995,-18.0913,
002623.SZ,ัวย๊ถู,2015-08-13,34.51,34.17,35.78,33.29,35.7,4674396,161334291.4,1.19,3.4483,34.5145,2.9215,5712000000,N/A,5712000000,160000000,0,160000000,151.0155,2.7126,6.6202,-18.7151,
002623.SZ,ัวย๊ถู,2015-08-14,35.7,35.7,36.16,34.71,34.92,4121621,146109039.5,-0.78,-2.1849,35.4494,2.576,5587200000,N/A,5587200000,160000000,0,160000000,147.716,2.6533,6.4755,-18.3062,
002623.SZ,ัวย๊ถู,2015-08-17,34.92,34.6,37.28,34.5,36.94,5528590,201461298.1,2.02,5.7847,36.4399,3.4554,5910400000,N/A,5910400000,160000000,0,160000000,156.2608,2.8068,6.8501,-19.3652,
002623.SZ,ัวย๊ถู,2015-08-18,36.94,36.96,37.48,33.25,33.25,5711320,202496693.9,-3.69,-9.9892,35.4553,3.5696,5320000000,N/A,5320000000,160000000,0,160000000,140.6517,2.5264,6.1659,-17.4308,
002623.SZ,ัวย๊ถู,2015-08-19,33.25,32.21,34.87,30.5,34.58,4684764,153268158.4,1.33,4,32.7163,2.928,5532800000,N/A,5532800000,160000000,0,160000000,146.2777,2.6275,6.4125,-18.128,
002623.SZ,ัวย๊ถู,2015-08-20,34.58,34.16,37.77,34.12,36.7,8038678,292901635.2,2.12,6.1307,36.4365,5.0242,5872000000,N/A,5872000000,160000000,0,160000000,155.2456,2.7886,6.8056,-19.2394,
002623.SZ,ัวย๊ถู,2015-08-21,36.7,33.04,34.36,33.03,33.03,7142660,238330840.9,-3.67,-10,33.3672,4.4642,5284800000,N/A,5284800000,160000000,0,160000000,139.721,2.5097,6.1251,-17.3154,
002623.SZ,ัวย๊ถู,2015-08-24,33.03,29.8,31.2,29.73,29.73,1701900,50721751.5,-3.3,-9.9909,29.803,1.0637,4756800000,N/A,4756800000,160000000,0,160000000,125.7616,2.259,5.5131,-15.5855,
002623.SZ,ัวย๊ถู,2015-08-25,29.73,26.76,27.3,26.76,26.76,3157162,84607207.8,-2.97,-9.9899,26.7985,1.9732,4281600000,N/A,4281600000,160000000,0,160000000,113.1982,2.0333,4.9624,-14.0285,
002623.SZ,ัวย๊ถู,2015-08-26,26.76,26.7,27.26,24.08,24.08,6512216,164605317.4,-2.68,-10.0149,25.2764,4.0701,3852800000,N/A,3852800000,160000000,0,160000000,101.8614,1.8297,4.4654,-12.6235,
002623.SZ,ัวย๊ถู,2015-08-27,24.08,24.93,25.35,22.86,24.55,4634404,112729650.6,0.47,1.9518,24.3245,2.8965,3928000000,N/A,3928000000,160000000,0,160000000,103.8496,1.8654,4.5525,-12.8699,
002623.SZ,ัวย๊ถู,2015-08-28,24.55,25.04,27.01,24.68,27.01,5209287,133581482.1,2.46,10.0204,25.6429,3.2558,4321600000,N/A,4321600000,160000000,0,160000000,114.2557,2.0523,5.0087,-14.1596,
002623.SZ,ัวย๊ถู,2015-08-31,27.01,27.08,27.08,25.3,25.5,4029682,105467716.8,-1.51,-5.5905,26.1727,2.5186,4080000000,N/A,4080000000,160000000,0,160000000,107.8682,1.9376,4.7287,-13.368,
002623.SZ,ัวย๊ถู,2015-09-01,25.5,25.01,25.03,22.95,22.95,3375701,79940334.8,-2.55,-10,23.6811,2.1098,3672000000,N/A,3672000000,160000000,0,160000000,97.0814,1.7438,4.2558,-12.0312,
002623.SZ,ัวย๊ถู,2015-09-02,22.95,21.99,24.1,20.9,21.85,2780162,62622618,-1.1,-4.793,22.5248,1.7376,3496000000,N/A,3496000000,160000000,0,160000000,92.4282,1.6602,4.0518,-11.4545,
002623.SZ,ัวย๊ถู,2015-09-07,21.85,22.6,23.68,22.31,22.77,2576841,59288200.8,0.92,4.2105,23.0081,1.6105,3643200000,N/A,3643200000,160000000,0,160000000,96.32,1.7301,4.2225,-11.9368,
002623.SZ,ัวย๊ถู,2015-09-08,22.77,22.64,24.55,22.5,24.51,3147982,74322744.2,1.74,7.6416,23.6096,1.9675,3921600000,N/A,3921600000,160000000,0,160000000,103.6804,1.8623,4.5451,-12.849,
002623.SZ,ัวย๊ถู,2015-09-09,24.51,24.6,25.6,24.53,25.23,3769806,94650322,0.72,2.9376,25.1075,2.3561,4036800000,N/A,4036800000,160000000,0,160000000,106.7261,1.917,4.6786,-13.2264,
002623.SZ,ัวย๊ถู,2015-09-10,25.23,24.62,24.95,24.32,24.4,3181810,78258944.1,-0.83,-3.2897,24.5957,1.9886,3904000000,N/A,3904000000,160000000,0,160000000,103.2151,1.854,4.5247,-12.7913,
002623.SZ,ัวย๊ถู,2015-09-11,24.4,24.3,25.97,24.3,25.8,4212706,106012698.4,1.4,5.7377,25.165,2.6329,4128000000,N/A,4128000000,160000000,0,160000000,109.1372,1.9603,4.7843,-13.5252,
002623.SZ,ัวย๊ถู,2015-09-14,25.8,25.54,25.86,23.22,23.22,3145402,76694939.5,-2.58,-10,24.3832,1.9659,3715200000,N/A,3715200000,160000000,0,160000000,98.2235,1.7643,4.3059,-12.1727,
002623.SZ,ัวย๊ถู,2015-09-15,23.22,22.39,22.9,20.9,20.97,4411395,95150873,-2.25,-9.6899,21.5693,2.7571,3355200000,N/A,3355200000,160000000,0,160000000,88.7057,1.5934,3.8887,-10.9932,
002623.SZ,ัวย๊ถู,2015-09-16,20.97,21.3,23.07,21,23.07,3104150,68147925.4,2.1,10.0143,21.9538,1.9401,3691200000,N/A,3691200000,160000000,0,160000000,97.589,1.7529,4.2781,-12.0941,
002623.SZ,ัวย๊ถู,2015-09-17,23.07,23,24.22,22.67,23,3819015,89232808.9,-0.07,-0.3034,23.3654,2.3869,3680000000,N/A,3680000000,160000000,0,160000000,97.2929,1.7476,4.2651,-12.0574,
002623.SZ,ัวย๊ถู,2015-09-18,23,23.1,23.59,22.66,23.51,2636723,61143567.3,0.51,2.2174,23.1892,1.648,3761600000,N/A,3761600000,160000000,0,160000000,99.4503,1.7863,4.3597,-12.3247,
002623.SZ,ัวย๊ถู,2015-09-21,23.51,23.4,24.87,22.91,24.85,4022972,97233434.3,1.34,5.6997,24.1696,2.5144,3976000000,N/A,3976000000,160000000,0,160000000,105.1186,1.8882,4.6082,-13.0272,
002623.SZ,ัวย๊ถู,2015-09-22,24.85,24.83,25.48,24.2,24.7,3809579,94342477.9,-0.15,-0.6036,24.7645,2.381,3952000000,N/A,3952000000,160000000,0,160000000,104.4841,1.8768,4.5803,-12.9486,
002623.SZ,ัวย๊ถู,2015-09-23,24.7,24.2,25,24.05,24.66,2846840,69786708.7,-0.04,-0.1619,24.5137,1.7793,3945600000,N/A,3945600000,160000000,0,160000000,104.3149,1.8737,4.5729,-12.9276,
002623.SZ,ัวย๊ถู,2015-09-24,24.66,24.88,25.28,24.6,24.95,2462603,61385689.4,0.29,1.176,24.9272,1.5391,3992000000,N/A,3992000000,160000000,0,160000000,105.5416,1.8958,4.6267,-13.0796,
002623.SZ,ัวย๊ถู,2015-09-25,24.95,24.76,24.99,23.3,23.55,2805267,67319342,-1.4,-5.6112,23.9975,1.7533,3768000000,N/A,3768000000,160000000,0,160000000,99.6195,1.7894,4.3671,-12.3457,
002623.SZ,ัวย๊ถู,2015-09-28,23.55,23.41,24.07,23.05,23.98,3368731,79143754.8,0.43,1.8259,23.4936,2.1055,3836800000,N/A,3836800000,160000000,0,160000000,101.4384,1.8221,4.4468,-12.5711,
002623.SZ,ัวย๊ถู,2015-09-29,23.98,23.48,23.88,23.33,23.56,1855508,43775285.1,-0.42,-1.7515,23.5921,1.1597,3769600000,N/A,3769600000,160000000,0,160000000,99.6618,1.7901,4.3689,-12.3509,
002623.SZ,ัวย๊ถู,2015-09-30,23.56,23.76,25.89,23.63,25.46,5805139,144090543.9,1.9,8.0645,24.8212,3.6282,4073600000,N/A,4073600000,160000000,0,160000000,107.699,1.9345,4.7213,-13.347,
002623.SZ,ัวย๊ถู,2015-10-08,25.46,26.29,26.6,25.61,26.15,5145419,134439023.2,0.69,2.7101,26.1279,3.2159,4184000000,N/A,4184000000,160000000,0,160000000,110.6178,1.9869,4.8492,-13.7087,
002623.SZ,ัวย๊ถู,2015-10-09,26.15,26.35,28.77,26.31,28.77,9774274,274332073.1,2.62,10.0191,28.0667,6.1089,4603200000,N/A,4603200000,160000000,0,160000000,121.7007,2.186,5.3351,-15.0822,
002623.SZ,ัวย๊ถู,2015-10-12,28.77,28.77,30.49,28.31,30.19,10711726,318063868.9,1.42,4.9357,29.6931,6.6948,4830400000,N/A,4830400000,160000000,0,160000000,127.7075,2.2939,5.5984,-15.8266,
002623.SZ,ัวย๊ถู,2015-10-13,30.19,29.5,30.18,29.38,29.88,5599811,166335759.4,-0.31,-1.0268,29.7038,3.4999,4780800000,N/A,4780800000,160000000,0,160000000,126.3962,2.2704,5.5409,-15.6641,
002623.SZ,ัวย๊ถู,2015-10-14,29.88,30.12,31.85,30.02,30.21,5551615,171707778,0.33,1.1044,30.9293,3.4698,4833600000,N/A,4833600000,160000000,0,160000000,127.7921,2.2954,5.6021,-15.8371,
002623.SZ,ัวย๊ถู,2015-10-15,30.21,30.04,31.22,29.81,31.07,4675078,142967016.1,0.86,2.8467,30.5807,2.9219,4971200000,N/A,4971200000,160000000,0,160000000,131.43,2.3608,5.7616,-16.2879,
002623.SZ,ัวย๊ถู,2015-10-16,31.07,31.39,31.45,29.61,30.93,5763285,176221965.3,-0.14,-0.4506,30.5767,3.6021,4948800000,N/A,4948800000,160000000,0,160000000,130.8378,2.3501,5.7356,-16.2146,
002623.SZ,ัวย๊ถู,2015-10-19,30.93,31,31,30.05,30.28,3732906,113404698.3,-0.65,-2.1015,30.3797,2.3331,4844800000,N/A,4844800000,160000000,0,160000000,128.0882,2.3007,5.6151,-15.8738,
002623.SZ,ัวย๊ถู,2015-10-20,30.28,30.11,32.24,30.05,31.8,5363420,169536535,1.52,5.0198,31.6098,3.3521,5088000000,N/A,5088000000,160000000,0,160000000,134.518,2.4162,5.897,-16.6706,
002623.SZ,ัวย๊ถู,2015-10-21,31.8,31.5,31.8,28.62,28.63,6216442,186689065.3,-3.17,-9.9686,30.0315,3.8853,4580800000,N/A,4580800000,160000000,0,160000000,121.1085,2.1754,5.3091,-15.0088,
002623.SZ,ัวย๊ถู,2015-10-22,28.63,29.1,30.04,28.88,29.93,4902586,144847877.5,1.3,4.5407,29.5452,3.0641,4788800000,N/A,4788800000,160000000,0,160000000,126.6077,2.2742,5.5502,-15.6903,
002623.SZ,ัวย๊ถู,2015-10-23,29.93,30.41,30.69,29.82,30.65,5077798,154177851,0.72,2.4056,30.3631,3.1736,4904000000,N/A,4904000000,160000000,0,160000000,129.6533,2.3289,5.6837,-16.0678,
002623.SZ,ัวย๊ถู,2015-10-26,30.65,31.01,31.98,30.7,31.4,5269226,165331169,0.75,2.447,31.3767,3.2933,5024000000,N/A,5024000000,160000000,0,160000000,132.8259,2.3859,5.8228,-16.4609,
002623.SZ,ัวย๊ถู,2015-10-27,31.4,31.38,31.43,29.29,31.4,4307046,131440131.7,0,0,30.5175,2.6919,5024000000,N/A,5024000000,160000000,0,160000000,132.8259,2.3859,5.8228,-16.4609,
002623.SZ,ัวย๊ถู,2015-10-28,31.4,31.3,31.97,30.44,30.79,3952205,123734272.5,-0.61,-1.9427,31.3077,2.4701,4926400000,N/A,4926400000,160000000,0,160000000,130.2456,2.3395,5.7097,-16.1412,
002623.SZ,ัวย๊ถู,2015-10-29,30.79,31.3,32.5,30.72,32.17,5148161,163762118.1,1.38,4.482,31.8098,3.2176,5147200000,N/A,5147200000,160000000,0,160000000,136.0831,2.4444,5.9656,-16.8646,
002623.SZ,ัวย๊ถู,2015-10-30,32.17,31.51,32.01,30.71,31.12,5005531,157097712.5,-1.05,-3.2639,31.3848,3.1285,4979200000,N/A,4979200000,160000000,0,160000000,131.6415,2.3646,5.7709,-16.3142,
002623.SZ,ัวย๊ถู,2015-11-02,31.12,30.28,32.35,29.92,31.18,4502560,141636543.9,0.06,0.1928,31.4569,2.8141,4988800000,N/A,4988800000,160000000,0,160000000,131.8953,2.3691,5.782,-16.3456,
002623.SZ,ัวย๊ถู,2015-11-03,31.18,31.1,33.1,31.01,32.8,6784262,218322263.3,1.62,5.1956,32.1807,4.2402,5248000000,N/A,5248000000,160000000,0,160000000,138.7481,2.4922,6.0824,-17.1949,
002623.SZ,ัวย๊ถู,2015-11-04,32.8,32.82,34.5,32.65,34.38,6149931,206971472.2,1.58,4.8171,33.6543,3.8437,5500800000,N/A,5500800000,160000000,0,160000000,145.4317,2.6123,6.3754,-18.0232,
002623.SZ,ัวย๊ถู,2015-11-05,34.38,34.5,35.62,33.98,34.08,6495897,224377310.5,-0.3,-0.8726,34.5414,4.0599,5452800000,N/A,5452800000,160000000,0,160000000,144.1627,2.5895,6.3198,-17.8659,
002623.SZ,ัวย๊ถู,2015-11-06,34.08,34.09,35.95,34.09,35.15,4881907,171681071,1.07,3.1397,35.1668,3.0512,5624000000,N/A,5624000000,160000000,0,160000000,148.6889,2.6708,6.5182,-18.4268,
002623.SZ,ัวย๊ถู,2015-11-09,35.15,34.75,35.9,34.31,35.5,5282057,185801824.2,0.35,0.9957,35.176,3.3013,5680000000,N/A,5680000000,160000000,0,160000000,150.1695,2.6974,6.5831,-18.6103,
002623.SZ,ัวย๊ถู,2015-11-10,35.5,35.2,35.8,34.81,35,4637077,163671249.4,-0.5,-1.4085,35.2962,2.8982,5600000000,N/A,5600000000,160000000,0,160000000,148.0544,2.6594,6.4904,-18.3482,
002623.SZ,ัวย๊ถู,2015-11-11,35,35.01,36.68,34.56,36.5,5549834,197565640.4,1.5,4.2857,35.5985,3.4686,5840000000,N/A,5840000000,160000000,0,160000000,154.3996,2.7734,6.7685,-19.1345,
002623.SZ,ัวย๊ถู,2015-11-12,36.5,36.55,36.8,35.02,35.95,6741484,241694003.8,-0.55,-1.5068,35.8518,4.2134,5752000000,N/A,5752000000,160000000,0,160000000,152.073,2.7316,6.6665,-18.8462,
002623.SZ,ัวย๊ถู,2015-11-13,35.95,35.3,35.49,34.05,34.56,5465581,190421411.1,-1.39,-3.8665,34.8401,3.416,5529600000,N/A,5529600000,160000000,0,160000000,146.1931,2.626,6.4088,-18.1175,
002623.SZ,ัวย๊ถู,2015-11-16,34.56,33.8,38.02,33.8,38.02,8251495,305045609.9,3.46,10.0116,36.9685,5.1572,6083200000,N/A,6083200000,160000000,0,160000000,160.8294,2.8889,7.0504,-19.9314,
002623.SZ,ัวย๊ถู,2015-11-17,38.02,38.5,39.27,36.9,37.25,7891627,301217429.3,-0.77,-2.0252,38.1692,4.9323,5960000000,N/A,5960000000,160000000,0,160000000,157.5722,2.8303,6.9076,-19.5277,
002623.SZ,ัวย๊ถู,2015-11-18,37.25,37.5,38.85,36.61,36.87,5329046,199990016.3,-0.38,-1.0201,37.5283,3.3307,5899200000,N/A,5899200000,160000000,0,160000000,155.9647,2.8015,6.8371,-19.3285,
002623.SZ,ัวย๊ถู,2015-11-19,36.87,36.93,38.45,36.93,38.45,4239104,159966310.1,1.58,4.2853,37.7359,2.6494,6152000000,N/A,6152000000,160000000,0,160000000,162.6483,2.9215,7.1301,-20.1568,
002623.SZ,ัวย๊ถู,2015-11-20,38.45,38.93,41.1,38.72,39.88,6895720,275553324.3,1.43,3.7191,39.9601,4.3098,6380800000,N/A,6380800000,160000000,0,160000000,168.6974,3.0302,7.3953,-20.9064,
002623.SZ,ัวย๊ถู,2015-11-23,39.88,39.48,41.88,39.11,40.59,5937851,241446437.9,0.71,1.7803,40.6623,3.7112,6494400000,N/A,6494400000,160000000,0,160000000,171.7008,3.0841,7.527,-21.2787,
002623.SZ,ัวย๊ถู,2015-11-24,40.59,42.3,44.65,42.3,44.65,2234904,99079418.9,4.06,10.0025,44.3327,1.3968,7144000000,N/A,7144000000,160000000,0,160000000,188.8751,3.3926,8.2799,-23.407,
002623.SZ,ัวย๊ถู,2015-11-25,44.65,49.12,49.12,46.1,47.25,16066059,768600276.1,2.6,5.8231,47.84,10.0413,7560000000,N/A,7560000000,160000000,0,160000000,199.8734,3.5902,8.762,-24.77,
002623.SZ,ัวย๊ถู,2015-11-26,47.25,46.25,49.28,45.48,48.13,13317778,631173561.5,0.88,1.8624,47.3933,8.3236,7700800000,N/A,7700800000,160000000,0,160000000,203.5959,3.657,8.9252,-25.2314,
002623.SZ,ัวย๊ถู,2015-11-27,48.13,46.82,49.37,44,44.85,10443234,493209130.1,-3.28,-6.8149,47.2276,6.527,7176000000,N/A,7176000000,160000000,0,160000000,189.7211,3.4078,8.3169,-23.5119,
002623.SZ,ัวย๊ถู,2015-11-30,44.85,45.6,46.81,42.45,46.5,9168576,413162265.2,1.65,3.6789,45.0629,5.7304,7440000000,N/A,7440000000,160000000,0,160000000,196.7008,3.5332,8.6229,-24.3769,
002623.SZ,ัวย๊ถู,2015-12-01,46.5,46,47.35,43.19,44.2,8138317,372619961.4,-2.3,-4.9462,45.7859,5.0864,7072000000,N/A,7072000000,160000000,0,160000000,186.9715,3.3584,8.1964,-23.1711,
002623.SZ,ัวย๊ถู,2015-12-02,44.2,44,44.33,40.09,42.08,6682404,282243070.4,-2.12,-4.7964,42.2368,4.1765,6732800000,N/A,6732800000,160000000,0,160000000,178.0037,3.1973,7.8033,-22.0598,
002623.SZ,ัวย๊ถู,2015-12-03,42.08,42.78,43.53,42.2,43.22,4853156,208568356.4,1.14,2.7091,42.9758,3.0332,6915200000,N/A,6915200000,160000000,0,160000000,182.826,3.284,8.0147,-22.6574,
002623.SZ,ัวย๊ถู,2015-12-04,43.22,43,43.5,41.51,42.15,5312718,226764456.5,-1.07,-2.4757,42.6833,3.3204,6744000000,N/A,6744000000,160000000,0,160000000,178.2998,3.2027,7.8163,-22.0965,
002623.SZ,ัวย๊ถู,2015-12-07,42.15,42.15,44.67,42.1,44.5,6131999,268796009.7,2.35,5.5753,43.835,3.8325,7120000000,N/A,7120000000,160000000,0,160000000,188.2406,3.3812,8.252,-23.3284,
002623.SZ,ัวย๊ถู,2015-12-08,44.5,44.49,44.49,43,43.37,4447570,193652283.5,-1.13,-2.5393,43.5411,2.7797,6939200000,N/A,6939200000,160000000,0,160000000,183.4605,3.2954,8.0425,-22.736,
002623.SZ,ัวย๊ถู,2015-12-09,43.37,43.01,43.33,41.86,42.4,4209485,178890816.9,-0.97,-2.2366,42.4971,2.6309,6784000000,N/A,6784000000,160000000,0,160000000,179.3573,3.2217,7.8626,-22.2275,
002623.SZ,ัวย๊ถู,2015-12-10,42.4,42.41,42.78,41.28,42,4540725,191122635.7,-0.4,-0.9434,42.0908,2.838,6720000000,N/A,6720000000,160000000,0,160000000,177.6653,3.1913,7.7884,-22.0178,
