╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002213.SZ,ль╤Ш╪я,2009-06-23,4.597,4.5484,4.7525,4.4998,4.7087,2472747,23532491.7,0.1118,2.4313,9.5167,5.8215,411593912.88,N/A,998070000,42476152,0,103000000,40.2621,4.365,6.5119,14.1834,
002213.SZ,ль╤Ш╪я,2009-06-24,4.7087,4.6699,4.8108,4.6407,4.7768,3644341,35498479.4,0.068,1.4448,9.7407,8.5797,417540574.16,N/A,1012490000,42476152,0,103000000,40.8438,4.428,6.606,14.3883,
002213.SZ,ль╤Ш╪я,2009-06-25,4.7768,4.7865,4.8545,4.7039,4.7816,4395584,43241044,0.0049,0.1017,9.8374,10.3484,417965335.68,N/A,1013520000,42476152,0,103000000,40.8854,4.4325,6.6127,14.403,
002213.SZ,ль╤Ш╪я,2009-06-26,4.7816,4.7622,4.8594,4.7233,4.8594,3937210,38858148,0.0777,1.626,9.8695,9.2692,424761520,N/A,1030000000,42476152,0,103000000,41.5502,4.5046,6.7203,14.6372,
002213.SZ,ль╤Ш╪я,2009-06-29,4.8594,4.8594,4.9031,4.7136,4.733,3090882,30670878.8,-0.1263,-2.6,9.923,7.2767,413717720.48,N/A,1003220000,42476152,0,103000000,40.4699,4.3875,6.5455,14.2566,
002213.SZ,ль╤Ш╪я,2009-06-30,4.733,4.7136,4.7768,4.6164,4.6407,2074139,20036687.7,-0.0923,-1.9507,9.6602,4.8923,404883251.6,N/A,983650000,42396152,0,103000000,39.6804,4.3019,6.4178,13.9785,
002213.SZ,ль╤Ш╪я,2009-07-01,4.6407,4.6407,4.6942,4.6067,4.6504,1970266,18838964.7,0.0097,0.2094,9.5616,4.6473,405731174.64,N/A,985710000,42396152,0,103000000,39.7635,4.3109,6.4313,14.0078,
002213.SZ,ль╤Ш╪я,2009-07-02,4.6504,4.6601,4.7768,4.6553,4.7136,2459499,23783373.9,0.0632,1.3584,9.67,5.8012,411242674.4,N/A,999100000,42396152,0,103000000,40.3037,4.3695,6.5186,14.198,
002213.SZ,ль╤Ш╪я,2009-07-03,4.7136,4.6893,4.767,4.6261,4.7136,2494122,24069065.2,0,0,9.6503,5.8829,411242674.4,N/A,999100000,42396152,0,103000000,40.3037,4.3695,6.5186,14.198,
002213.SZ,ль╤Ш╪я,2009-07-06,4.7136,4.6893,4.7865,4.665,4.733,3025888,29435982.9,0.0194,0.4124,9.728,7.1372,412938520.48,N/A,1003220000,42396152,0,103000000,40.4699,4.3875,6.5455,14.2566,
002213.SZ,ль╤Ш╪я,2009-07-07,4.733,4.733,4.8448,4.6796,4.7865,4011334,39480896.7,0.0535,1.1294,9.8423,9.4616,417602097.2,N/A,1014550000,42396152,0,103000000,40.9269,4.437,6.6195,14.4176,
002213.SZ,ль╤Ш╪я,2009-07-08,4.7865,4.7865,5.0197,4.7865,4.8982,7888403,79601231.6,0.1118,2.335,10.0909,18.6064,427353212.16,N/A,1038240000,42396152,0,103000000,41.8826,4.5406,6.774,14.7543,
002213.SZ,ль╤Ш╪я,2009-07-09,4.8982,4.8642,4.9711,4.8011,4.9323,5250578,52693521.5,0.034,0.6944,10.0358,12.3846,430320942.8,N/A,1045450000,42396152,0,103000000,42.1735,4.5722,6.8211,14.8567,
002213.SZ,ль╤Ш╪я,2009-07-10,4.9323,4.9663,4.9906,4.8448,4.8545,3504556,35366392.5,-0.0777,-1.5764,10.0915,8.2662,423537558.48,N/A,1028970000,42396152,0,103000000,41.5086,4.5001,6.7135,14.6225,
002213.SZ,ль╤Ш╪я,2009-07-13,4.8545,4.8982,5.0295,4.8399,4.942,3958954,40379415.7,0.0875,1.8018,10.1995,9.338,431168865.84,N/A,1047510000,42396152,0,103000000,42.2566,4.5812,6.8345,14.886,
002213.SZ,ль╤Ш╪я,2009-07-14,4.942,4.942,5.0732,4.9274,5.0149,3046753,31334958.1,0.0729,1.4749,10.2847,7.1864,437528288.64,N/A,1062960000,42396152,0,103000000,42.8798,4.6488,6.9353,15.1055,
002213.SZ,ль╤Ш╪я,2009-07-15,5.0149,5.0149,5.1704,4.9857,5.0197,4174451,43708985.2,0.0049,0.0969,10.4706,9.8463,437952250.16,N/A,1063990000,42396152,0,103000000,42.9214,4.6533,6.942,15.1202,
002213.SZ,ль╤Ш╪я,2009-07-16,5.0197,4.9954,5.0537,4.8885,4.8982,2909180,29606507.4,-0.1215,-2.4201,10.1769,6.8619,427353212.16,N/A,1038240000,42396152,0,103000000,41.8826,4.5406,6.774,14.7543,
002213.SZ,ль╤Ш╪я,2009-07-17,4.8982,4.9274,5.1023,4.8982,5.0829,3193150,32834957.4,0.1847,3.7698,10.2829,7.5317,443463749.92,N/A,1077380000,42396152,0,103000000,43.4615,4.7118,7.0294,15.3105,
002213.SZ,ль╤Ш╪я,2009-07-20,5.0829,5.0732,5.1801,5.044,5.0878,2845777,29842739.9,0.0049,0.0956,10.4867,6.7123,443887711.44,N/A,1078410000,42396152,0,103000000,43.5031,4.7163,7.0361,15.3251,
002213.SZ,ль╤Ш╪я,2009-07-21,5.0878,4.9906,5.0878,4.8594,4.8934,3273319,33411795.7,-0.1944,-3.8204,10.2073,7.7208,426929250.64,N/A,1037210000,42396152,0,103000000,41.8411,4.5361,6.7673,14.7396,
002213.SZ,ль╤Ш╪я,2009-07-22,4.8934,4.8691,4.9663,4.8691,4.9274,1796896,18189536.5,0.034,0.6951,10.1228,4.2383,429896981.28,N/A,1044420000,42396152,0,103000000,42.1319,4.5677,6.8143,14.8421,
002213.SZ,ль╤Ш╪я,2009-07-23,4.9274,4.942,4.9566,4.9031,4.9468,1518876,15402438.8,0.0194,0.3945,10.1407,3.5826,431592827.36,N/A,1048540000,42396152,0,103000000,42.2981,4.5857,6.8412,14.9006,
002213.SZ,ль╤Ш╪я,2009-07-24,4.9468,4.9566,5.0246,4.7865,4.8594,2156590,21750739.6,-0.0875,-1.7682,10.0857,5.0868,423961520,N/A,1030000000,42396152,0,103000000,41.5502,4.5046,6.7203,14.6372,
002213.SZ,ль╤Ш╪я,2009-07-27,4.8594,4.908,5.0732,4.8497,5.0197,2766721,28382702,0.1604,3.3,10.2586,6.5259,437952250.16,N/A,1063990000,42396152,0,103000000,42.9214,4.6533,6.942,15.1202,
002213.SZ,ль╤Ш╪я,2009-07-28,5.0197,4.9954,5.1315,4.908,5.1169,2987010,30951939.1,0.0972,1.9361,10.3622,7.0455,446431480.56,N/A,1084590000,42396152,0,103000000,43.7524,4.7433,7.0764,15.4129,
002213.SZ,ль╤Ш╪я,2009-07-29,5.1169,5.0829,5.1023,4.6067,4.7282,2843164,28604364,-0.3887,-7.5973,10.0608,6.7062,412514558.96,N/A,1002190000,42396152,0,103000000,40.4283,4.383,6.5388,14.242,
002213.SZ,ль╤Ш╪я,2009-07-30,4.7282,4.7622,4.8205,4.5872,4.6942,2372979,22865951.3,-0.034,-0.7194,9.636,5.5972,409546828.32,N/A,994980000,42396152,0,103000000,40.1375,4.3514,6.4918,14.1395,
002213.SZ,ль╤Ш╪я,2009-07-31,4.6942,4.7136,4.8448,4.7087,4.8156,1549455,15228267.3,0.1215,2.588,9.8281,3.6547,420145866.32,N/A,1020730000,42396152,0,103000000,41.1762,4.4641,6.6598,14.5054,
002213.SZ,ль╤Ш╪я,2009-08-03,4.8156,4.8108,4.9225,4.7768,4.9031,1980323,19818433.8,0.0875,1.8163,10.0077,4.671,427777173.68,N/A,1039270000,42396152,0,103000000,41.9242,4.5451,6.7807,14.7689,
002213.SZ,ль╤Ш╪я,2009-08-04,4.9031,4.8982,4.9809,4.8302,4.9663,2168802,21869215,0.0632,1.2884,10.0835,5.1156,433288673.44,N/A,1052660000,42396152,0,103000000,42.4643,4.6037,6.8681,14.9592,
002213.SZ,ль╤Ш╪я,2009-08-05,4.9663,4.9517,5.1266,4.9031,5.0926,3699831,38292932.4,0.1263,2.544,10.3499,8.7268,444311672.96,N/A,1079440000,42396152,0,103000000,43.5446,4.7208,7.0428,15.3397,
002213.SZ,ль╤Ш╪я,2009-08-06,5.0926,5.0149,5.1072,4.9566,5.0197,2514908,25991864.2,-0.0729,-1.4313,10.3351,5.9319,437952250.16,N/A,1063990000,42396152,0,103000000,42.9214,4.6533,6.942,15.1202,
002213.SZ,ль╤Ш╪я,2009-08-07,5.0197,5.0343,5.2821,5.0149,5.0635,6112945,64917276.5,0.0437,0.8712,10.6196,14.4186,441767903.84,N/A,1073260000,42396152,0,103000000,43.2953,4.6938,7.0025,15.2519,
002213.SZ,ль╤Ш╪я,2009-08-10,5.0635,5.0975,5.2481,4.9954,5.1607,3572062,37683213.9,0.0972,1.9194,10.5494,8.4254,450247134.24,N/A,1093860000,42396152,0,103000000,44.1263,4.7839,7.1369,15.5447,
002213.SZ,ль╤Ш╪я,2009-08-11,5.1607,5.1315,5.4911,5.1266,5.3356,5651314,61942865.2,0.1749,3.3898,10.9608,13.3298,465509748.96,N/A,1130940000,42396152,0,103000000,45.6221,4.9461,7.3788,16.0716,
002213.SZ,ль╤Ш╪я,2009-08-12,5.3356,5.287,5.287,4.9614,5.0343,3063544,32219270.3,-0.3013,-5.6466,10.517,7.226,439224134.72,N/A,1067080000,42396152,0,103000000,43.046,4.6668,6.9622,15.1641,
002213.SZ,ль╤Ш╪я,2009-08-13,5.0343,5.0537,5.5397,4.9711,5.5397,7579854,83350266.5,0.5054,10.0386,10.9963,17.8786,483316132.8,N/A,1174200000,42396152,0,103000000,47.3672,5.1352,7.6611,16.6864,
002213.SZ,ль╤Ш╪я,2009-08-14,5.5397,5.564,5.5688,5.0537,5.1072,5874719,64165723.2,-0.4325,-7.807,10.9223,13.8567,445583557.52,N/A,1082530000,42396152,0,103000000,43.6693,4.7343,7.063,15.3837,
002213.SZ,ль╤Ш╪я,2009-08-17,5.1072,4.9566,4.9566,4.597,4.597,3424471,33207565.4,-0.5102,-9.9905,9.6971,8.0773,401067597.92,N/A,974380000,42396152,0,103000000,39.3065,4.2614,6.3574,13.8468,
002213.SZ,ль╤Ш╪я,2009-08-18,4.597,4.4998,4.665,4.3297,4.5727,1899395,17599720.8,-0.0243,-0.5285,9.266,4.4801,398947790.32,N/A,969230000,42396152,0,103000000,39.0987,4.2388,6.3238,13.7736,
002213.SZ,ль╤Ш╪я,2009-08-19,4.5727,4.5678,4.5678,4.1207,4.1791,2511678,22443395.3,-0.3936,-8.6079,8.9356,5.9243,364606907.2,N/A,885800000,42396152,0,103000000,35.7332,3.874,5.7794,12.588,
002213.SZ,ль╤Ш╪я,2009-08-20,4.1791,4.1548,4.3832,4.1548,4.3783,1830580,16233570.6,0.1992,4.7674,8.868,4.3178,381989329.52,N/A,928030000,42396152,0,103000000,37.4367,4.0586,6.055,13.1881,
002213.SZ,ль╤Ш╪я,2009-08-21,4.3783,4.4123,4.6407,4.3394,4.5775,2591711,24081305.6,0.1992,4.5505,9.2917,6.1131,399371751.84,N/A,970260000,42396152,0,103000000,39.1403,4.2433,6.3305,13.7882,
002213.SZ,ль╤Ш╪я,2009-08-24,4.5775,4.5678,4.699,4.4512,4.631,2575446,24522428.8,0.0535,1.1677,9.5216,6.0747,404035328.56,N/A,981590000,42396152,0,103000000,39.5973,4.2929,6.4044,13.9492,
002213.SZ,ль╤Ш╪я,2009-08-25,4.631,4.5921,4.6067,4.3297,4.5532,2409204,22156668.3,-0.0777,-1.6789,9.1967,5.6826,397251944.24,N/A,965110000,42396152,0,103000000,38.9325,4.2208,6.2969,13.715,
002213.SZ,ль╤Ш╪я,2009-08-26,4.5532,4.5532,4.7913,4.4706,4.6553,2518239,24124230.7,0.102,2.2412,9.5798,5.9398,406155136.16,N/A,986740000,42396152,0,103000000,39.8051,4.3154,6.438,14.0224,
002213.SZ,ль╤Ш╪я,2009-08-27,4.6553,4.6407,4.7865,4.6164,4.7282,2144961,20787317.1,0.0729,1.5658,9.6912,5.0593,412514558.96,N/A,1002190000,42396152,0,103000000,40.4283,4.383,6.5388,14.242,
002213.SZ,ль╤Ш╪я,2009-08-28,4.7282,4.7087,4.7379,4.5192,4.5241,1679132,15824982.7,-0.2041,-4.3165,9.4245,3.9606,394708175.12,N/A,958930000,42396152,0,103000000,38.6832,4.1938,6.2566,13.6272,
002213.SZ,ль╤Ш╪я,2009-08-31,4.5241,4.4706,4.4706,4.1159,4.1256,2040111,17845745.6,-0.3985,-8.8077,8.7474,4.812,359943330.48,N/A,874470000,42396152,0,103000000,35.2761,3.8244,5.7055,12.4269,
002213.SZ,ль╤Ш╪я,2009-09-01,4.1256,4.0527,4.2325,4.0479,4.1305,1234675,10519119.1,0.0049,0.1178,8.5197,2.9122,360367292,N/A,875500000,42396152,0,103000000,35.3177,3.8289,5.7122,12.4416,
002213.SZ,ль╤Ш╪я,2009-09-02,4.1305,4.1207,4.2374,4.0819,4.2131,1017923,8733623.2,0.0826,2,8.5798,2.401,367574637.84,N/A,893010000,42396152,0,103000000,36.024,3.9055,5.8265,12.6904,
002213.SZ,ль╤Ш╪я,2009-09-03,4.2131,4.2131,4.3929,4.1839,4.3637,1831065,16271505.3,0.1506,3.5755,8.8864,4.3189,380717444.96,N/A,924940000,42396152,0,103000000,37.3121,4.0451,6.0348,13.1442,
002213.SZ,ль╤Ш╪я,2009-09-04,4.3637,4.3637,4.456,4.3248,4.3929,1348381,12161578.7,0.0292,0.6682,9.0194,3.1804,383261214.08,N/A,931120000,42396152,0,103000000,37.5614,4.0722,6.0751,13.232,
002213.SZ,ль╤Ш╪я,2009-09-07,4.3929,4.4075,4.4998,4.3783,4.388,1812479,16565013.8,-0.0049,-0.1106,9.1394,4.2751,382837252.56,N/A,930090000,42396152,0,103000000,37.5198,4.0677,6.0684,13.2174,
002213.SZ,ль╤Ш╪я,2009-09-08,4.388,4.3783,4.5581,4.3054,4.5192,2657252,24502351.1,0.1312,2.99,9.2209,6.2677,394284213.6,N/A,957900000,42396152,0,103000000,38.6417,4.1893,6.2498,13.6126,
002213.SZ,ль╤Ш╪я,2009-09-09,4.5192,4.5289,4.733,4.4609,4.6747,3885848,36911364.4,0.1555,3.4409,9.4989,9.1656,407850982.24,N/A,990860000,42396152,0,103000000,39.9713,4.3334,6.4649,14.0809,
002213.SZ,ль╤Ш╪я,2009-09-10,4.6747,4.7087,4.7185,4.5095,4.5095,2730429,25781700.5,-0.1652,-3.5343,9.4424,6.4403,393436290.56,N/A,955840000,42396152,0,103000000,38.5586,4.1803,6.2364,13.5833,
002213.SZ,ль╤Ш╪я,2009-09-11,4.5095,4.4803,4.5775,4.4803,4.5435,1541778,14411094.4,0.034,0.7543,9.3471,3.6366,396404021.2,N/A,963050000,42396152,0,103000000,38.8494,4.2118,6.2834,13.6857,
002213.SZ,ль╤Ш╪я,2009-09-14,4.5435,4.5581,4.6456,4.5435,4.631,1580235,14931541.2,0.0875,1.9251,9.4489,3.7273,404035328.56,N/A,981590000,42396152,0,103000000,39.5973,4.2929,6.4044,13.9492,
002213.SZ,ль╤Ш╪я,2009-09-15,4.631,4.6213,4.6844,4.5727,4.665,1938388,18509100.1,0.034,0.7345,9.5487,4.5721,407003059.2,N/A,988800000,42396152,0,103000000,39.8882,4.3244,6.4514,14.0517,
002213.SZ,ль╤Ш╪я,2009-09-16,4.665,4.665,4.7136,4.5824,4.7039,1981679,19035466.4,0.0389,0.8333,9.6057,4.6742,410394751.36,N/A,997040000,42396152,0,103000000,40.2206,4.3605,6.5052,14.1688,
002213.SZ,ль╤Ш╪я,2009-09-17,4.7039,4.7185,5.1072,4.6942,4.9663,4948387,50119051,0.2624,5.5785,10.1284,11.6718,433288673.44,N/A,1052660000,42396152,0,103000000,42.4643,4.6037,6.8681,14.9592,
002213.SZ,ль╤Ш╪я,2009-09-18,4.9663,4.9177,5.0003,4.6747,4.7573,3224874,32197434.2,-0.209,-4.2074,9.9841,7.6065,415058328.08,N/A,1008370000,42396152,0,103000000,40.6776,4.41,6.5791,14.3298,
002213.SZ,ль╤Ш╪я,2009-09-21,4.7573,4.7622,4.9177,4.7136,4.908,2159626,21465725,0.1506,3.1665,9.9396,5.0939,428201135.2,N/A,1040300000,42396152,0,103000000,41.9657,4.5497,6.7875,14.7835,
002213.SZ,ль╤Ш╪я,2009-09-22,4.908,4.908,4.9906,4.8156,4.8156,1882252,19008392.4,-0.0923,-1.8812,10.0988,4.4397,420145866.32,N/A,1020730000,42396152,0,103000000,41.1762,4.4641,6.6598,14.5054,
002213.SZ,ль╤Ш╪я,2009-09-23,4.8156,4.7865,4.8594,4.665,4.665,1522036,14904537.8,-0.1506,-3.1282,9.7925,3.59,407003059.2,N/A,988800000,42396152,0,103000000,39.8882,4.3244,6.4514,14.0517,
002213.SZ,ль╤Ш╪я,2009-09-24,4.665,4.6601,4.6893,4.4755,4.5775,1141497,10785842.9,-0.0875,-1.875,9.4489,2.6925,399371751.84,N/A,970260000,42396152,0,103000000,39.1403,4.2433,6.3305,13.7882,
002213.SZ,ль╤Ш╪я,2009-09-25,4.5775,4.563,4.7087,4.563,4.6067,590310,5617281.1,0.0292,0.6369,9.5158,1.3924,401915520.96,N/A,976440000,42396152,0,103000000,39.3896,4.2704,6.3708,13.876,
002213.SZ,ль╤Ш╪я,2009-09-28,4.6067,4.6553,4.6747,4.4026,4.422,711693,6685283.9,-0.1847,-4.0084,9.3935,1.6787,385804983.2,N/A,937300000,42396152,0,103000000,37.8107,4.0992,6.1154,13.3198,
002213.SZ,ль╤Ш╪я,2009-09-29,4.422,4.4317,4.4463,4.111,4.2228,1241209,10878986.1,-0.1992,-4.5055,8.7648,2.9276,368422560.88,N/A,895070000,42396152,0,103000000,36.1071,3.9145,5.8399,12.7197,
002213.SZ,ль╤Ш╪я,2009-09-30,4.2228,4.252,4.3443,4.2179,4.2228,1431570,12577438.7,0,0,8.7858,3.3767,368422560.88,N/A,895070000,42396152,0,103000000,36.1071,3.9145,5.8399,12.7197,
002213.SZ,ль╤Ш╪я,2009-10-09,4.2228,4.2665,4.4366,4.2665,4.4317,1068205,9598932.1,0.209,4.9482,8.986,2.5196,386652906.24,N/A,939360000,42396152,0,103000000,37.8938,4.1082,6.1289,13.3491,
002213.SZ,ль╤Ш╪я,2009-10-12,4.4317,4.4269,4.5484,4.4123,4.4512,1160173,10700879.5,0.0194,0.4386,9.2235,2.7365,388348752.32,N/A,943480000,42396152,0,103000000,38.06,4.1262,6.1558,13.4076,
002213.SZ,ль╤Ш╪я,2009-10-13,4.4512,4.5095,4.7136,4.5095,4.6893,1609003,15293155.6,0.2381,5.3493,9.5047,3.7952,409122866.8,N/A,993950000,42396152,0,103000000,40.0959,4.3469,6.485,14.1249,
002213.SZ,ль╤Ш╪я,2009-10-14,4.6893,4.6893,4.6893,4.6893,4.6893,N/A,N/A,0,0,N/A,N/A,409122866.8,N/A,993950000,42396152,0,103000000,40.0959,4.3469,6.485,14.1249,
002213.SZ,ль╤Ш╪я,2009-10-15,4.6893,4.7525,4.8448,4.6942,4.7233,1625152,15915025.5,0.034,0.7254,9.7929,3.8333,412090597.44,N/A,1001160000,42396152,0,103000000,40.3868,4.3785,6.5321,14.2273,
002213.SZ,ль╤Ш╪я,2009-10-16,4.7233,4.7427,4.7913,4.6213,4.7136,1445261,13948587.1,-0.0097,-0.2058,9.6513,3.4089,411242674.4,N/A,999100000,42396152,0,103000000,40.3037,4.3695,6.5186,14.198,
002213.SZ,ль╤Ш╪я,2009-10-19,4.7136,4.733,4.9323,4.733,4.8934,2349636,23610307.1,0.1798,3.8144,10.0485,5.5421,426929250.64,N/A,1037210000,42396152,0,103000000,41.8411,4.5361,6.7673,14.7396,
002213.SZ,ль╤Ш╪я,2009-10-20,4.8934,4.908,4.9954,4.8254,4.9517,2127614,21548777.9,0.0583,1.1917,10.1281,5.0184,432016788.88,N/A,1049570000,42396152,0,103000000,42.3397,4.5902,6.8479,14.9153,
002213.SZ,ль╤Ш╪я,2009-10-21,4.9517,4.9809,5.0878,4.9177,4.9177,2876390,29525835.8,-0.034,-0.6869,10.2649,6.7846,429049058.24,N/A,1042360000,42396152,0,103000000,42.0488,4.5587,6.8009,14.8128,
002213.SZ,ль╤Ш╪я,2009-10-22,4.9177,4.9225,5.0295,4.8885,4.9954,2411128,24622728.2,0.0777,1.581,10.2121,5.6871,435832442.56,N/A,1058840000,42396152,0,103000000,42.7136,4.6307,6.9084,15.047,
002213.SZ,ль╤Ш╪я,2009-10-23,4.9954,5.0489,5.3453,5.0489,5.1558,5639996,60406772.2,0.1604,3.2101,10.7104,13.3031,449823172.72,N/A,1092830000,42396152,0,103000000,44.0848,4.7794,7.1302,15.53,
002213.SZ,ль╤Ш╪я,2009-10-26,5.1558,5.1461,5.321,5.1072,5.2287,3224660,34768052,0.0729,1.4138,10.7819,7.606,456182595.52,N/A,1108280000,42396152,0,103000000,44.708,4.847,7.231,15.7496,
002213.SZ,ль╤Ш╪я,2009-10-27,5.2287,5.1509,5.1995,5.0052,5.0052,2827874,29639108.9,-0.2235,-4.2751,10.4811,6.6701,436680365.6,N/A,1060900000,42396152,0,103000000,42.7967,4.6397,6.9219,15.0763,
002213.SZ,ль╤Ш╪я,2009-10-28,5.0052,5.044,5.3016,5.044,5.2967,3992301,42773366.5,0.2916,5.8252,10.714,9.4167,462118056.8,N/A,1122700000,42396152,0,103000000,45.2897,4.91,7.3251,15.9545,
002213.SZ,ль╤Ш╪я,2009-10-29,5.2967,5.2481,5.3696,5.1898,5.219,3205534,34771841.5,-0.0777,-1.4679,10.8474,7.5609,455334672.48,N/A,1106220000,42396152,0,103000000,44.6249,4.8379,7.2176,15.7203,
002213.SZ,ль╤Ш╪я,2009-10-30,5.219,5.3453,5.4231,5.1509,5.1509,3660834,39823325.1,-0.068,-1.3035,10.8782,8.6348,449399211.2,N/A,1091800000,42396152,0,103000000,44.0432,4.7749,7.1235,15.5154,
002213.SZ,ль╤Ш╪я,2009-11-02,5.1509,5.0052,5.2967,4.9809,5.2773,2888101,30872670.6,0.1263,2.4528,10.6896,6.8122,460422210.72,N/A,1118580000,42396152,0,103000000,45.1235,4.892,7.2982,15.896,
002213.SZ,ль╤Ш╪я,2009-11-03,5.2773,5.2578,5.389,5.2481,5.355,3931153,43042526.8,0.0777,1.4733,10.9491,9.2724,467205595.04,N/A,1135060000,42396152,0,103000000,45.7883,4.9641,7.4057,16.1301,
002213.SZ,ль╤Ш╪я,2009-11-04,5.355,5.3745,5.5445,5.3696,5.4036,3827742,43046870.3,0.0486,0.9074,11.246,9.0285,471445210.24,N/A,1145360000,42396152,0,103000000,46.2038,5.0091,7.4729,16.2765,
002213.SZ,ль╤Ш╪я,2009-11-05,5.4036,5.4036,5.5348,5.3356,5.5008,3199707,35753242.7,0.0972,1.7986,11.1739,7.5472,479924440.64,N/A,1165960000,42396152,0,103000000,47.0348,5.0992,7.6073,16.5693,
002213.SZ,ль╤Ш╪я,2009-11-06,5.5008,5.5445,5.5834,5.4425,5.4765,2450356,27755675.5,-0.0243,-0.4417,11.3272,5.7797,477804633.04,N/A,1160810000,42396152,0,103000000,46.8271,5.0767,7.5737,16.4961,
002213.SZ,ль╤Ш╪я,2009-11-09,5.4765,5.4522,5.5494,5.4085,5.5057,1869347,21051177.6,0.0292,0.5324,11.2612,4.4092,480348402.16,N/A,1166990000,42396152,0,103000000,47.0764,5.1037,7.614,16.5839,
002213.SZ,ль╤Ш╪я,2009-11-10,5.5057,5.5057,5.6514,5.4328,5.6126,3444701,39350138.4,0.1069,1.9417,11.4234,8.125,489675555.6,N/A,1189650000,42396152,0,103000000,47.9905,5.2028,7.7619,16.9059,
002213.SZ,ль╤Ш╪я,2009-11-11,5.6126,5.6174,5.6757,5.5202,5.5883,2267201,26189276.8,-0.0243,-0.4329,11.5514,5.3477,487555748,N/A,1184500000,42396152,0,103000000,47.7827,5.1803,7.7283,16.8327,
002213.SZ,ль╤Ш╪я,2009-11-12,5.5883,5.5688,5.7195,5.5688,5.5834,1909067,22118408.9,-0.0049,-0.087,11.586,4.5029,487131786.48,N/A,1183470000,42396152,0,103000000,47.7412,5.1758,7.7216,16.8181,
002213.SZ,ль╤Ш╪я,2009-11-13,5.5834,5.5883,5.6272,5.4717,5.6126,2291492,26212714.9,0.0292,0.5222,11.4391,5.405,489675555.6,N/A,1189650000,42396152,0,103000000,47.9905,5.2028,7.7619,16.9059,
002213.SZ,ль╤Ш╪я,2009-11-16,5.6126,5.6563,5.7729,5.6126,5.7195,2603652,30648179.5,0.1069,1.9048,11.7712,6.1412,499002709.04,N/A,1212310000,42396152,0,103000000,48.9046,5.3019,7.9097,17.2279,
002213.SZ,ль╤Ш╪я,2009-11-17,5.7195,5.7389,5.7535,5.6369,5.7,1774611,20764158.3,-0.0194,-0.3398,11.7007,4.1858,497306862.96,N/A,1208190000,42396152,0,103000000,48.7384,5.2839,7.8829,17.1694,
002213.SZ,ль╤Ш╪я,2009-11-18,5.7,5.7,5.7729,5.6514,5.7146,1725522,20253551.4,0.0146,0.2558,11.7376,4.07,498578747.52,N/A,1211280000,42396152,0,103000000,48.863,5.2974,7.903,17.2133,
002213.SZ,ль╤Ш╪я,2009-11-19,5.7146,5.7195,5.9479,5.6903,5.875,3105800,37355332.9,0.1604,2.8061,12.0276,7.3257,512569477.68,N/A,1245270000,42396152,0,103000000,50.2342,5.4461,8.1248,17.6963,
002213.SZ,ль╤Ш╪я,2009-11-20,5.875,5.8896,6.1277,5.8312,5.977,3259257,40334191.9,0.102,1.737,12.3753,7.6876,521472669.6,N/A,1266900000,42396152,0,103000000,51.1067,5.5407,8.2659,18.0037,
002213.SZ,ль╤Ш╪я,2009-11-23,5.977,5.977,6.5747,5.977,6.4047,4679675,60962334.2,0.4276,7.1545,13.027,11.038,558781283.36,N/A,1357540000,42396152,0,103000000,54.7632,5.9371,8.8573,19.2918,
002213.SZ,ль╤Ш╪я,2009-11-24,6.4047,6.4581,6.9246,6.22,6.5067,10509303,143205791.7,0.102,1.5933,13.6266,24.7883,567684475.28,N/A,1379170000,42396152,0,103000000,55.6357,6.0317,8.9984,19.5992,
002213.SZ,ль╤Ш╪я,2009-11-25,6.5067,6.3415,6.9586,6.3415,6.9586,7387535,101098048,0.4519,6.9455,13.685,17.425,607112896.64,N/A,1474960000,42396152,0,103000000,59.4999,6.4506,9.6234,20.9604,
002213.SZ,ль╤Ш╪я,2009-11-26,6.9586,6.9586,7.0315,6.2637,6.2686,6124100,82776349.5,-0.69,-9.9162,13.5165,14.4449,546910360.8,N/A,1328700000,42396152,0,103000000,53.5998,5.8109,8.6691,18.8819,
002213.SZ,ль╤Ш╪я,2009-11-27,6.2686,6.2006,6.2443,5.7389,5.875,4124809,51029577.1,-0.3936,-6.2791,12.3714,9.7292,512569477.68,N/A,1245270000,42396152,0,103000000,50.2342,5.4461,8.1248,17.6963,
002213.SZ,ль╤Ш╪я,2009-11-30,5.875,5.977,6.2977,5.9284,6.1957,3029957,38163650.6,0.3207,5.4591,12.5954,7.1468,540550938,N/A,1313250000,42396152,0,103000000,52.9765,5.7434,8.5683,18.6624,
002213.SZ,ль╤Ш╪я,2009-12-01,6.1957,6.1714,6.5116,6.152,6.5067,3139057,41206904.5,0.311,5.0196,13.1272,7.4041,567684475.28,N/A,1379170000,42396152,0,103000000,55.6357,6.0317,8.9984,19.5992,
