測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
002032.SZ,劼眼嫌,2006-06-21,3.8598,3.8507,4.1292,3.8507,4.0959,2440607,32224440,0.2361,6.1176,13.2035,4.0902,807335100,N/A,2381550600,59670000,0,176020000,34.4019,3.3731,1.6205,-11.462,
002032.SZ,劼眼嫌,2006-06-22,4.0959,4.1777,4.1777,4.0051,4.0959,887666,11955442.3,0,0,13.4684,1.4876,807335100,N/A,2381550600,59670000,0,176020000,34.4019,3.3731,1.6205,-11.462,
002032.SZ,劼眼嫌,2006-06-23,4.0959,4.0717,4.1383,3.9658,4.102,763693,10183681.9,0.0061,0.1478,13.3348,1.2799,808528500,N/A,2385071000,59670000,0,176020000,34.4528,3.378,1.6229,-11.479,
002032.SZ,劼眼嫌,2006-06-26,4.102,4.1656,4.1656,4.0293,4.1141,880796,11926412,0.0121,0.2952,13.5405,1.4761,810915300,N/A,2392111800,59670000,0,176020000,34.5545,3.388,1.6277,-11.5129,
002032.SZ,劼眼嫌,2006-06-27,4.1141,4.102,4.208,3.9688,4.1868,1463211,19787283.7,0.0727,1.766,13.5232,2.4522,825236100,N/A,2434356600,59670000,0,176020000,35.1647,3.4478,1.6564,-11.7162,
002032.SZ,劼眼嫌,2006-06-28,4.1868,4.1414,4.2382,4.0566,4.102,1085273,14989275.3,-0.0848,-2.0246,13.8115,1.8188,808528500,N/A,2385071000,59670000,0,176020000,34.4528,3.378,1.6229,-11.479,
002032.SZ,劼眼嫌,2006-06-29,4.102,4.1565,4.1625,4.0717,4.105,1277211,17356836.9,0.003,0.0738,13.5896,2.1405,809125200,N/A,2386831200,59670000,0,176020000,34.4782,3.3805,1.6241,-11.4875,
002032.SZ,劼眼嫌,2006-06-30,4.105,4.1323,4.1323,3.9416,3.9688,1557759,20629313.4,-0.1362,-3.3186,13.2429,2.6106,782273700,N/A,2307622200,59670000,0,176020000,33.334,3.2684,1.5702,-11.1062,
002032.SZ,劼眼嫌,2006-07-03,3.9688,3.9688,3.996,3.8992,3.9658,1496450,19461317.7,-0.003,-0.0763,13.005,2.5079,781677000,N/A,2305862000,59670000,0,176020000,33.3086,3.2659,1.569,-11.0978,
002032.SZ,劼眼嫌,2006-07-04,3.9658,3.9658,4.0233,3.9083,3.9234,626356,8173602.1,-0.0424,-1.0687,13.0495,1.0497,773323200,N/A,2281219200,59670000,0,176020000,32.9526,3.231,1.5522,-10.9792,
002032.SZ,劼眼嫌,2006-07-05,3.9234,3.9294,3.996,3.8356,3.9597,664046,8621562.4,0.0363,0.9259,12.9834,1.1129,780483600,N/A,2302341600,59670000,0,176020000,33.2577,3.2609,1.5666,-11.0808,
002032.SZ,劼眼嫌,2006-07-06,3.9597,3.9597,4.0869,3.9506,4.0626,1724143,22897289.7,0.1029,2.5994,13.2804,2.8895,800771400,N/A,2362188400,59670000,0,176020000,34.1222,3.3456,1.6073,-11.3689,
002032.SZ,劼眼嫌,2006-07-07,4.0626,4.0596,4.0869,3.9385,3.9416,960010,12714820.7,-0.1211,-2.9806,13.2445,1.6089,776903400,N/A,2291780400,59670000,0,176020000,33.1052,3.2459,1.5594,-11.03,
002032.SZ,劼眼嫌,2006-07-10,3.9416,3.9234,4.0808,3.9234,4.0415,1183965,15678143.8,0.0999,2.5346,13.2421,1.9842,796594500,N/A,2349867000,59670000,0,176020000,33.9442,3.3282,1.5989,-11.3096,
002032.SZ,劼眼嫌,2006-07-11,4.0415,4.0748,4.2988,4.0051,4.2382,2058966,28586948.1,0.1968,4.8689,13.8841,3.4506,835380000,N/A,2464280000,59670000,0,176020000,35.597,3.4902,1.6768,-11.8602,
002032.SZ,劼眼嫌,2006-07-12,4.2382,4.2534,4.4501,4.2534,4.3593,2152446,30965902.8,0.1211,2.8571,14.3864,3.6072,859248000,N/A,2534688000,59670000,0,176020000,36.614,3.5899,1.7247,-12.1991,
002032.SZ,劼眼嫌,2006-07-13,4.3593,4.3381,4.3775,4.0869,4.1595,1553533,21658414.5,-0.1998,-4.5833,13.9414,2.6035,819865800,N/A,2418514800,59670000,0,176020000,34.9359,3.4254,1.6456,-11.64,
002032.SZ,劼眼嫌,2006-07-14,4.1595,4.1595,4.1595,4.1595,4.1595,N/A,N/A,0,0,N/A,N/A,819865800,N/A,2418514800,59670000,0,176020000,34.9359,3.4254,1.6456,-11.64,
002032.SZ,劼眼嫌,2006-07-17,4.1595,4.1171,4.214,4.102,4.1716,893440,12185975.9,0.0121,0.2911,13.6394,1.4973,822252600,N/A,2425555600,59670000,0,176020000,35.0376,3.4354,1.6504,-11.6738,
002032.SZ,劼眼嫌,2006-07-18,4.1716,4.1656,4.1686,4.1111,4.1414,703832,9601811.2,-0.0303,-0.7257,13.6422,1.1795,816285600,N/A,2407953600,59670000,0,176020000,34.7833,3.4105,1.6384,-11.5891,
002032.SZ,劼眼嫌,2006-07-19,4.1414,4.1595,4.544,4.0899,4.5379,2139396,30946922.6,0.3966,9.576,14.4653,3.5854,894453300,N/A,2638539800,59670000,0,176020000,38.1142,3.737,1.7953,-12.6989,
002032.SZ,劼眼嫌,2006-07-20,4.5379,4.5349,4.768,4.4986,4.6318,1813696,27693629.1,0.0938,2.068,15.2692,3.0395,912951000,N/A,2693106000,59670000,0,176020000,38.9024,3.8143,1.8325,-12.9615,
002032.SZ,劼眼嫌,2006-07-21,4.6318,4.6318,4.7075,4.5712,4.659,901544,13848930.3,0.0272,0.5882,15.3613,1.5109,918321300,N/A,2708947800,59670000,0,176020000,39.1312,3.8368,1.8433,-13.0378,
002032.SZ,劼眼嫌,2006-07-24,4.659,4.653,4.6621,4.4956,4.6318,528721,7986400.8,-0.0272,-0.5848,15.1051,0.8861,912951000,N/A,2693106000,59670000,0,176020000,38.9024,3.8143,1.8325,-12.9615,
002032.SZ,劼眼嫌,2006-07-25,4.6318,4.6257,4.7165,4.5682,4.659,624253,9525913.1,0.0272,0.5882,15.2597,1.0462,918321300,N/A,2708947800,59670000,0,176020000,39.1312,3.8368,1.8433,-13.0378,
002032.SZ,劼眼嫌,2006-07-26,4.659,4.6318,4.9345,4.6318,4.7953,965831,15124685.3,0.1362,2.924,15.6598,1.6186,945172800,N/A,2788156800,59670000,0,176020000,40.2754,3.9489,1.8971,-13.419,
002032.SZ,劼眼嫌,2006-07-27,4.7953,4.8195,4.874,4.5107,4.5864,1355074,20843375.8,-0.2089,-4.3561,15.3817,2.2709,904000500,N/A,2666703000,59670000,0,176020000,38.521,3.7769,1.8145,-12.8344,
002032.SZ,劼眼嫌,2006-07-28,4.5864,4.5107,4.6711,4.3987,4.4804,874681,13116491.8,-0.106,-2.3102,14.9957,1.4659,883116000,N/A,2605096000,59670000,0,176020000,37.6311,3.6897,1.7726,-12.5379,
002032.SZ,劼眼嫌,2006-07-31,4.4804,4.4199,4.4986,4.2322,4.2655,1604618,22869482.3,-0.2149,-4.7973,14.2523,2.6892,840750300,N/A,2480121800,59670000,0,176020000,35.8258,3.5127,1.6876,-11.9365,
002032.SZ,劼眼嫌,2006-08-01,4.2655,4.2625,4.4956,4.2503,4.3957,1019979,14819535.5,0.1302,3.0518,14.5293,1.7094,866408400,N/A,2555810400,59670000,0,176020000,36.9191,3.6199,1.7391,-12.3007,
002032.SZ,劼眼嫌,2006-08-02,4.3957,4.4441,4.4713,4.2746,4.3502,520730,7521220.1,-0.0454,-1.0331,14.4436,0.8727,857457900,N/A,2529407400,59670000,0,176020000,36.5377,3.5825,1.7211,-12.1737,
002032.SZ,劼眼嫌,2006-08-03,4.3502,4.4138,4.4138,4.1625,4.1716,743215,10385271.6,-0.1786,-4.1058,13.9734,1.2455,822252600,N/A,2425555600,59670000,0,176020000,35.0376,3.4354,1.6504,-11.6738,
002032.SZ,劼眼嫌,2006-08-04,4.1716,4.2019,4.3169,4.1171,4.2201,817931,11453720.7,0.0484,1.1611,14.0033,1.3708,831799800,N/A,2453718800,59670000,0,176020000,35.4444,3.4753,1.6696,-11.8094,
002032.SZ,劼眼嫌,2006-08-07,4.2201,4.2231,4.2352,3.8447,3.9597,2110463,28086582.8,-0.2603,-6.1693,13.3083,3.5369,780483600,N/A,2302341600,59670000,0,176020000,33.2577,3.2609,1.5666,-11.0808,
002032.SZ,劼眼嫌,2006-08-08,3.9597,3.9658,4.1474,3.9385,4.102,989197,13175082.7,0.1423,3.5933,13.319,1.3645,982285637.75,N/A,2385071000,72493405,0,176020000,34.4528,3.378,1.6229,-11.479,
002032.SZ,劼眼嫌,2006-08-09,4.102,4.102,4.3957,4.0324,4.3866,1119158,15745511.2,0.2846,6.9373,14.0691,1.5438,1050429438.45,N/A,2550529800,72493405,0,176020000,36.8429,3.6124,1.7355,-12.2753,
002032.SZ,劼眼嫌,2006-08-10,4.3866,4.3745,4.5349,4.3745,4.4956,1462274,21615764.9,0.109,2.4845,14.7823,2.0171,1076527064.25,N/A,2613897000,72493405,0,176020000,37.7582,3.7021,1.7786,-12.5803,
002032.SZ,劼眼嫌,2006-08-11,4.4956,4.541,4.9466,4.4804,4.9466,4886039,76961623.6,0.4511,10.0337,15.7513,6.74,1184542237.7,N/A,2876166800,72493405,0,176020000,41.5467,4.0736,1.957,-13.8426,
002032.SZ,劼眼嫌,2006-08-14,4.9466,4.9466,4.9466,4.9466,4.9466,N/A,N/A,0,0,N/A,N/A,1184542237.7,N/A,2876166800,72493405,0,176020000,41.5467,4.0736,1.957,-13.8426,
002032.SZ,劼眼嫌,2006-08-15,4.9466,4.9466,4.9466,4.9466,4.9466,N/A,N/A,0,0,N/A,N/A,1184542237.7,N/A,2876166800,72493405,0,176020000,41.5467,4.0736,1.957,-13.8426,
002032.SZ,劼眼嫌,2006-08-16,4.9466,5.325,5.325,4.9951,5.1404,5356348,91657998.7,0.1937,3.9168,17.112,7.3887,1230938016.9,N/A,2988819600,72493405,0,176020000,43.174,4.2331,2.0337,-14.3847,
002032.SZ,劼眼嫌,2006-08-17,5.1404,5.1162,5.1706,5.0859,5.1192,2462223,41602810.5,-0.0212,-0.4122,16.8964,3.3965,1225863478.55,N/A,2976498200,72493405,0,176020000,42.996,4.2157,2.0253,-14.3254,
002032.SZ,劼眼嫌,2006-08-18,5.1192,5.1464,5.1464,4.9951,5.0253,1117289,18643692.6,-0.0938,-1.8332,16.6865,1.5412,1203390523,N/A,2921932000,72493405,0,176020000,42.2078,4.1384,1.9882,-14.0628,
002032.SZ,劼眼嫌,2006-08-21,5.0253,4.9466,5.1283,4.874,5.0314,806465,13345127.4,0.0061,0.1205,16.5477,1.1125,1204840391.1,N/A,2925452400,72493405,0,176020000,42.2587,4.1434,1.9906,-14.0798,
002032.SZ,劼眼嫌,2006-08-22,5.0314,5.0041,5.0738,4.9678,4.9951,1236143,20432643.8,-0.0363,-0.722,16.5294,1.7052,1196141182.5,N/A,2904330000,72493405,0,176020000,41.9536,4.1135,1.9762,-13.9781,
002032.SZ,劼眼嫌,2006-08-23,4.9951,4.9799,4.9799,4.7862,4.8134,1684542,27027223.3,-0.1816,-3.6364,16.0443,2.3237,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-08-24,4.8134,4.7922,4.8437,4.7559,4.7801,514109,8109081.7,-0.0333,-0.6918,15.7731,0.7092,1144670864.95,N/A,2779355800,72493405,0,176020000,40.1483,3.9365,1.8912,-13.3766,
002032.SZ,劼眼嫌,2006-08-25,4.7801,4.7801,4.8255,4.6469,4.8134,1785272,27973159.8,0.0333,0.6966,15.6689,2.4627,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-08-28,4.8134,4.8407,4.8407,4.6923,4.768,1100530,17213740.5,-0.0454,-0.9434,15.6413,1.5181,1141771128.75,N/A,2772315000,72493405,0,176020000,40.0466,3.9265,1.8864,-13.3427,
002032.SZ,劼眼嫌,2006-08-29,4.768,4.768,4.8982,4.768,4.8134,1060214,16969895.1,0.0454,0.9524,16.0061,1.4625,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-08-30,4.8134,4.7559,4.8709,4.7559,4.8407,498358,7921207.9,0.0272,0.566,15.8946,0.6875,1159169545.95,N/A,2814559800,72493405,0,176020000,40.6568,3.9863,1.9151,-13.5461,
002032.SZ,劼眼嫌,2006-08-31,4.8407,4.8407,4.8407,4.8407,4.8407,N/A,N/A,0,0,N/A,N/A,1159169545.95,N/A,2814559800,72493405,0,176020000,40.6568,3.9863,1.9151,-13.5461,
002032.SZ,劼眼嫌,2006-09-01,4.8407,4.8588,5.1162,4.8588,5.0223,1872692,30919751,0.1816,3.7523,16.5109,2.5833,1202665588.95,N/A,2920171800,72493405,0,176020000,42.1824,4.1359,1.987,-14.0544,
002032.SZ,劼眼嫌,2006-09-04,5.0223,5.0102,5.0556,4.8588,5.0435,1687594,27873945.5,0.0212,0.4219,16.517,2.3279,1207740127.3,N/A,2932493200,72493405,0,176020000,42.3604,4.1534,1.9954,-14.1137,
002032.SZ,劼眼嫌,2006-09-05,5.0435,4.9678,4.9678,4.8437,4.8861,710261,11448321.7,-0.1574,-3.1212,16.1185,0.9798,1170043556.7,N/A,2840962800,72493405,0,176020000,41.0382,4.0237,1.9331,-13.6731,
002032.SZ,劼眼嫌,2006-09-06,4.8861,4.8861,4.8861,4.6893,4.7105,1555579,24475070.1,-0.1756,-3.5936,15.7337,2.1458,1127997381.8,N/A,2738871200,72493405,0,176020000,39.5635,3.8791,1.8636,-13.1818,
002032.SZ,劼眼嫌,2006-09-07,4.7105,4.7226,4.8891,4.6863,4.7589,638430,10054063.2,0.0484,1.0283,15.7481,0.8807,1139596326.6,N/A,2767034400,72493405,0,176020000,39.9703,3.919,1.8828,-13.3173,
002032.SZ,劼眼嫌,2006-09-08,4.7589,4.6681,4.8316,4.6681,4.8134,1443491,22547299.5,0.0545,1.145,15.62,1.9912,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-09-11,4.8134,4.7983,4.7983,4.7075,4.7408,262864,4101742.8,-0.0727,-1.5094,15.604,0.3626,1135246722.3,N/A,2756473200,72493405,0,176020000,39.8177,3.9041,1.8756,-13.2665,
002032.SZ,劼眼嫌,2006-09-12,4.7408,4.7408,4.8316,4.7014,4.7226,253415,3986017.4,-0.0182,-0.3831,15.7292,0.3496,1130897118,N/A,2745912000,72493405,0,176020000,39.6652,3.8891,1.8684,-13.2157,
002032.SZ,劼眼嫌,2006-09-13,4.7226,4.7529,4.768,4.7135,4.768,896170,14066631.5,0.0454,0.9615,15.6964,1.2362,1141771128.75,N/A,2772315000,72493405,0,176020000,40.0466,3.9265,1.8864,-13.3427,
002032.SZ,劼眼嫌,2006-09-14,4.768,4.7771,4.7983,4.6954,4.7377,301715,4735991.3,-0.0303,-0.6349,15.6969,0.4162,1134521788.25,N/A,2754713000,72493405,0,176020000,39.7923,3.9016,1.8744,-13.258,
002032.SZ,劼眼嫌,2006-09-15,4.7377,4.7014,4.771,4.7014,4.7529,317239,4969553.3,0.0151,0.3195,15.665,0.4376,1138146458.5,N/A,2763514000,72493405,0,176020000,39.9195,3.914,1.8804,-13.3004,
002032.SZ,劼眼嫌,2006-09-18,4.7529,4.7226,4.8316,4.7135,4.7287,235550,3690551.5,-0.0242,-0.5096,15.6678,0.3249,1132346986.1,N/A,2749432400,72493405,0,176020000,39.716,3.8941,1.8708,-13.2326,
002032.SZ,劼眼嫌,2006-09-19,4.7287,4.7287,4.765,4.7226,4.762,408111,6380461.5,0.0333,0.7042,15.6341,0.563,1140321260.65,N/A,2768794600,72493405,0,176020000,39.9957,3.9215,1.884,-13.3258,
002032.SZ,劼眼嫌,2006-09-20,4.762,4.7801,4.8679,4.7317,4.8528,840126,13366588.5,0.0908,1.9072,15.9102,1.1589,1162069282.15,N/A,2821600600,72493405,0,176020000,40.7585,3.9963,1.9199,-13.5799,
002032.SZ,劼眼嫌,2006-09-21,4.8528,4.8588,4.8649,4.7771,4.8074,683502,10919262.2,-0.0454,-0.9357,15.9755,0.9428,1151195271.4,N/A,2795197600,72493405,0,176020000,40.3771,3.9589,1.9019,-13.4529,
002032.SZ,劼眼嫌,2006-09-22,4.8074,4.8346,4.9315,4.8134,4.8437,746473,12007209.2,0.0363,0.7557,16.0853,1.0297,1159894480,N/A,2816320000,72493405,0,176020000,40.6822,3.9888,1.9163,-13.5545,
002032.SZ,劼眼嫌,2006-09-25,4.8437,4.8437,4.8437,4.7226,4.8134,526576,8367425.1,-0.0303,-0.625,15.8903,0.7264,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-09-26,4.8134,4.7559,4.8134,4.7559,4.8134,216133,3422001.9,0,0,15.8329,0.2981,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-09-27,4.8134,4.7438,4.8376,4.7438,4.7589,368475,5809088,-0.0545,-1.1321,15.7652,0.5083,1139596326.6,N/A,2767034400,72493405,0,176020000,39.9703,3.919,1.8828,-13.3173,
002032.SZ,劼眼嫌,2006-09-28,4.7589,4.7408,4.8437,4.7377,4.7559,642825,10120659.9,-0.003,-0.0636,15.744,0.8867,1138871392.55,N/A,2765274200,72493405,0,176020000,39.9449,3.9165,1.8816,-13.3089,
002032.SZ,劼眼嫌,2006-09-29,4.7559,4.7559,4.8134,4.7408,4.8134,382042,6025897.5,0.0575,1.2094,15.7729,0.527,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-10-09,4.8134,4.8134,4.8164,4.7529,4.762,628218,9929761.5,-0.0515,-1.0692,15.8062,0.8666,1140321260.65,N/A,2768794600,72493405,0,176020000,39.9957,3.9215,1.884,-13.3258,
002032.SZ,劼眼嫌,2006-10-10,4.762,4.8074,4.8074,4.7377,4.7922,489697,7744287.1,0.0303,0.6357,15.8144,0.6755,1147570601.15,N/A,2786396600,72493405,0,176020000,40.25,3.9465,1.8959,-13.4105,
002032.SZ,劼眼嫌,2006-10-11,4.7922,4.7922,4.7983,4.7589,4.7922,385021,6075239.5,0,0,15.779,0.5311,1147570601.15,N/A,2786396600,72493405,0,176020000,40.25,3.9465,1.8959,-13.4105,
002032.SZ,劼眼嫌,2006-10-12,4.7922,4.7741,4.8013,4.7287,4.7771,284366,4467774.8,-0.0151,-0.3159,15.7114,0.3923,1143945930.9,N/A,2777595600,72493405,0,176020000,40.1229,3.934,1.89,-13.3682,
002032.SZ,劼眼嫌,2006-10-13,4.7771,4.7468,4.8255,4.7468,4.8164,534540,8461987.2,0.0394,0.8238,15.8304,0.7374,1153370073.55,N/A,2800478200,72493405,0,176020000,40.4534,3.9664,1.9055,-13.4783,
002032.SZ,劼眼嫌,2006-10-16,4.8164,4.771,4.8709,4.7468,4.7831,586385,9299891,-0.0333,-0.6914,15.8597,0.8089,1145395799,N/A,2781116000,72493405,0,176020000,40.1737,3.939,1.8924,-13.3851,
002032.SZ,劼眼嫌,2006-10-17,4.7831,4.7831,4.8043,4.7529,4.7953,449159,7101334.4,0.0121,0.2532,15.8103,0.6196,1148295535.2,N/A,2788156800,72493405,0,176020000,40.2754,3.9489,1.8971,-13.419,
002032.SZ,劼眼嫌,2006-10-18,4.7953,4.7831,4.8104,4.762,4.7831,501211,7918473.5,-0.0121,-0.2525,15.7987,0.6914,1145395799,N/A,2781116000,72493405,0,176020000,40.1737,3.939,1.8924,-13.3851,
002032.SZ,劼眼嫌,2006-10-19,4.7831,4.7862,5.0072,4.7831,4.9587,1278724,20744555.3,0.1756,3.6709,16.2229,1.7639,1187441973.9,N/A,2883207600,72493405,0,176020000,41.6484,4.0836,1.9618,-13.8764,
002032.SZ,劼眼嫌,2006-10-20,4.9587,4.9375,5.0041,4.877,4.9042,353545,5735534.4,-0.0545,-1.0989,16.2229,0.4877,1174393161,N/A,2851524000,72493405,0,176020000,41.1908,4.0387,1.9403,-13.724,
002032.SZ,劼眼嫌,2006-10-23,4.9042,4.9194,4.9224,4.8164,4.8709,336864,5402089.2,-0.0333,-0.679,16.0364,0.4647,1166418886.45,N/A,2832161800,72493405,0,176020000,40.9111,4.0113,1.9271,-13.6308,
002032.SZ,劼眼嫌,2006-10-24,4.8709,4.8679,4.8709,4.7559,4.8437,532535,8468035,-0.0272,-0.5594,15.9014,0.7346,1159894480,N/A,2816320000,72493405,0,176020000,40.6822,3.9888,1.9163,-13.5545,
002032.SZ,劼眼嫌,2006-10-25,4.8437,4.8437,4.8437,4.768,4.7922,539870,8538312.3,-0.0515,-1.0625,15.8155,0.7447,1147570601.15,N/A,2786396600,72493405,0,176020000,40.25,3.9465,1.8959,-13.4105,
002032.SZ,劼眼嫌,2006-10-26,4.7922,4.7922,4.7922,4.7922,4.7922,N/A,N/A,0,0,N/A,N/A,1147570601.15,N/A,2786396600,72493405,0,176020000,40.25,3.9465,1.8959,-13.4105,
002032.SZ,劼眼嫌,2006-10-27,4.7922,4.8437,4.8982,4.7862,4.8134,917365,14653459.3,0.0212,0.4422,15.9734,1.2654,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-10-30,4.8134,4.8134,4.8134,4.7014,4.7256,970448,15229807.5,-0.0878,-1.8239,15.6936,1.3387,1131622052.05,N/A,2747672200,72493405,0,176020000,39.6906,3.8916,1.8696,-13.2241,
002032.SZ,劼眼嫌,2006-10-31,4.7256,4.7196,4.7801,4.6832,4.7377,548335,8540941.4,0.0121,0.2562,15.5761,0.7564,1134521788.25,N/A,2754713000,72493405,0,176020000,39.7923,3.9016,1.8744,-13.258,
002032.SZ,劼眼嫌,2006-11-01,4.7377,4.7529,4.7529,4.5985,4.6318,668027,10267863,-0.106,-2.2364,15.3704,0.9215,1109149096.5,N/A,2693106000,72493405,0,176020000,38.9024,3.8143,1.8325,-12.9615,
002032.SZ,劼眼嫌,2006-11-02,4.6318,4.6318,4.6318,4.5107,4.547,2318855,34816058.7,-0.0848,-1.8301,15.0143,3.1987,1088850943.1,N/A,2643820400,72493405,0,176020000,38.1905,3.7445,1.7989,-12.7243,
002032.SZ,劼眼嫌,2006-11-03,4.547,4.541,4.6469,4.432,4.5773,1020049,15317376.1,0.0303,0.6658,15.0163,1.4071,1096100283.6,N/A,2661422400,72493405,0,176020000,38.4447,3.7694,1.8109,-12.809,
002032.SZ,劼眼嫌,2006-11-06,4.5773,4.541,4.5985,4.4834,4.5864,1017057,15266234.9,0.0091,0.1984,15.0102,1.403,1098275085.75,N/A,2666703000,72493405,0,176020000,38.521,3.7769,1.8145,-12.8344,
002032.SZ,劼眼嫌,2006-11-07,4.5864,4.541,4.544,4.5107,4.5379,798109,11951713.4,-0.0484,-1.0561,14.975,1.1009,1086676140.95,N/A,2638539800,72493405,0,176020000,38.1142,3.737,1.7953,-12.6989,
002032.SZ,劼眼嫌,2006-11-08,4.5379,4.541,4.5864,4.4138,4.4471,1516410,22328837.2,-0.0908,-2.0013,14.7248,2.0918,1064928119.45,N/A,2585733800,72493405,0,176020000,37.3514,3.6622,1.7594,-12.4448,
002032.SZ,劼眼嫌,2006-11-09,4.4471,4.4078,4.4834,4.3745,4.4804,608765,8963299.9,0.0333,0.7488,14.7237,0.8398,1072902394,N/A,2605096000,72493405,0,176020000,37.6311,3.6897,1.7726,-12.5379,
002032.SZ,劼眼嫌,2006-11-10,4.4804,4.4471,4.6045,4.4229,4.5712,441117,6630328.2,0.0908,2.027,15.0308,0.6085,1094650415.5,N/A,2657902000,72493405,0,176020000,38.3939,3.7645,1.8085,-12.7921,
002032.SZ,劼眼嫌,2006-11-13,4.5712,4.6409,4.7226,4.5682,4.6257,1200940,18295007.9,0.0545,1.1921,15.2339,1.6566,1107699228.4,N/A,2689585600,72493405,0,176020000,38.8515,3.8093,1.8301,-12.9446,
002032.SZ,劼眼嫌,2006-11-14,4.6257,4.6772,4.6772,4.5107,4.541,2638717,39673215.2,-0.0848,-1.8325,15.035,3.6399,1087401075,N/A,2640300000,72493405,0,176020000,38.1396,3.7395,1.7965,-12.7074,
002032.SZ,劼眼嫌,2006-11-15,4.541,4.544,4.8437,4.4895,4.8134,1037846,16011111.4,0.2725,6,15.4273,1.4316,1152645139.5,N/A,2798718000,72493405,0,176020000,40.428,3.9639,1.9043,-13.4698,
002032.SZ,劼眼嫌,2006-11-16,4.8134,4.8104,4.8679,4.7256,4.8074,916888,14435529.9,-0.0061,-0.1258,15.744,1.2648,1151195271.4,N/A,2795197600,72493405,0,176020000,40.3771,3.9589,1.9019,-13.4529,
002032.SZ,劼眼嫌,2006-11-17,4.8074,4.7408,4.8074,4.7105,4.8074,663571,10424985.9,0,0,15.7104,0.9154,1151195271.4,N/A,2795197600,72493405,0,176020000,40.3771,3.9589,1.9019,-13.4529,
002032.SZ,劼眼嫌,2006-11-20,4.8074,4.8074,4.8074,4.6832,4.762,382296,5968956.4,-0.0454,-0.9446,15.6134,0.5274,1140321260.65,N/A,2768794600,72493405,0,176020000,39.9957,3.9215,1.884,-13.3258,
002032.SZ,劼眼嫌,2006-11-21,4.762,4.7559,4.7801,4.6348,4.7589,513130,7988720.3,-0.003,-0.0636,15.5686,0.7078,1139596326.6,N/A,2767034400,72493405,0,176020000,39.9703,3.919,1.8828,-13.3173,
002032.SZ,劼眼嫌,2006-11-22,4.7589,4.762,4.9042,4.7105,4.8376,1348616,21583675.3,0.0787,1.6539,16.0043,1.8603,1158444611.9,N/A,2812799600,72493405,0,176020000,40.6314,3.9838,1.9139,-13.5376,
002032.SZ,劼眼嫌,2006-11-23,4.8376,4.8043,4.874,4.8013,4.8437,524642,8390297.8,0.0061,0.1252,15.9924,0.7237,1159894480,N/A,2816320000,72493405,0,176020000,40.6822,3.9888,1.9163,-13.5545,
002032.SZ,劼眼嫌,2006-11-24,4.8437,4.762,4.8437,4.762,4.8376,351030,5577129.3,-0.0061,-0.125,15.8879,0.4842,1158444611.9,N/A,2812799600,72493405,0,176020000,40.6314,3.9838,1.9139,-13.5376,
002032.SZ,劼眼嫌,2006-11-27,4.8376,4.7771,4.8437,4.7771,4.8104,284353,4504665.3,-0.0272,-0.5632,15.8418,0.3922,1151920205.45,N/A,2796957800,72493405,0,176020000,40.4026,3.9614,1.9031,-13.4613,
002032.SZ,劼眼嫌,2006-11-28,4.8104,4.8376,4.9951,4.8074,4.9012,602569,9720431.7,0.0908,1.888,16.1316,0.8312,1173668226.95,N/A,2849763800,72493405,0,176020000,41.1653,4.0362,1.9391,-13.7155,
002032.SZ,劼眼嫌,2006-11-29,4.9012,4.8437,4.9194,4.8134,4.8982,531104,8553233.5,-0.003,-0.0618,16.1046,0.7326,1172943292.9,N/A,2848003600,72493405,0,176020000,41.1399,4.0337,1.9379,-13.707,
002032.SZ,劼眼嫌,2006-11-30,4.8982,4.9285,5.0405,4.8891,4.9951,865305,14268414.7,0.0969,1.9778,16.4895,1.1936,1196141182.5,N/A,2904330000,72493405,0,176020000,41.9536,4.1135,1.9762,-13.9781,
