╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
300173.SZ,жг╩шки╣б,2012-03-12,3.1488,3.1538,3.1811,3.1116,3.1464,578214,7345290.1,-0.0025,-0.0789,12.7034,2.0274,361340798,N/A,1103557000,28519400,0,87100000,27.976,1.9605,4.6316,4.9816,
300173.SZ,жг╩шки╣б,2012-03-13,3.1464,3.1439,3.1811,3.124,3.1786,633435,8050063.1,0.0323,1.026,12.7086,2.2211,365048320,N/A,1114880000,28519400,0,87100000,28.263,1.9806,4.6792,5.0327,
300173.SZ,жг╩шки╣б,2012-03-14,3.1786,3.196,3.2159,2.98,3.0048,886067,11136192,-0.1738,-5.4688,12.5681,3.1069,345084740,N/A,1053910000,28519400,0,87100000,26.7174,1.8723,4.4233,4.7575,
300173.SZ,жг╩шки╣б,2012-03-15,3.0048,2.9974,3.0421,2.9353,2.9874,649809,7838694.1,-0.0174,-0.5785,12.0631,2.2785,343088382,N/A,1047813000,28519400,0,87100000,26.5628,1.8615,4.3977,4.7299,
300173.SZ,жг╩шки╣б,2012-03-16,2.9874,3.0272,3.0694,2.9924,3.0694,564123,6877419.4,0.0819,2.7431,12.1913,1.978,352499784,N/A,1076556000,28519400,0,87100000,27.2915,1.9125,4.5183,4.8597,
300173.SZ,жг╩шки╣б,2012-03-19,3.0694,3.052,3.1091,3.0421,3.1017,439156,5446816,0.0323,1.0518,12.4029,1.5399,356207306,N/A,1087879000,28519400,0,87100000,27.5785,1.9327,4.5658,4.9108,
300173.SZ,жг╩шки╣б,2012-03-20,3.1017,3.0917,3.0917,2.9825,2.9825,505265,6154230.3,-0.1192,-3.8431,12.1802,1.7717,342517994,N/A,1046071000,28519400,0,87100000,26.5186,1.8584,4.3904,4.7221,
300173.SZ,жг╩шки╣б,2012-03-21,2.9825,3.0048,3.0147,2.9303,2.9874,643649,7696327,0.005,0.1665,11.9573,2.2569,343088382,N/A,1047813000,28519400,0,87100000,26.5628,1.8615,4.3977,4.7299,
300173.SZ,жг╩шки╣б,2012-03-22,2.9874,3.0023,3.0247,2.9477,2.9924,338088,4055242.4,0.005,0.1663,11.9946,1.1855,343658770,N/A,1049555000,28519400,0,87100000,26.607,1.8646,4.405,4.7378,
300173.SZ,жг╩шки╣б,2012-03-23,2.9924,2.9725,2.98,2.9055,2.9253,434219,5143110.4,-0.067,-2.2407,11.8445,1.5225,335958532,N/A,1026038000,28519400,0,87100000,26.0108,1.8228,4.3063,4.6317,
300173.SZ,жг╩шки╣б,2012-03-26,2.9253,2.9303,2.9775,2.9154,2.9378,409067,4856000.4,0.0124,0.4244,11.8709,1.4343,337384502,N/A,1030393000,28519400,0,87100000,26.1212,1.8305,4.3246,4.6513,
300173.SZ,жг╩шки╣б,2012-03-27,2.9378,2.9402,2.975,2.9303,2.9402,340460,4039652.2,0.0025,0.0845,11.8653,1.1938,337669696,N/A,1031264000,28519400,0,87100000,26.1433,1.8321,4.3282,4.6552,
300173.SZ,жг╩шки╣б,2012-03-28,2.9402,2.9527,2.9527,2.8086,2.8235,614443,7050861.7,-0.1167,-3.9696,11.4752,2.1545,324265578,N/A,990327000,28519400,0,87100000,25.1055,1.7594,4.1564,4.4704,
300173.SZ,жг╩шки╣б,2012-03-29,2.8235,2.8086,2.8608,2.759,2.7714,348935,3934775.4,-0.0521,-1.847,11.2765,1.2235,318276504,N/A,972036000,28519400,0,87100000,24.6418,1.7269,4.0796,4.3879,
300173.SZ,жг╩шки╣б,2012-03-30,2.7714,2.7763,2.7937,2.6795,2.7018,663312,7305820.7,-0.0695,-2.509,11.0142,2.3258,310291072,N/A,947648000,28519400,0,87100000,24.0236,1.6835,3.9773,4.2778,
300173.SZ,жг╩шки╣б,2012-04-05,2.7018,2.7068,2.7788,2.7018,2.7664,558834,6169483,0.0646,2.3897,11.0399,1.9595,317706116,N/A,970294000,28519400,0,87100000,24.5976,1.7238,4.0723,4.38,
300173.SZ,жг╩шки╣б,2012-04-06,2.7664,2.754,2.7813,2.7441,2.7639,388130,4316902.7,-0.0025,-0.0898,11.1223,1.3609,317420922,N/A,969423000,28519400,0,87100000,24.5756,1.7222,4.0687,4.3761,
300173.SZ,жг╩шки╣б,2012-04-09,2.7639,2.7639,2.7937,2.7341,2.7515,246500,2746732.5,-0.0124,-0.4492,11.1429,0.8643,315994952,N/A,965068000,28519400,0,87100000,24.4652,1.7145,4.0504,4.3564,
300173.SZ,жг╩шки╣б,2012-04-10,2.7515,2.7465,2.7788,2.6869,2.7714,329800,3637624.6,0.0199,0.722,11.0298,1.1564,318276504,N/A,972036000,28519400,0,87100000,24.6418,1.7269,4.0796,4.3879,
300173.SZ,жг╩шки╣б,2012-04-11,2.7714,2.7416,2.7962,2.7341,2.7888,338962,3789030,0.0174,0.6272,11.1783,1.1885,320272862,N/A,978133000,28519400,0,87100000,24.7964,1.7377,4.1052,4.4154,
300173.SZ,жг╩шки╣б,2012-04-12,2.7888,2.7813,2.8633,2.7813,2.8633,509137,5785272.2,0.0745,2.6714,11.3629,1.7852,328828682,N/A,1004263000,28519400,0,87100000,25.4588,1.7841,4.2149,4.5334,
300173.SZ,жг╩шки╣б,2012-04-13,2.8633,2.8533,2.8856,2.8186,2.8707,604499,6933894.6,0.0074,0.2602,11.4705,2.1196,329684264,N/A,1006876000,28519400,0,87100000,25.525,1.7888,4.2259,4.5452,
300173.SZ,жг╩шки╣б,2012-04-16,2.8707,2.8608,2.8608,2.8061,2.8086,691240,7870669.3,-0.0621,-2.1626,11.3863,2.4238,322554414,N/A,985101000,28519400,0,87100000,24.973,1.7501,4.1345,4.4469,
300173.SZ,жг╩шки╣б,2012-04-17,2.8086,2.8111,2.8285,2.7763,2.7937,604532,6804978.8,-0.0149,-0.5305,11.2566,2.1197,320843250,N/A,979875000,28519400,0,87100000,24.8405,1.7408,4.1125,4.4233,
300173.SZ,жг╩шки╣б,2012-04-18,2.7937,2.8161,2.8682,2.8012,2.8633,857972,9806811.6,0.0695,2.4889,11.4302,3.0084,328828682,N/A,1004263000,28519400,0,87100000,25.4588,1.7841,4.2149,4.5334,
300173.SZ,жг╩шки╣б,2012-04-19,2.8633,2.8583,2.9527,2.8335,2.9452,1374710,16041064.7,0.0819,2.8621,11.6687,4.8203,338240084,N/A,1033006000,28519400,0,87100000,26.1874,1.8352,4.3355,4.6631,
300173.SZ,жг╩шки╣б,2012-04-20,2.9452,2.9427,3.0023,2.9179,2.9626,1369436,16365722.3,0.0174,0.5902,11.9507,4.8018,340236442,N/A,1039103000,28519400,0,87100000,26.342,1.846,4.3611,4.6906,
300173.SZ,жг╩шки╣б,2012-04-23,2.9626,2.9502,2.97,2.826,2.8732,1425649,16674933.4,-0.0894,-3.0176,11.6964,4.9989,329969458,N/A,1007747000,28519400,0,87100000,25.5471,1.7903,4.2295,4.5491,
300173.SZ,жг╩шки╣б,2012-04-24,2.8732,2.8484,2.8931,2.7465,2.8161,736740,8345067.3,-0.0571,-1.9879,11.327,2.5833,323409996,N/A,987714000,28519400,0,87100000,25.0393,1.7547,4.1454,4.4587,
300173.SZ,жг╩шки╣б,2012-04-25,2.8161,2.8136,2.903,2.8061,2.8856,595668,6861541.7,0.0695,2.4691,11.5191,2.0886,331395428,N/A,1012102000,28519400,0,87100000,25.6575,1.798,4.2478,4.5687,
300173.SZ,жг╩шки╣б,2012-04-26,2.8856,2.8856,2.9179,2.8459,2.8931,636614,7407630.1,0.0074,0.2582,11.636,2.2322,332251010,N/A,1014715000,28519400,0,87100000,25.7238,1.8027,4.2588,4.5805,
300173.SZ,жг╩шки╣б,2012-04-27,2.8931,2.8831,2.9303,2.8633,2.9278,560987,6559437.4,0.0348,1.2017,11.6927,1.967,336243726,N/A,1026909000,28519400,0,87100000,26.0329,1.8243,4.3099,4.6356,
300173.SZ,жг╩шки╣б,2012-05-02,2.9278,2.9402,3.0296,2.9378,2.9998,1101633,13246534.2,0.072,2.4597,12.0245,3.8627,344514352,N/A,1052168000,28519400,0,87100000,26.6732,1.8692,4.416,4.7496,
300173.SZ,жг╩шки╣б,2012-05-03,2.9998,2.9825,3.0296,2.9626,3.0222,555659,6712903.3,0.0223,0.745,12.081,1.9484,347081098,N/A,1060007000,28519400,0,87100000,26.8719,1.8831,4.4489,4.785,
300173.SZ,жг╩шки╣б,2012-05-04,3.0222,3.0421,3.0619,2.9849,3.0371,602017,7332266.4,0.0149,0.493,12.1795,2.1109,348792262,N/A,1065233000,28519400,0,87100000,27.0044,1.8924,4.4708,4.8086,
300173.SZ,жг╩шки╣б,2012-05-07,3.0371,2.9924,3.0396,2.9874,3.0296,467290,5671273.7,-0.0074,-0.2453,12.1365,1.6385,347936680,N/A,1062620000,28519400,0,87100000,26.9382,1.8878,4.4598,4.7968,
300173.SZ,жг╩шки╣б,2012-05-08,3.0296,3.0296,3.0421,2.9924,3.0222,440561,5350863.5,-0.0074,-0.2459,12.1456,1.5448,347081098,N/A,1060007000,28519400,0,87100000,26.8719,1.8831,4.4489,4.785,
300173.SZ,жг╩шки╣б,2012-05-09,3.0222,2.9998,3.0594,2.9676,3.052,1480581,17994192.7,0.0298,0.986,12.1535,5.1915,350503426,N/A,1070459000,28519400,0,87100000,27.1369,1.9017,4.4927,4.8322,
300173.SZ,жг╩шки╣б,2012-05-10,3.052,3.0222,3.1911,3.0197,3.1513,2508330,31627519.5,0.0993,3.2547,12.609,8.7952,361911186,N/A,1105299000,28519400,0,87100000,28.0201,1.9636,4.639,4.9894,
300173.SZ,жг╩шки╣б,2012-05-11,3.1513,3.1041,3.1786,3.0967,3.1414,1821215,22966705.7,-0.0099,-0.3152,12.6107,6.3859,360770410,N/A,1101815000,28519400,0,87100000,27.9318,1.9574,4.6243,4.9737,
300173.SZ,жг╩шки╣б,2012-05-14,3.1414,3.1439,3.2283,3.0793,3.1339,2012626,25521714,-0.0074,-0.2372,12.6808,7.057,359914828,N/A,1099202000,28519400,0,87100000,27.8656,1.9528,4.6134,4.9619,
300173.SZ,жг╩шки╣б,2012-05-15,3.1339,3.1265,3.1538,3.0098,3.129,1549474,19295377.4,-0.005,-0.1585,12.4529,5.4331,359344440,N/A,1097460000,28519400,0,87100000,27.8214,1.9497,4.6061,4.9541,
300173.SZ,жг╩шки╣б,2012-05-16,3.129,3.0917,3.1166,3.0743,3.0917,295200,3672041.2,-0.0372,-1.1905,12.4392,1.0351,355066530,N/A,1084395000,28519400,0,87100000,27.4902,1.9265,4.5512,4.8951,
300173.SZ,жг╩шки╣б,2012-05-17,3.0917,3.0917,3.1414,3.0495,3.1166,1862410,23321611.4,0.0248,0.8032,12.5223,6.5303,357918470,N/A,1093105000,28519400,0,87100000,27.711,1.9419,4.5878,4.9344,
300173.SZ,жг╩шки╣б,2012-05-18,3.1166,3.1017,3.1041,3.0495,3.0495,427090,5287189.6,-0.067,-2.1514,12.3796,1.4975,350218232,N/A,1069588000,28519400,0,87100000,27.1148,1.9002,4.4891,4.8282,
300173.SZ,жг╩шки╣б,2012-05-21,3.0495,3.0445,3.0793,3.0247,3.0296,291310,3576844.9,-0.0199,-0.6515,12.2785,1.0214,347936680,N/A,1062620000,28519400,0,87100000,26.9382,1.8878,4.4598,4.7968,
300173.SZ,жг╩шки╣б,2012-05-22,3.0296,3.057,3.0892,3.0371,3.0495,371200,4573584.4,0.0199,0.6557,12.3211,1.3997,325673582,N/A,1069588000,26520650,0,87100000,27.1148,1.9002,4.4891,4.8282,
300173.SZ,жг╩шки╣б,2012-05-23,3.0495,3.0619,3.0843,3.0098,3.052,304237,3735353.6,0.0025,0.0814,12.2778,1.1472,325938788.5,N/A,1070459000,26520650,0,87100000,27.1369,1.9017,4.4927,4.8322,
300173.SZ,жг╩шки╣б,2012-05-24,3.052,3.0296,3.1017,3.0048,3.0694,770023,9466719.1,0.0174,0.5696,12.2941,2.9035,327795234,N/A,1076556000,26520650,0,87100000,27.2915,1.9125,4.5183,4.8597,
300173.SZ,жг╩шки╣б,2012-05-25,3.0694,3.0743,3.1737,3.0172,3.0719,1805497,22441927.4,0.0025,0.0809,12.4298,6.8079,328060440.5,N/A,1077427000,26520650,0,87100000,27.3135,1.9141,4.522,4.8636,
300173.SZ,жг╩шки╣б,2012-05-28,3.0719,2.9998,3.0768,2.9427,3.0594,1250088,15221816.3,-0.0124,-0.4042,12.1766,4.7136,326734408,N/A,1073072000,26520650,0,87100000,27.2031,1.9064,4.5037,4.844,
300173.SZ,жг╩шки╣б,2012-05-29,3.0594,3.0529,3.1842,3.0233,3.1448,2670608,25305540.4,0.0853,2.7897,9.4756,7.7461,330288175.1,N/A,1084743400,34476845,0,113230000,27.499,1.9271,4.5527,4.8967,
300173.SZ,жг╩шки╣б,2012-05-30,3.1448,3.1382,3.3746,3.112,3.217,4423858,43594614.3,0.0722,2.2965,9.8544,12.8314,337873081,N/A,1109654000,34476845,0,113230000,28.1305,1.9713,4.6572,5.0091,
300173.SZ,жг╩шки╣б,2012-05-31,3.217,3.1809,3.2564,3.1514,3.1743,1578309,15343369.5,-0.0427,-1.3265,9.7214,4.5779,333391091.15,N/A,1094934100,34476845,0,113230000,27.7574,1.9452,4.5954,4.9427,
300173.SZ,жг╩шки╣б,2012-06-01,3.1743,3.1645,3.2334,3.1284,3.2137,1887705,18308260.1,0.0394,1.241,9.6987,5.4753,337528312.55,N/A,1108521700,34476845,0,113230000,28.1018,1.9693,4.6525,5.004,
300173.SZ,жг╩шки╣б,2012-06-04,3.2137,3.1514,3.2597,3.1415,3.1776,2384026,23249731.9,-0.0361,-1.1236,9.7523,6.9149,333735859.6,N/A,1096066400,34476845,0,113230000,27.7861,1.9472,4.6002,4.9478,
300173.SZ,жг╩шки╣б,2012-06-05,3.1776,3.2006,3.2203,3.1317,3.1743,1357945,13104246.9,-0.0033,-0.1033,9.6501,3.9387,333391091.15,N/A,1094934100,34476845,0,113230000,27.7574,1.9452,4.5954,4.9427,
300173.SZ,жг╩шки╣б,2012-06-06,3.1743,3.1711,3.1875,3.0759,3.1317,1182460,11252036.8,-0.0427,-1.3444,9.5158,3.4297,328909101.3,N/A,1080214200,34476845,0,113230000,27.3842,1.919,4.5337,4.8762,
300173.SZ,жг╩шки╣б,2012-06-07,3.1317,3.1448,3.1546,3.0594,3.0857,949324,8965520.8,-0.046,-1.4675,9.4441,2.7535,324082343,N/A,1064362000,34476845,0,113230000,26.9823,1.8909,4.4671,4.8047,
300173.SZ,жг╩шки╣б,2012-06-08,3.0857,3.1087,3.1087,3.0168,3.0594,750629,6986840.2,-0.0263,-0.8511,9.308,2.1772,321324195.4,N/A,1055303600,34476845,0,113230000,26.7527,1.8748,4.4291,4.7638,
300173.SZ,жг╩шки╣б,2012-06-11,3.0594,3.0759,3.1514,3.0365,3.0759,2761306,25986088.1,0.0164,0.5365,9.4108,8.0092,323048037.65,N/A,1060965100,34476845,0,113230000,26.8962,1.8848,4.4529,4.7893,
300173.SZ,жг╩шки╣б,2012-06-12,3.0759,3.0562,3.0791,2.9905,3.0266,1737819,16058097.4,-0.0492,-1.6009,9.2404,5.0405,317876510.9,N/A,1043980600,34476845,0,113230000,26.4657,1.8547,4.3816,4.7126,
300173.SZ,жг╩шки╣б,2012-06-13,3.0266,3.0168,3.0562,3.0168,3.0529,1423491,13180657.9,0.0263,0.8677,9.2594,4.1288,320634658.5,N/A,1053039000,34476845,0,113230000,26.6953,1.8708,4.4196,4.7535,
300173.SZ,жг╩шки╣б,2012-06-14,3.0529,3.0463,3.0627,3.0036,3.0069,868422,8039602.5,-0.046,-1.5054,9.2577,2.5189,315807900.2,N/A,1037186800,34476845,0,113230000,26.2934,1.8426,4.3531,4.682,
300173.SZ,жг╩шки╣б,2012-06-15,3.0069,3.0135,3.0201,2.9478,2.9708,1065219,9672336.1,-0.0361,-1.2009,9.0801,3.0897,312015447.25,N/A,1024731500,34476845,0,113230000,25.9777,1.8205,4.3008,4.6258,
300173.SZ,жг╩шки╣б,2012-06-18,2.9708,2.9971,3.0332,2.9741,2.9971,821670,7517651.7,0.0263,0.884,9.1492,2.3833,314773594.85,N/A,1033789900,34476845,0,113230000,26.2073,1.8366,4.3388,4.6666,
300173.SZ,жг╩шки╣б,2012-06-19,2.9971,3.0004,3.0332,2.9839,2.9971,682193,6257329.1,0,0,9.1724,1.9787,314773594.85,N/A,1033789900,34476845,0,113230000,26.2073,1.8366,4.3388,4.6666,
300173.SZ,жг╩шки╣б,2012-06-20,2.9971,3.0168,3.0594,3.0036,3.0594,1394686,12932780.9,0.0624,2.0811,9.2729,4.0453,321324195.4,N/A,1055303600,34476845,0,113230000,26.7527,1.8748,4.4291,4.7638,
300173.SZ,жг╩шки╣б,2012-06-21,3.0594,3.0594,3.066,3.0069,3.0201,1046200,9624177,-0.0394,-1.2876,9.1992,3.0345,317186974,N/A,1041716000,34476845,0,113230000,26.4082,1.8506,4.3721,4.7024,
300173.SZ,жг╩шки╣б,2012-06-25,3.0201,3.0397,3.043,2.9413,2.9708,757750,6913962.3,-0.0492,-1.6304,9.1243,2.1979,312015447.25,N/A,1024731500,34476845,0,113230000,25.9777,1.8205,4.3008,4.6258,
300173.SZ,жг╩шки╣б,2012-06-26,2.9708,2.9839,2.9839,2.9249,2.9708,502318,4527531.2,0,0,9.0133,1.457,312015447.25,N/A,1024731500,34476845,0,113230000,25.9777,1.8205,4.3008,4.6258,
300173.SZ,жг╩шки╣б,2012-06-27,2.9708,2.9938,3.0004,2.9544,2.9544,482900,4377312.7,-0.0164,-0.5525,9.0646,1.4007,310291605,N/A,1019070000,34476845,0,113230000,25.8342,1.8104,4.277,4.6002,
300173.SZ,жг╩шки╣б,2012-06-28,2.9544,2.9347,2.9675,2.8559,2.8559,805111,7145786.5,-0.0985,-3.3333,8.8755,2.3352,299948551.5,N/A,985101000,34476845,0,113230000,24.973,1.7501,4.1345,4.4469,
300173.SZ,жг╩шки╣б,2012-06-29,2.8559,2.8494,2.8756,2.7903,2.8559,492524,4264995.4,0,0,8.6595,1.4286,299948551.5,N/A,985101000,34476845,0,113230000,24.973,1.7501,4.1345,4.4469,
300173.SZ,жг╩шки╣б,2012-07-02,2.8559,2.8756,2.9413,2.8592,2.9052,667953,5904737.3,0.0492,1.7241,8.84,1.9378,305062553.25,N/A,1002085500,34470345,0,113230000,25.4036,1.7802,4.2058,4.5235,
300173.SZ,жг╩шки╣б,2012-07-03,2.9052,2.9249,3.0036,2.8855,2.9117,1554017,13913716.2,0.0066,0.226,8.9534,4.5083,305751960.15,N/A,1004350100,34470345,0,113230000,25.461,1.7843,4.2153,4.5338,
300173.SZ,жг╩шки╣б,2012-07-04,2.9117,2.9347,2.9347,2.8789,2.8953,643734,5690408.6,-0.0164,-0.5637,8.8397,1.8675,304028442.9,N/A,998688600,34470345,0,113230000,25.3175,1.7742,4.1915,4.5082,
300173.SZ,жг╩шки╣б,2012-07-05,2.8953,2.8756,2.892,2.7607,2.7837,625174,5346036.6,-0.1116,-3.8549,8.5513,1.4933,355007525.6,N/A,960190400,41864095,0,113230000,24.3415,1.7058,4.0299,4.3344,
300173.SZ,жг╩шки╣б,2012-07-06,2.7837,2.7903,2.8362,2.7345,2.8329,533942,4524275,0.0492,1.7689,8.4733,1.2754,361287139.85,N/A,977174900,41864095,0,113230000,24.7721,1.736,4.1012,4.4111,
300173.SZ,жг╩шки╣б,2012-07-09,2.8329,2.7935,2.8165,2.7115,2.7246,539747,4552755.4,-0.1083,-3.8239,8.435,1.2893,347471988.5,N/A,939809000,41864095,0,113230000,23.8248,1.6696,3.9444,4.2424,
300173.SZ,жг╩шки╣б,2012-07-10,2.7246,2.6852,2.7312,2.6754,2.6852,738388,6057359.5,-0.0394,-1.4458,8.2035,1.7638,342448297.1,N/A,926221400,41864095,0,113230000,23.4804,1.6455,3.8874,4.1811,
300173.SZ,жг╩шки╣б,2012-07-11,2.6852,2.6852,2.7016,2.6622,2.6951,277228,2265894.3,0.0098,0.3667,8.1734,0.6622,343704219.95,N/A,929618300,41864095,0,113230000,23.5665,1.6515,3.9016,4.1964,
300173.SZ,жг╩шки╣б,2012-07-12,2.6951,2.7148,2.7542,2.6754,2.741,670198,5567617.7,0.046,1.7052,8.3074,1.6009,349565193.25,N/A,945470500,41864095,0,113230000,23.9684,1.6797,3.9681,4.268,
300173.SZ,жг╩шки╣б,2012-07-13,2.741,2.741,2.741,2.6787,2.6819,450546,3708513.1,-0.0591,-2.1557,8.2312,1.0762,342029656.15,N/A,925089100,41864095,0,113230000,23.4517,1.6435,3.8826,4.176,
300173.SZ,жг╩шки╣б,2012-07-16,2.6819,2.6918,2.7837,2.6294,2.6294,1179542,9762517.9,-0.0525,-1.9584,8.2765,2.8176,335331400.95,N/A,906972300,41864095,0,113230000,22.9924,1.6113,3.8066,4.0942,
300173.SZ,жг╩шки╣б,2012-07-17,2.6294,2.5802,2.6458,2.567,2.6229,527399,4176193.6,-0.0066,-0.2497,7.9185,1.2598,334494119.05,N/A,904707700,41864095,0,113230000,22.935,1.6072,3.7971,4.084,
300173.SZ,жг╩шки╣б,2012-07-18,2.6229,2.6196,2.6491,2.5769,2.6327,283509,2256227.5,0.0098,0.3755,7.9582,0.6772,335750041.9,N/A,908104600,41864095,0,113230000,23.0211,1.6133,3.8113,4.0993,
300173.SZ,жг╩шки╣б,2012-07-19,2.6327,2.6327,2.7082,2.6163,2.6688,573450,4666986.5,0.0361,1.3716,8.1384,1.3698,340355092.35,N/A,920559900,41864095,0,113230000,23.3369,1.6354,3.8636,4.1555,
300173.SZ,жг╩шки╣б,2012-07-20,2.6688,2.6688,2.6852,2.6425,2.659,199206,1613705.7,-0.0098,-0.369,8.1007,0.4758,339099169.5,N/A,917163000,41864095,0,113230000,23.2507,1.6294,3.8493,4.1402,
300173.SZ,жг╩шки╣б,2012-07-23,2.659,2.6261,2.6458,2.5999,2.6294,193435,1545655.9,-0.0295,-1.1111,7.9906,0.4621,335331400.95,N/A,906972300,41864095,0,113230000,22.9924,1.6113,3.8066,4.0942,
300173.SZ,жг╩шки╣б,2012-07-24,2.6294,2.613,2.6622,2.6064,2.6491,218525,1756739.1,0.0197,0.7491,8.0391,0.522,337843246.65,N/A,913766100,41864095,0,113230000,23.1646,1.6233,3.8351,4.1248,
300173.SZ,жг╩шки╣б,2012-07-25,2.6491,2.6261,2.6688,2.6229,2.6261,243800,1961479.2,-0.023,-0.8674,8.0454,0.5824,334912760,N/A,905840000,41864095,0,113230000,22.9637,1.6093,3.8018,4.0891,
300173.SZ,жг╩шки╣б,2012-07-26,2.6261,2.6425,2.6655,2.5999,2.5999,258815,2078415.8,-0.0263,-1,8.0305,0.6182,331563632.4,N/A,896781600,41864095,0,113230000,22.7341,1.5932,3.7638,4.0482,
300173.SZ,жг╩шки╣б,2012-07-27,2.5999,2.6097,2.6294,2.5933,2.5999,197865,1569448.3,0,0,7.9319,0.4726,331563632.4,N/A,896781600,41864095,0,113230000,22.7341,1.5932,3.7638,4.0482,
300173.SZ,жг╩шки╣б,2012-07-30,2.5999,2.5703,2.613,2.5309,2.5375,290449,2271677.6,-0.0624,-2.399,7.8213,0.6938,323609454.35,N/A,875267900,41864095,0,113230000,22.1887,1.5549,3.6735,3.9511,
300173.SZ,жг╩шки╣б,2012-07-31,2.5375,2.5375,2.5441,2.4686,2.4883,399135,3040940,-0.0492,-1.9405,7.6188,0.9534,317329840.1,N/A,858283400,41864095,0,113230000,21.7581,1.5248,3.6022,3.8744,
300173.SZ,жг╩шки╣б,2012-08-01,2.4883,2.4883,2.5473,2.4883,2.5244,292211,2246141.3,0.0361,1.4512,7.6867,0.698,321934890.55,N/A,870738700,41864095,0,113230000,22.0738,1.5469,3.6545,3.9306,
300173.SZ,жг╩шки╣б,2012-08-02,2.5244,2.5309,2.5309,2.4915,2.5014,174476,1331644.5,-0.023,-0.9103,7.6323,0.4168,319004403.9,N/A,862812600,41864095,0,113230000,21.8729,1.5328,3.6212,3.8948,
300173.SZ,жг╩шки╣б,2012-08-03,2.5014,2.5014,2.5572,2.4981,2.5506,313455,2416798.7,0.0492,1.9685,7.7102,0.7487,325284018.15,N/A,879797100,41864095,0,113230000,22.3035,1.563,3.6925,3.9715,
300173.SZ,жг╩шки╣б,2012-08-06,2.5506,2.5309,2.6097,2.5211,2.6032,344985,2707713.5,0.0525,2.0592,7.8488,0.8241,331982273.35,N/A,897913900,41864095,0,113230000,22.7628,1.5952,3.7686,4.0533,
300173.SZ,жг╩шки╣б,2012-08-07,2.6032,2.6032,2.6393,2.5802,2.6196,366216,2918332.3,0.0164,0.6305,7.9689,0.8748,334075478.1,N/A,903575400,41864095,0,113230000,22.9063,1.6052,3.7923,4.0788,
300173.SZ,жг╩шки╣б,2012-08-08,2.6196,2.613,2.659,2.613,2.6458,519961,4176045.7,0.0263,1.0025,8.0315,1.242,337424605.7,N/A,912633800,41864095,0,113230000,23.1359,1.6213,3.8303,4.1197,
300173.SZ,жг╩шки╣б,2012-08-09,2.6458,2.6524,2.6754,2.6261,2.6721,433398,3504699.9,0.0263,0.9926,8.0866,1.0352,340773733.3,N/A,921692200,41864095,0,113230000,23.3656,1.6374,3.8684,4.1606,
300173.SZ,жг╩шки╣б,2012-08-10,2.6721,2.6721,2.6819,2.6261,2.6393,575341,4629512.1,-0.0328,-1.2285,8.0466,1.3743,336587323.8,N/A,910369200,41864095,0,113230000,23.0785,1.6173,3.8208,4.1095,
300173.SZ,жг╩шки╣б,2012-08-13,2.6393,2.636,2.6491,2.59,2.59,314992,2511724,-0.0492,-1.8657,7.9739,0.7524,330307709.55,N/A,893384700,41864095,0,113230000,22.6479,1.5871,3.7495,4.0328,
300173.SZ,жг╩шки╣б,2012-08-14,2.59,2.5736,2.6163,2.5572,2.613,328851,2589229.2,0.023,0.8872,7.8736,0.7855,333238196.2,N/A,901310800,41864095,0,113230000,22.8489,1.6012,3.7828,4.0686,
300173.SZ,жг╩шки╣б,2012-08-15,2.613,2.5966,2.613,2.567,2.5835,196660,1552424.5,-0.0295,-1.1307,7.894,0.4698,329470427.65,N/A,891120100,41864095,0,113230000,22.5905,1.5831,3.74,4.0226,
300173.SZ,жг╩шки╣б,2012-08-16,2.5835,2.5802,2.6032,2.567,2.5703,201363,1581647,-0.0131,-0.5083,7.8547,0.481,327795863.85,N/A,886590900,41864095,0,113230000,22.4757,1.5751,3.721,4.0022,
300173.SZ,жг╩шки╣б,2012-08-17,2.5703,2.567,2.59,2.5539,2.5802,142416,1116730.5,0.0098,0.3831,7.8413,0.3402,329051786.7,N/A,889987800,41864095,0,113230000,22.5618,1.5811,3.7353,4.0175,
300173.SZ,жг╩шки╣б,2012-08-20,2.5802,2.5703,2.5999,2.5473,2.59,183671,1436963.3,0.0098,0.3817,7.8236,0.4387,330307709.55,N/A,893384700,41864095,0,113230000,22.6479,1.5871,3.7495,4.0328,
300173.SZ,жг╩шки╣б,2012-08-21,2.59,2.5966,2.659,2.5966,2.6524,435181,3496431.8,0.0624,2.4081,8.0344,1.0395,338261887.6,N/A,914898400,41864095,0,113230000,23.1933,1.6254,3.8398,4.13,
