ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002615.SZ,นþถ๛หน,2015-06-10,18.4378,18.9635,20.1612,18.7106,19.223,15360252,447662317.3,0.7852,4.2584,29.1442,14.9478,2968709243.4,N/A,5269536000,102759060,0,182400000,74.941,8.1635,7.0572,-49.6234,
002615.SZ,นþถ๛หน,2015-06-11,19.223,18.9036,20.1745,18.6241,19.9216,12790366,375488542.8,0.6987,3.6345,29.3571,12.4469,3076606256.4,N/A,5461056000,102759060,0,182400000,77.6647,8.4602,7.3137,-51.4269,
002615.SZ,นþถ๛หน,2015-06-12,19.9216,19.8484,19.9083,19.2163,19.2296,8008509,233966720.6,-0.692,-3.4736,29.2148,7.7935,2969736834,N/A,5271360000,102759060,0,182400000,74.9669,8.1663,7.0596,-49.6406,
002615.SZ,นþถ๛หน,2015-06-15,19.2296,18.9169,19.8617,18.9169,19.2962,7996359,233694395.7,0.0665,0.346,29.2251,7.7817,2980012740,N/A,5289600000,102759060,0,182400000,75.2263,8.1946,7.0841,-49.8123,
002615.SZ,นþถ๛หน,2015-06-16,19.2962,19.0766,19.0965,17.3665,17.3665,7940726,213576976.5,-1.9296,-10,26.8964,7.7275,2682011466,N/A,4760640000,102759060,0,182400000,67.7037,7.3751,6.3757,-44.8311,
002615.SZ,นþถ๛หน,2015-06-17,17.3665,17.3333,17.3333,15.6365,16.6147,7562939,184906267.3,-0.7519,-4.3295,24.449,7.3599,2565893728.2,N/A,4554528000,102759060,0,182400000,64.7725,7.0558,6.0996,-42.8901,
002615.SZ,นþถ๛หน,2015-06-18,16.6147,16.3019,16.6346,15.224,15.7031,4643973,112138866.5,-0.9116,-5.4866,24.1472,4.5193,2425113816,N/A,4304640000,102759060,0,182400000,61.2187,6.6687,5.765,-40.5369,
002615.SZ,นþถ๛หน,2015-06-19,15.7031,15.7031,17.1669,15.3704,16.2953,7805591,192389525.6,0.5922,3.7712,24.6477,7.596,2516569379.4,N/A,4466976000,102759060,0,182400000,63.5273,6.9202,5.9824,-42.0656,
002615.SZ,นþถ๛หน,2015-06-23,16.2953,16.3352,17.8656,16.3019,17.8589,8315156,215544713.2,1.5637,9.5958,25.9219,8.0919,2758053170.4,N/A,4895616000,102759060,0,182400000,69.6233,7.5842,6.5564,-46.1022,
002615.SZ,นþถ๛หน,2015-06-24,17.8589,17.9987,18.9967,17.3333,18.9635,9699069,263770950.3,1.1045,6.1848,27.1955,9.4387,2928633210,N/A,5198400000,102759060,0,182400000,73.9293,8.0533,6.9619,-48.9535,
002615.SZ,นþถ๛หน,2015-06-25,18.9635,18.684,19.1631,17.0671,17.4996,8405349,232498908.1,-1.4638,-7.7193,27.6608,8.1797,2702563278,N/A,4797120000,102759060,0,182400000,68.2225,7.4316,6.4245,-45.1746,
002615.SZ,นþถ๛หน,2015-06-26,17.4996,16.3685,16.5015,15.7497,15.7497,5280975,126538534.4,-1.75,-10,23.9612,5.1392,2432306950.2,N/A,4317408000,102759060,0,182400000,61.4003,6.6885,5.7821,-40.6572,
002615.SZ,นþถ๛หน,2015-06-29,15.7497,15.7696,16.2886,14.1727,14.3058,5313344,119643667,-1.4439,-9.1677,22.5176,5.1707,2209319790,N/A,3921600000,102759060,0,182400000,55.7712,6.0753,5.252,-36.9298,
002615.SZ,นþถ๛หน,2015-06-30,14.3058,14.2858,15.7363,12.8752,15.6365,6132867,131564550.2,1.3308,9.3023,21.4524,5.9627,2417084745,N/A,4286400000,102854670,0,182400000,60.9593,6.6404,5.7405,-40.3652,
002615.SZ,นþถ๛หน,2015-07-01,15.6365,15.3038,16.282,14.0729,14.6385,5067368,116367797.5,-0.9981,-6.383,22.9641,4.9267,2262802740,N/A,4012800000,102854670,0,182400000,57.0683,6.2166,5.3741,-37.7887,
002615.SZ,นþถ๛หน,2015-07-02,14.6385,14.3723,14.9712,13.1746,13.1746,4354982,90707515.6,-1.4638,-10,20.8284,4.2341,2036522466,N/A,3611520000,102854670,0,182400000,51.3614,5.5949,4.8367,-34.0098,
002615.SZ,นþถ๛หน,2015-07-03,13.1746,12.4227,13.3942,11.8572,11.8572,4079951,74927514.4,-1.3175,-10,18.3648,3.9667,1832870219.4,N/A,3250368000,102854670,0,182400000,46.2253,5.0354,4.353,-30.6088,
002615.SZ,นþถ๛หน,2015-07-06,11.8572,12.8153,13.0415,10.6728,10.6728,6204075,107041617.6,-1.1844,-9.9888,17.2534,6.0319,1649788906.8,N/A,2925696000,102854670,0,182400000,41.6079,4.5324,3.9182,-27.5514,
002615.SZ,นþถ๛หน,2015-07-07,10.6728,9.6082,10.2735,9.6082,9.6082,6312660,91283924.6,-1.0646,-9.9751,14.4605,6.1375,1485221434.8,N/A,2633856000,102854670,0,182400000,37.4575,4.0803,3.5274,-24.8031,
002615.SZ,นþถ๛หน,2015-07-08,9.6082,8.65,9.3154,8.65,8.9162,10439229,137115071.2,-0.692,-7.2022,13.1346,10.1495,1378252578,N/A,2444160000,102854670,0,182400000,34.7598,3.7865,3.2733,-23.0167,
002615.SZ,นþถ๛หน,2015-07-09,8.9162,8.9095,9.8078,8.65,9.8078,5688876,81915293.7,0.8916,10,14.3992,5.531,1516077835.8,N/A,2688576000,102854670,0,182400000,38.2357,4.1651,3.6007,-25.3184,
002615.SZ,นþถ๛หน,2015-07-10,9.8078,9.9741,10.7859,9.9608,10.7859,4087384,64886429.4,0.9781,9.9729,15.8748,3.9739,1667274200.7,N/A,2956704000,102854670,0,182400000,42.0489,4.5805,3.9597,-27.8434,
002615.SZ,นþถ๛หน,2015-07-13,10.7859,11.3115,11.8638,10.9788,11.8638,7679826,132976688.3,1.0779,9.9938,17.3151,7.4667,1833898766.1,N/A,3252192000,102854670,0,182400000,46.2512,5.0383,4.3555,-30.626,
002615.SZ,นþถ๛หน,2015-07-14,11.8638,11.8438,12.7088,11.3248,12.2431,8608814,155939830.8,0.3793,3.1969,18.114,8.3699,1892525928,N/A,3356160000,102854670,0,182400000,47.7298,5.1993,4.4947,-31.6051,
002615.SZ,นþถ๛หน,2015-07-15,12.2431,11.6442,11.8771,11.0188,11.0188,3684442,62471763.3,-1.2243,-10,16.9556,3.5822,1703273335.2,N/A,3020544000,102854670,0,182400000,42.9568,4.6794,4.0452,-28.4446,
002615.SZ,นþถ๛หน,2015-07-16,11.0188,11.0188,11.4446,9.9542,11.0188,4549862,74972985.4,0,0,16.4781,4.4236,1703273335.2,N/A,3020544000,102854670,0,182400000,42.9568,4.6794,4.0452,-28.4446,
002615.SZ,นþถ๛หน,2015-07-17,11.0188,11.0787,11.9437,11.0454,11.7108,6024260,103523947.8,0.692,6.2802,17.1845,5.8571,1810242192,N/A,3210240000,102854670,0,182400000,45.6546,4.9733,4.2993,-30.2309,
002615.SZ,นþถ๛หน,2015-07-20,11.7108,11.6642,12.0634,11.1652,11.4579,5145679,90195771.2,-0.2528,-2.1591,17.5284,5.0029,1771157417.4,N/A,3140928000,102854670,0,182400000,44.6689,4.8659,4.2065,-29.5782,
002615.SZ,นþถ๛หน,2015-07-21,11.4579,11.3049,12.303,11.0587,12.1765,9539217,169154707.8,0.7186,6.2718,17.7326,9.2745,1882240461,N/A,3337920000,102854670,0,182400000,47.4704,5.1711,4.4703,-31.4333,
002615.SZ,นþถ๛หน,2015-07-22,12.1765,12.11,13.2345,11.9104,12.975,12928146,243693642.6,0.7985,6.5574,18.8499,12.5693,2005666065,N/A,3556800000,102854670,0,182400000,50.5832,5.5101,4.7634,-33.4945,
002615.SZ,นþถ๛หน,2015-07-23,12.975,12.6423,13.3077,12.456,13.0016,9213264,177953624.8,0.0266,0.2051,19.3149,8.9576,2009780251.8,N/A,3564096000,102854670,0,182400000,50.687,5.5214,4.7732,-33.5632,
002615.SZ,นþถ๛หน,2015-07-24,13.0016,13.0016,13.0083,12.0501,12.6423,7623966,144805381.2,-0.3593,-2.7636,18.9934,7.4124,1954238730,N/A,3465600000,102854670,0,182400000,49.2862,5.3689,4.6413,-32.6357,
002615.SZ,นþถ๛หน,2015-07-27,12.6423,12.1765,12.5625,11.3781,11.3781,4043895,73195594.2,-1.2642,-10,18.1003,3.9317,1758814857,N/A,3119040000,102854670,0,182400000,44.3576,4.832,4.1772,-29.3721,
002615.SZ,นþถ๛หน,2015-07-28,11.3781,10.2802,11.571,10.2403,10.2536,5585969,88547311.4,-1.1245,-9.883,15.8517,5.4309,1584990464.7,N/A,2810784000,102854670,0,182400000,39.9737,4.3544,3.7643,-26.4692,
002615.SZ,นþถ๛หน,2015-07-29,10.2536,10.6462,11.1119,10.2868,11.0986,6243189,100164319.7,0.845,8.2414,16.0438,6.0699,1715615895.6,N/A,3042432000,102854670,0,182400000,43.2681,4.7133,4.0746,-28.6507,
002615.SZ,นþถ๛หน,2015-07-30,11.0986,11.1785,11.6442,10.6462,10.7659,4331487,73403830.3,-0.3327,-2.9976,16.9466,4.2113,1664188560.6,N/A,2951232000,102854670,0,182400000,41.9711,4.572,3.9524,-27.7918,
002615.SZ,นþถ๛หน,2015-07-31,10.7659,10.6462,10.9722,10.2469,10.4465,2286096,36640249.4,-0.3194,-2.9666,16.0274,2.2226,1614818319,N/A,2863680000,102854670,0,182400000,40.726,4.4364,3.8352,-26.9674,
002615.SZ,นþถ๛หน,2015-08-03,10.4465,10.4665,11.1718,10.3268,10.7127,4676112,75937434.5,0.2662,2.5478,16.2394,4.5463,1655960187,N/A,2936640000,102854670,0,182400000,41.7636,4.5494,3.9329,-27.6544,
002615.SZ,นþถ๛หน,2015-08-04,10.7127,10.5663,11.784,10.5197,11.784,7179633,121836030.2,1.0713,10,16.9697,6.9804,1821556205.7,N/A,3230304000,102854670,0,182400000,45.9399,5.0043,4.3262,-30.4199,
002615.SZ,นþถ๛หน,2015-08-05,11.784,11.7108,12.1832,11.5311,11.744,7670467,136737351.2,-0.0399,-0.3388,17.8265,7.4576,1815384925.5,N/A,3219360000,102854670,0,182400000,45.7843,4.9874,4.3115,-30.3168,
002615.SZ,นþถ๛หน,2015-08-06,11.744,11.4446,11.9769,11.0986,11.5311,3888391,67574796.1,-0.2129,-1.813,17.3786,3.7805,1782471431.1,N/A,3160992000,102854670,0,182400000,44.9542,4.897,4.2333,-29.7672,
002615.SZ,นþถ๛หน,2015-08-07,11.5311,11.9437,12.0967,11.6575,12.0168,6203993,111132771.2,0.4857,4.2123,17.9131,6.0318,1857555340.2,N/A,3294144000,102854670,0,182400000,46.8478,5.1032,4.4117,-31.0211,
002615.SZ,นþถ๛หน,2015-08-10,12.0168,12.0102,12.7953,11.9969,12.5891,8279581,154130397.7,0.5722,4.7619,18.6157,8.0498,1946010356.4,N/A,3451008000,102854670,0,182400000,49.0787,5.3463,4.6217,-32.4982,
002615.SZ,นþถ๛หน,2015-08-11,12.5891,12.6423,12.822,12.0967,12.5758,8303292,156011410.9,-0.0133,-0.1057,18.7891,8.0728,1943953263,N/A,3447360000,102854670,0,182400000,49.0268,5.3406,4.6169,-32.4639,
002615.SZ,นþถ๛หน,2015-08-12,12.5758,12.3296,12.9351,12.3096,12.7022,7377313,140613526,0.1264,1.0053,19.0603,7.1726,1963495650.3,N/A,3482016000,102854670,0,182400000,49.5197,5.3943,4.6633,-32.7902,
002615.SZ,นþถ๛หน,2015-08-13,12.7022,12.5292,12.8419,11.9769,12.6423,6198003,117154452.5,-0.0599,-0.4715,18.902,6.026,1954238730,N/A,3465600000,102854670,0,182400000,49.2862,5.3689,4.6413,-32.6357,
002615.SZ,นþถ๛หน,2015-08-14,12.6423,12.6955,12.802,12.3895,12.5758,5811280,109980121,-0.0665,-0.5263,18.9253,5.65,1943953263,N/A,3447360000,102854670,0,182400000,49.0268,5.3406,4.6169,-32.4639,
002615.SZ,นþถ๛หน,2015-08-17,12.5758,12.3628,13.0415,12.3628,13.0282,7507921,144215063.4,0.4525,3.5979,19.2084,7.2995,2013894438.6,N/A,3571392000,102854670,0,182400000,50.7907,5.5328,4.783,-33.6319,
002615.SZ,นþถ๛หน,2015-08-18,13.0282,13.1746,13.2877,11.7241,11.7241,6891600,130455843.8,-1.3042,-10.0102,18.9297,6.7003,1812299285.4,N/A,3213888000,102854670,0,182400000,45.7065,4.9789,4.3042,-30.2653,
002615.SZ,นþถ๛หน,2015-08-19,11.7241,11.6442,12.0568,10.553,11.6975,4614891,78153598.5,-0.0266,-0.227,16.9351,4.4868,1808185098.6,N/A,3206592000,102854670,0,182400000,45.6027,4.9676,4.2944,-30.1966,
002615.SZ,นþถ๛หน,2015-08-20,11.6975,11.6442,11.6442,10.8458,11.3115,3402549,57397568.2,-0.3859,-3.2992,16.869,3.3081,1748529390,N/A,3100800000,102854670,0,182400000,44.0982,4.8037,4.1527,-29.2003,
002615.SZ,นþถ๛หน,2015-08-21,11.3115,10.8857,11.2783,10.1804,10.1804,3773535,60254956.7,-1.1312,-10,15.9678,3.6688,1573676451,N/A,2790720000,102854670,0,182400000,39.6884,4.3233,3.7375,-26.2803,
002615.SZ,นþถ๛หน,2015-08-24,10.1804,9.3154,9.6481,9.1623,9.1623,4599451,63469508.8,-1.018,-10,13.7994,4.4718,1416308805.9,N/A,2511648000,102854670,0,182400000,35.7195,3.891,3.3637,-23.6523,
002615.SZ,นþถ๛หน,2015-08-25,9.1623,8.4238,8.7764,8.2441,8.2441,3648797,46003688.7,-0.9182,-10.0218,12.6079,3.5475,1274369361.3,N/A,2259936000,102854670,0,182400000,32.1398,3.5011,3.0266,-21.2819,
002615.SZ,นþถ๛หน,2015-08-26,8.2441,8.4371,9.0625,7.8183,8.2508,5572203,70518312.6,0.0067,0.0807,12.6554,5.4175,1275397908,N/A,2261760000,102854670,0,182400000,32.1657,3.5039,3.029,-21.2991,
002615.SZ,นþถ๛หน,2015-08-27,8.2508,8.1044,9.0758,8.1044,9.0758,11602867,155791625,0.8251,10,13.427,11.2808,1402937698.8,N/A,2487936000,102854670,0,182400000,35.3823,3.8543,3.332,-23.429,
002615.SZ,นþถ๛หน,2015-08-28,9.0758,9.6481,9.9808,9.3487,9.7146,11631579,171435445.6,0.6388,7.0381,14.7388,11.3088,1501678182,N/A,2663040000,102854670,0,182400000,37.8726,4.1255,3.5665,-25.0779,
002615.SZ,นþถ๛หน,2015-08-31,9.7146,9.8477,9.8477,8.9494,9.1823,8726198,121129644.8,-0.5323,-5.4795,13.8811,8.484,1419394446,N/A,2517120000,102854670,0,182400000,35.7974,3.8995,3.371,-23.7038,
002615.SZ,นþถ๛หน,2015-09-01,9.1823,8.8496,8.8563,8.2641,8.2641,5324532,66962498.7,-0.9182,-10,12.5762,5.1768,1277455001.4,N/A,2265408000,102854670,0,182400000,32.2176,3.5095,3.0339,-21.3334,
002615.SZ,นþถ๛หน,2015-09-02,8.2641,7.4523,8.5302,7.439,7.439,5832366,68106027.9,-0.8251,-9.9839,11.6773,5.6705,1149915210.6,N/A,2039232000,102854670,0,182400000,29.001,3.1592,2.731,-19.2035,
002615.SZ,นþถ๛หน,2015-09-07,7.439,7.7185,7.9713,7.3192,7.6053,3735132,43339892.6,0.1663,2.2361,11.6033,3.6315,1175628878.1,N/A,2084832000,102854670,0,182400000,29.6496,3.2298,2.7921,-19.6329,
002615.SZ,นþถ๛หน,2015-09-08,7.6053,7.6586,8.3639,7.5055,8.3639,4082156,48753330.9,0.7585,9.9738,11.943,3.9689,1292883201.9,N/A,2292768000,102854670,0,182400000,32.6067,3.5519,3.0706,-21.5911,
002615.SZ,นþถ๛หน,2015-09-09,8.3639,8.6034,9.1823,8.3838,8.9228,8416442,112349803.9,0.5589,6.6826,13.3488,8.1828,1379281124.7,N/A,2445984000,102854670,0,182400000,34.7857,3.7893,3.2758,-23.0339,
002615.SZ,นþถ๛หน,2015-09-10,8.9228,8.65,8.8696,8.4837,8.5901,5121553,66914561.9,-0.3327,-3.7286,13.0653,4.9794,1327853789.7,N/A,2354784000,102854670,0,182400000,33.4887,3.648,3.1536,-22.1751,
002615.SZ,นþถ๛หน,2015-09-11,8.5901,8.5968,9.3753,8.5968,9.1158,7216131,97051886.1,0.5257,6.1193,13.4493,7.0159,1409108979,N/A,2498880000,102854670,0,182400000,35.538,3.8712,3.3466,-23.532,
002615.SZ,นþถ๛หน,2015-09-14,9.1158,9.0825,9.3154,8.5768,8.8962,9574260,129614978.7,-0.2196,-2.4088,13.5379,9.3085,1375166937.9,N/A,2438688000,102854670,0,182400000,34.6819,3.778,3.266,-22.9652,
002615.SZ,นþถ๛หน,2015-09-15,8.8962,8.284,8.6101,8.0046,8.0046,4909096,60198854.7,-0.8916,-10.0224,12.2627,4.7728,1237341680.1,N/A,2194272000,102854670,0,182400000,31.206,3.3993,2.9387,-20.6635,
002615.SZ,นþถ๛หน,2015-09-16,8.0046,7.9181,8.803,7.8981,8.7565,5709872,71637721.7,0.7519,9.3932,12.5463,5.5514,1353567457.2,N/A,2400384000,102854670,0,182400000,34.1372,3.7186,3.2147,-22.6045,
002615.SZ,นþถ๛หน,2015-09-17,8.7565,8.5901,9.1823,8.3173,8.3705,7660608,100848775.5,-0.3859,-4.4073,13.1646,7.448,1293911748.6,N/A,2294592000,102854670,0,182400000,32.6327,3.5548,3.073,-21.6082,
002615.SZ,นþถ๛หน,2015-09-18,8.3705,8.5702,8.5835,8.111,8.3506,3934953,49337687.2,-0.02,-0.2385,12.5383,3.8257,1290826108.5,N/A,2289120000,102854670,0,182400000,32.5548,3.5463,3.0657,-21.5567,
002615.SZ,นþถ๛หน,2015-09-21,8.3506,7.9846,8.7165,7.9846,8.6167,3735685,47712448.3,0.2662,3.1873,12.7721,3.632,1331967976.5,N/A,2362080000,102854670,0,182400000,33.5925,3.6593,3.1634,-22.2438,
002615.SZ,นþถ๛หน,2015-09-22,8.6167,8.63,9.4485,8.63,9.3952,7926335,108402569.1,0.7785,9.0347,13.6763,7.7063,1452307940.4,N/A,2575488000,102854670,0,182400000,36.6274,3.9899,3.4492,-24.2534,
002615.SZ,นþถ๛หน,2015-09-23,9.3952,9.1823,9.8477,9.016,9.4884,10288133,146812722.5,0.0932,0.9915,14.2701,10.0026,1466707594.2,N/A,2601024000,102854670,0,182400000,36.9906,4.0295,3.4834,-24.4939,
002615.SZ,นþถ๛หน,2015-09-24,9.4884,9.4485,9.5749,9.1158,9.3487,5041015,70545954.2,-0.1397,-1.4727,13.9944,4.9011,1445108113.5,N/A,2562720000,102854670,0,182400000,36.4459,3.9701,3.4321,-24.1332,
002615.SZ,นþถ๛หน,2015-09-25,9.3487,9.4418,9.515,8.8363,9.0093,4880553,67470588.6,-0.3393,-3.6299,13.8244,4.7451,1392652231.8,N/A,2469696000,102854670,0,182400000,35.1229,3.826,3.3075,-23.2572,
002615.SZ,นþถ๛หน,2015-09-28,9.0093,9.0093,9.2422,8.7498,9.189,2977195,40328341,0.1797,1.9941,13.5458,2.8946,1420422992.7,N/A,2518944000,102854670,0,182400000,35.8233,3.9023,3.3735,-23.721,
002615.SZ,นþถ๛หน,2015-09-29,9.189,8.8829,9.8144,8.8563,9.4485,7771154,110497211.2,0.2595,2.824,14.2189,7.5555,1460536314,N/A,2590080000,102854670,0,182400000,36.835,4.0125,3.4687,-24.3909,
002615.SZ,นþถ๛หน,2015-09-30,9.4485,9.5815,9.8011,9.3819,9.5217,6476675,93500570.7,0.0732,0.7746,14.4365,6.2969,1471850327.7,N/A,2610144000,102854670,0,182400000,37.1203,4.0436,3.4956,-24.5798,
002615.SZ,นþถ๛หน,2015-10-08,9.5217,9.7812,10.2469,9.5283,10.1005,7522561,111518300.7,0.5789,6.0797,14.8245,7.3138,1561333890.6,N/A,2768832000,102854670,0,182400000,39.3771,4.2894,3.7081,-26.0742,
002615.SZ,นþถ๛หน,2015-10-09,10.1005,9.9542,11.0321,9.9275,10.1671,6690098,104096065.6,0.0665,0.6588,15.5597,6.5044,1571619357.6,N/A,2787072000,102854670,0,182400000,39.6365,4.3177,3.7326,-26.2459,
002615.SZ,นþถ๛หน,2015-10-12,10.1671,10.1205,10.7792,10.1205,10.7193,6928579,109998760.4,0.5523,5.4319,15.8761,6.7363,1656988733.7,N/A,2938464000,102854670,0,182400000,41.7895,4.5522,3.9353,-27.6716,
002615.SZ,นþถ๛หน,2015-10-13,10.7193,10.5131,11.265,10.4598,11.0986,6881334,111762863,0.3793,3.5382,16.2415,6.6903,1715615895.6,N/A,3042432000,102854670,0,182400000,43.2681,4.7133,4.0746,-28.6507,
002615.SZ,นþถ๛หน,2015-10-14,11.0986,11.0454,11.245,10.4665,10.5131,6677153,108313192.1,-0.5855,-5.2758,16.2215,6.4918,1625103786,N/A,2881920000,102854670,0,182400000,40.9854,4.4646,3.8596,-27.1391,
002615.SZ,นþถ๛หน,2015-10-15,10.5131,10.5197,11.0254,10.4865,10.9655,5691371,92472464.8,0.4525,4.3038,16.2478,5.5334,1695044961.6,N/A,3005952000,102854670,0,182400000,42.7493,4.6568,4.0257,-28.3071,
002615.SZ,นþถ๛หน,2015-10-16,10.9655,10.9655,12.0634,10.9456,12.0634,8568824,146786955,1.0979,10.0121,17.1304,8.331,1864755167.1,N/A,3306912000,102854670,0,182400000,47.0294,5.123,4.4288,-31.1413,
002615.SZ,นþถ๛หน,2015-10-19,12.0634,12.5292,13.2678,12.4893,13.2678,11495939,227832983.6,1.2043,9.9835,19.8186,11.1769,2050922119.8,N/A,3637056000,102854670,0,182400000,51.7246,5.6345,4.8709,-34.2503,
002615.SZ,นþถ๛หน,2015-10-20,13.2678,13.9664,14.5919,13.3609,14.3324,23010692,488278761.6,1.0646,8.0241,21.2196,22.372,2215489591.8,N/A,3928896000,102854670,0,182400000,55.875,6.0866,5.2617,-36.9985,
002615.SZ,นþถ๛หน,2015-10-21,14.3324,13.9731,14.0063,12.9018,12.9018,16320350,331844243.2,-1.4306,-9.9814,20.3332,15.8674,1994352051.3,N/A,3536736000,102854670,0,182400000,50.2979,5.4791,4.7365,-33.3055,
002615.SZ,นþถ๛หน,2015-10-22,12.9018,12.5159,13.86,12.5092,13.7069,15631396,315294353.4,0.8051,6.2403,20.1706,15.1976,2118806202,N/A,3757440000,102854670,0,182400000,53.4366,5.821,5.0321,-35.3839,
002615.SZ,นþถ๛หน,2015-10-23,13.7069,13.647,14.9712,13.2545,13.7801,18935776,400157131.7,0.0732,0.534,21.1323,18.4102,2130120215.7,N/A,3777504000,102854670,0,182400000,53.722,5.8521,5.059,-35.5729,
002615.SZ,นþถ๛หน,2015-10-26,13.7801,13.5738,13.6404,12.649,13.3343,10155684,201534033.5,-0.4458,-3.2352,19.8445,9.8738,2061207586.8,N/A,3655296000,102854670,0,182400000,51.984,5.6627,4.8953,-34.422,
002615.SZ,นþถ๛หน,2015-10-27,13.3343,13.0349,13.5738,12.8153,13.2944,7909775,155373167.6,-0.0399,-0.2994,19.6432,7.6902,2055036306.6,N/A,3644352000,102854670,0,182400000,51.8284,5.6458,4.8807,-34.319,
002615.SZ,นþถ๛หน,2015-10-28,13.2944,13.2944,13.5073,12.3096,12.5092,6815923,133330410.9,-0.7852,-5.9059,19.5616,6.6268,1933667796,N/A,3429120000,102854670,0,182400000,48.7674,5.3123,4.5924,-32.2921,
002615.SZ,นþถ๛หน,2015-10-29,12.5092,12.6756,13.0948,12.4826,12.6357,5481417,104836874.8,0.1264,1.0106,19.1259,5.3293,1953210183.3,N/A,3463776000,102854670,0,182400000,49.2603,5.366,4.6388,-32.6185,
002615.SZ,นþถ๛หน,2015-10-30,12.6357,12.975,13.8999,12.975,13.8999,11434032,234776863.9,1.2642,10.0053,20.5332,11.1167,2148634056.3,N/A,3810336000,102854670,0,182400000,54.1889,5.9029,5.103,-35.882,
002615.SZ,นþถ๛หน,2015-11-02,13.8999,13.4075,13.6337,12.5092,12.6423,13373335,263661708.1,-1.2576,-9.0474,19.7155,13.0022,1954238730,N/A,3465600000,102854670,0,182400000,49.2862,5.3689,4.6413,-32.6357,
002615.SZ,นþถ๛หน,2015-11-03,12.6423,12.6423,12.8286,11.6509,12.4493,9256186,171200775.9,-0.193,-1.5263,18.4958,8.9993,1924410875.7,N/A,3412704000,102854670,0,182400000,48.534,5.2869,4.5704,-32.1375,
002615.SZ,นþถ๛หน,2015-11-04,12.4493,12.3762,13.0349,12.3762,12.9151,9352188,179905784.4,0.4658,3.7413,19.2368,9.0926,1996409144.7,N/A,3540384000,102854670,0,182400000,50.3498,5.4847,4.7414,-33.3399,
002615.SZ,นþถ๛หน,2015-11-05,12.9151,12.9151,14.206,12.9151,14.206,16102903,334193994.5,1.2908,9.9948,20.7536,15.656,2195947204.5,N/A,3894240000,102854670,0,182400000,55.3821,6.0329,5.2153,-36.6722,
002615.SZ,นþถ๛หน,2015-11-06,14.206,14.9512,14.9512,14.206,14.4122,16704073,364574299.9,0.2063,1.452,21.8255,16.2405,2227832152.2,N/A,3950784000,102854670,0,182400000,56.1863,6.1205,5.2911,-37.2047,
002615.SZ,นþถ๛หน,2015-11-09,14.4122,13.9731,15.0044,13.5938,14.552,12689350,273450456.7,0.1397,0.9695,21.5496,12.3372,2249431632.9,N/A,3989088000,102854670,0,182400000,56.731,6.1798,5.3424,-37.5654,
002615.SZ,นþถ๛หน,2015-11-10,14.552,14.2725,15.4037,14.2725,15.0776,10497391,235877065.5,0.5257,3.6123,22.4701,10.206,2330686822.2,N/A,4133184000,102854670,0,182400000,58.7803,6.4031,5.5353,-38.9223,
002615.SZ,นþถ๛หน,2015-11-11,15.0776,15.2772,15.7497,14.7117,15.2706,9841492,224591530.4,0.193,1.2798,22.8209,9.5683,2360514676.5,N/A,4186080000,102854670,0,182400000,59.5326,6.485,5.6062,-39.4204,
002615.SZ,นþถ๛หน,2015-11-12,15.2706,14.9379,15.2639,14.2259,14.6052,9879444,217587407.7,-0.6654,-4.3573,22.0243,9.6052,2257660006.5,N/A,4003680000,102854670,0,182400000,56.9386,6.2024,5.3619,-37.7028,
002615.SZ,นþถ๛หน,2015-11-13,14.6052,14.3324,15.7363,14.1727,14.7117,11715701,265207270.2,0.1065,0.7289,22.6369,11.3905,2274116753.7,N/A,4032864000,102854670,0,182400000,57.3536,6.2477,5.401,-37.9776,
002615.SZ,นþถ๛หน,2015-11-16,14.7117,14.2525,14.4854,13.9132,14.4788,7719347,164570117,-0.2329,-1.583,21.3192,7.5051,2238117619.2,N/A,3969024000,102854670,0,182400000,56.4457,6.1488,5.3155,-37.3764,
002615.SZ,นþถ๛หน,2015-11-17,14.4788,14.7516,15.2905,14.359,14.4388,11119021,247091670.7,-0.0399,-0.2757,22.2224,10.8104,2231946339,N/A,3958080000,102854670,0,182400000,56.2901,6.1318,5.3008,-37.2734,
002615.SZ,นþถ๛หน,2015-11-18,14.4388,14.3058,14.9645,14.1062,14.1062,9508057,207355677,-0.3327,-2.3041,21.8084,9.2442,2180519004,N/A,3866880000,102854670,0,182400000,54.993,5.9905,5.1787,-36.4145,
002615.SZ,นþถ๛หน,2015-11-19,14.1062,13.9664,14.2858,13.5738,14.2259,8344999,174067595.1,0.1198,0.8491,20.8589,8.1134,2199032844.6,N/A,3899712000,102854670,0,182400000,55.46,6.0414,5.2227,-36.7237,
