旗鷹,酒各,晩豚,念辺徒勺(圷),蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),撹住署駆(圷),嫻鋸(圷),嫻鋸嫌(%),譲勺(圷),算返楕(%),A紘送宥偏峙(圷),B紘送宥偏峙(圷),悳偏峙(圷),A紘送宥紘云(紘),B紘送宥紘云(紘),悳紘云(紘),偏哢楕,偏昌楕,偏��楕,偏�崑�,
002397.SZ,知準社慶,2013-09-27,3.0984,3.0543,3.1513,2.9992,3.0543,1656314,22940196.2,-0.0441,-1.4235,13.8501,2.2918,1000966992.25,N/A,2094120000,72271985,0,151200000,36.268,1.8753,1.7451,-21.9884,
002397.SZ,知準社慶,2013-09-30,3.0543,3.0874,3.105,2.9573,3.0764,1025810,14142807.2,0.0221,0.722,13.787,1.4194,1008194190.75,N/A,2109240000,72271985,0,151200000,36.5299,1.8888,1.7577,-22.1472,
002397.SZ,知準社慶,2013-10-08,3.0764,3.0764,3.1293,2.9904,3.1094,1107145,15363646.2,0.0331,1.0753,13.8768,1.5319,1019034988.5,N/A,2131920000,72271985,0,151200000,36.9227,1.9092,1.7766,-22.3853,
002397.SZ,知準社慶,2013-10-09,3.1094,3.0918,3.1072,3.0609,3.0631,795527,11097052.7,-0.0463,-1.4894,13.9493,1.1007,1003857871.65,N/A,2100168000,72271985,0,151200000,36.3728,1.8807,1.7501,-22.0519,
002397.SZ,知準社慶,2013-10-10,3.0631,3.0543,3.0609,2.9595,2.9771,1084734,14754096.4,-0.086,-2.8078,13.6016,1.5009,975671797.5,N/A,2041200000,72271985,0,151200000,35.3515,1.8279,1.701,-21.4327,
002397.SZ,知準社慶,2013-10-11,2.9771,2.9771,3.0653,2.9771,3.0587,826245,11373734.5,0.0816,2.7407,13.7656,1.1432,1002412431.95,N/A,2097144000,72271985,0,151200000,36.3204,1.878,1.7476,-22.0202,
002397.SZ,知準社慶,2013-10-14,3.0587,3.0543,3.1315,3.0433,3.1249,1329670,18683880,0.0662,2.1629,14.0515,1.8398,1024094027.45,N/A,2142504000,72271985,0,151200000,37.106,1.9186,1.7854,-22.4964,
002397.SZ,知準社慶,2013-10-15,3.1249,3.1227,3.2329,3.1094,3.2087,1333438,19234405.7,0.0838,2.6817,14.4247,1.845,1051557381.75,N/A,2199960000,72271985,0,151200000,38.1011,1.9701,1.8333,-23.0997,
002397.SZ,知準社慶,2013-10-16,3.2087,3.2087,3.2263,3.0433,3.0874,1199367,16864408.5,-0.1213,-3.7801,14.0611,1.6595,1011807790,N/A,2116800000,72271985,0,151200000,36.6608,1.8956,1.764,-22.2265,
002397.SZ,知準社慶,2013-10-17,3.0874,3.0874,3.1712,3.0874,3.1646,1103316,15682122.7,0.0772,2.5,14.2136,1.5266,1037102984.75,N/A,2169720000,72271985,0,151200000,37.5774,1.943,1.8081,-22.7822,
002397.SZ,知準社慶,2013-10-18,3.1646,3.1624,3.2043,3.1491,3.18,930858,13414902.5,0.0154,0.4878,14.4113,1.288,1042162023.7,N/A,2180304000,72271985,0,151200000,37.7607,1.9525,1.8169,-22.8933,
002397.SZ,知準社慶,2013-10-21,3.18,3.1955,3.491,3.1558,3.4623,3332711,50969321.1,0.2823,8.8766,15.2937,4.6113,1134670164.5,N/A,2373840000,72271985,0,151200000,41.1125,2.1258,1.9782,-24.9255,
002397.SZ,知準社慶,2013-10-22,3.4623,3.4623,3.6608,3.4182,3.5571,3313300,54015935.4,0.0948,2.7389,16.3028,4.5845,1165747118.05,N/A,2438856000,72271985,0,151200000,42.2385,2.184,2.0323,-25.6082,
002397.SZ,知準社慶,2013-10-23,3.5571,3.5571,3.5615,3.3586,3.4072,1568380,24644473.7,-0.15,-4.2157,15.7133,2.1701,1116602168.25,N/A,2336040000,72271985,0,151200000,40.4578,2.0919,1.9467,-24.5286,
002397.SZ,知準社慶,2013-10-24,3.4072,3.4072,3.4667,3.3388,3.352,1043431,16033798.3,-0.0551,-1.6181,15.3664,1.4438,1098534172,N/A,2298240000,72271985,0,151200000,39.8032,2.0581,1.9152,-24.1317,
002397.SZ,知準社慶,2013-10-25,3.352,3.352,3.3873,3.3057,3.3476,710711,10754538.1,-0.0044,-0.1316,15.1321,0.9834,1097088732.3,N/A,2295216000,72271985,0,151200000,39.7508,2.0554,1.9126,-24.0999,
002397.SZ,知準社慶,2013-10-28,3.3476,3.3719,3.5108,3.3564,3.4138,1233826,19217822.9,0.0662,1.9763,15.5758,1.7072,1118770327.8,N/A,2340576000,72271985,0,151200000,40.5364,2.096,1.9504,-24.5762,
002397.SZ,知準社慶,2013-10-29,3.4138,3.4182,3.4645,3.072,3.1249,1926038,27723170,-0.2889,-8.4625,14.3939,2.665,1024094027.45,N/A,2142504000,72271985,0,151200000,37.106,1.9186,1.7854,-22.4964,
002397.SZ,知準社慶,2013-10-30,3.1249,3.1227,3.1955,3.0653,3.1646,1920340,27237904.1,0.0397,1.2703,14.1839,2.6571,1037102984.75,N/A,2169720000,72271985,0,151200000,37.5774,1.943,1.8081,-22.7822,
002397.SZ,知準社慶,2013-10-31,3.1646,3.1249,3.2241,3.105,3.2131,1344698,19384194.5,0.0485,1.5331,14.4153,1.8606,1053002821.45,N/A,2202984000,72271985,0,151200000,38.1535,1.9728,1.8358,-23.1315,
002397.SZ,知準社慶,2013-11-01,3.2131,3.2175,3.2241,3.0874,3.18,1004634,14222113.4,-0.0331,-1.0295,14.1565,1.3901,1042162023.7,N/A,2180304000,72271985,0,151200000,37.7607,1.9525,1.8169,-22.8933,
002397.SZ,知準社慶,2013-11-04,3.18,3.18,3.2307,3.1359,3.1977,521428,7559323.4,0.0176,0.5548,14.4973,0.7215,1047943782.5,N/A,2192400000,72271985,0,151200000,37.9701,1.9633,1.827,-23.0204,
002397.SZ,知準社慶,2013-11-05,3.1977,3.1977,3.2131,3.1205,3.191,1617156,23235894.6,-0.0066,-0.2069,14.3684,2.2376,1045775622.95,N/A,2187864000,72271985,0,151200000,37.8916,1.9593,1.8232,-22.9727,
002397.SZ,知準社慶,2013-11-06,3.191,3.1778,3.1866,3.1337,3.1337,733599,10477609.7,-0.0573,-1.7968,14.2825,1.0151,1026984906.85,N/A,2148552000,72271985,0,151200000,37.2107,1.9241,1.7904,-22.5599,
002397.SZ,知準社慶,2013-11-07,3.1337,3.1006,3.2087,3.083,3.1315,1793551,25540642.4,-0.0022,-0.0704,14.2403,2.4817,1026262187,N/A,2147040000,72271985,0,151200000,37.1846,1.9227,1.7892,-22.5441,
002397.SZ,知準社慶,2013-11-08,3.1315,3.1094,3.1271,3.0212,3.0874,738586,10267228.7,-0.0441,-1.4085,13.9012,1.022,1011807790,N/A,2116800000,72271985,0,151200000,36.6608,1.8956,1.764,-22.2265,
002397.SZ,知準社慶,2013-11-11,3.0874,3.0609,3.1227,3.0323,3.1006,357764,5030200.8,0.0132,0.4286,14.0601,0.495,1016144109.1,N/A,2125872000,72271985,0,151200000,36.818,1.9037,1.7715,-22.3218,
002397.SZ,知準社慶,2013-11-12,3.1006,3.1094,3.1094,3.0212,3.083,324210,4523328.1,-0.0176,-0.569,13.9518,0.4486,1010362350.3,N/A,2113776000,72271985,0,151200000,36.6085,1.8929,1.7614,-22.1948,
002397.SZ,知準社慶,2013-11-13,3.083,3.0543,3.083,3.0102,3.0146,403729,5577606.3,-0.0684,-2.2175,13.8152,0.5586,987958034.95,N/A,2066904000,72271985,0,151200000,35.7967,1.8509,1.7224,-21.7026,
002397.SZ,知準社慶,2013-11-14,3.0146,3.0102,3.083,2.9044,3.083,491603,6670405,0.0684,2.2677,13.5687,0.6802,1010362350.3,N/A,2113776000,72271985,0,151200000,36.6085,1.8929,1.7614,-22.1948,
002397.SZ,知準社慶,2013-11-15,3.083,3.083,3.158,3.0345,3.1094,658916,9313890.3,0.0265,0.8584,14.1352,0.9117,1019034988.5,N/A,2131920000,72271985,0,151200000,36.9227,1.9092,1.7766,-22.3853,
002397.SZ,知準社慶,2013-11-18,3.1094,3.1183,3.191,3.0918,3.1712,1121990,16071287.6,0.0617,1.9858,14.3239,1.5525,1039271144.3,N/A,2174256000,72271985,0,151200000,37.6559,1.9471,1.8118,-22.8298,
002397.SZ,知準社慶,2013-11-19,3.1712,3.1778,3.4116,3.1536,3.3079,1987960,29378878.3,0.1367,4.3115,14.7784,2.7507,1084079775,N/A,2268000000,72271985,0,151200000,39.2795,2.031,1.89,-23.8142,
002397.SZ,知準社慶,2013-11-20,3.3079,3.3167,3.3741,3.2704,3.2991,1526740,22949876.2,-0.0088,-0.2667,15.0319,2.1125,1081188895.6,N/A,2261952000,72271985,0,151200000,39.1747,2.0256,1.8849,-23.7507,
002397.SZ,知準社慶,2013-11-21,3.2991,3.255,3.3079,3.2219,3.2638,858457,12642662.7,-0.0353,-1.0695,14.7272,1.1878,1069625378,N/A,2237760000,72271985,0,151200000,38.7557,2.0039,1.8648,-23.4966,
002397.SZ,知準社慶,2013-11-22,3.2638,3.2638,3.2903,3.2307,3.2793,841678,12463170.9,0.0154,0.473,14.8075,1.1646,1074684416.95,N/A,2248344000,72271985,0,151200000,38.939,2.0134,1.8736,-23.6078,
002397.SZ,知準社慶,2013-11-25,3.2793,3.2793,3.2793,3.1734,3.1822,642749,9409980.1,-0.097,-2.959,14.6402,0.8893,1042884743.55,N/A,2181816000,72271985,0,151200000,37.7868,1.9538,1.8181,-22.9092,
002397.SZ,知準社慶,2013-11-26,3.1822,3.2175,3.2175,3.1734,3.1778,380816,5500131.3,-0.0044,-0.1386,14.443,0.5269,1041439303.85,N/A,2178792000,72271985,0,151200000,37.7345,1.9511,1.8156,-22.8775,
002397.SZ,知準社慶,2013-11-27,3.1778,3.1602,3.2418,3.1602,3.2263,749939,10903186.9,0.0485,1.5267,14.5388,1.0377,1057339140.55,N/A,2212056000,72271985,0,151200000,38.3106,1.9809,1.8433,-23.2267,
002397.SZ,知準社慶,2013-11-28,3.2263,3.2594,3.3234,3.2219,3.2815,882076,13122366.1,0.0551,1.7088,14.8767,1.2205,1075407136.8,N/A,2249856000,72271985,0,151200000,38.9652,2.0148,1.8748,-23.6236,
002397.SZ,知準社慶,2013-11-29,3.2815,3.2815,3.3476,3.266,3.2881,1357569,20442143.4,0.0066,0.2016,15.0579,1.8784,1077575296.35,N/A,2254392000,72271985,0,151200000,39.0438,2.0188,1.8786,-23.6713,
002397.SZ,知準社慶,2013-12-02,3.2881,3.2219,3.2374,3.0874,3.0896,1129548,16129546,-0.1985,-6.0362,14.2796,1.5629,1012530509.85,N/A,2118312000,72271985,0,151200000,36.687,1.897,1.7652,-22.2424,
002397.SZ,知準社慶,2013-12-03,3.0896,3.0874,3.1977,3.0653,3.1756,449539,6415001.2,0.086,2.7837,14.2702,0.622,1040716584,N/A,2177280000,72271985,0,151200000,37.7083,1.9498,1.8144,-22.8616,
002397.SZ,知準社慶,2013-12-04,3.1756,3.1712,3.3631,3.1712,3.3167,1273619,19080728.2,0.1411,4.4444,14.9815,1.7623,1086970654.4,N/A,2274048000,72271985,0,151200000,39.3842,2.0364,1.895,-23.8777,
002397.SZ,知準社慶,2013-12-05,3.3167,3.3631,3.4513,3.3189,3.3366,1460052,22366225.1,0.0198,0.5984,15.3188,2.0202,1093475133.05,N/A,2287656000,72271985,0,151200000,39.6199,2.0486,1.9063,-24.0205,
002397.SZ,知準社慶,2013-12-06,3.3366,3.3366,3.3741,3.255,3.2638,1020116,15280677.8,-0.0728,-2.1811,14.9794,1.4115,1069625378,N/A,2237760000,72271985,0,151200000,38.7557,2.0039,1.8648,-23.4966,
002397.SZ,知準社慶,2013-12-09,3.2638,3.2682,3.3719,3.2682,3.3542,1615812,24366436.1,0.0904,2.7703,15.08,2.2357,1099256891.85,N/A,2299752000,72271985,0,151200000,39.8294,2.0595,1.9164,-24.1476,
002397.SZ,知準社慶,2013-12-10,3.3542,3.3564,3.4733,3.3189,3.4402,2429542,37502995.5,0.086,2.5641,15.4362,3.3617,1127442966,N/A,2358720000,72271985,0,151200000,40.8506,2.1123,1.9656,-24.7667,
002397.SZ,知準社慶,2013-12-11,3.4402,3.4094,3.4557,3.3322,3.4138,1403172,21595912.9,-0.0265,-0.7692,15.3908,1.9415,1118770327.8,N/A,2340576000,72271985,0,151200000,40.5364,2.096,1.9504,-24.5762,
002397.SZ,知準社慶,2013-12-12,3.4138,3.4248,3.4667,3.3917,3.4248,1380777,21485336.5,0.011,0.323,15.5603,1.9105,1122383927.05,N/A,2348136000,72271985,0,151200000,40.6673,2.1028,1.9567,-24.6556,
002397.SZ,知準社慶,2013-12-13,3.4248,3.4005,3.5703,3.3851,3.5262,2534825,40169817.9,0.1014,2.962,15.8472,3.5073,1155629040.15,N/A,2417688000,72271985,0,151200000,41.8719,2.1651,2.0147,-25.3859,
002397.SZ,知準社慶,2013-12-16,3.5262,3.5284,3.5968,3.438,3.4402,2081124,33233728.5,-0.086,-2.439,15.9691,2.8796,1127442966,N/A,2358720000,72271985,0,151200000,40.8506,2.1123,1.9656,-24.7667,
002397.SZ,知準社慶,2013-12-17,3.4402,3.438,3.4601,3.2859,3.2859,1548242,23396075,-0.1544,-4.4872,15.1114,2.1422,1076852576.5,N/A,2252880000,72271985,0,151200000,39.0176,2.0175,1.8774,-23.6554,
002397.SZ,知準社慶,2013-12-18,3.2859,3.2638,3.3785,3.2374,3.3322,843661,12730148.5,0.0463,1.4094,15.0892,1.1673,1092029693.35,N/A,2284632000,72271985,0,151200000,39.5675,2.0459,1.9038,-23.9888,
002397.SZ,知準社慶,2013-12-19,3.3322,3.352,3.3961,3.3057,3.3079,568121,8574865,-0.0243,-0.728,15.0934,0.7861,1084079775,N/A,2268000000,72271985,0,151200000,39.2795,2.031,1.89,-23.8142,
002397.SZ,知準社慶,2013-12-20,3.3079,3.3013,3.3388,3.2506,3.2682,588499,8748585,-0.0397,-1.2,14.8659,0.8143,1071070817.7,N/A,2240784000,72271985,0,151200000,38.8081,2.0066,1.8673,-23.5284,
002397.SZ,知準社慶,2013-12-23,3.2682,3.2682,3.2793,3.1558,3.1756,1067257,15555501.5,-0.0926,-2.834,14.5752,1.4767,1040716584,N/A,2177280000,72271985,0,151200000,37.7083,1.9498,1.8144,-22.8616,
002397.SZ,知準社慶,2013-12-24,3.1756,3.1337,3.2307,3.1094,3.2307,560799,8099328.6,0.0551,1.7361,14.4425,0.776,1058784580.25,N/A,2215080000,72271985,0,151200000,38.3629,1.9836,1.8459,-23.2585,
002397.SZ,知準社慶,2013-12-25,3.2307,3.2307,3.3035,3.2087,3.2947,841880,12443393.2,0.064,1.9795,14.7805,1.1649,1079743455.9,N/A,2258928000,72271985,0,151200000,39.1223,2.0229,1.8824,-23.7189,
002397.SZ,知準社慶,2013-12-26,3.2947,3.2969,3.3189,3.1337,3.1381,802863,11667673.8,-0.1566,-4.7523,14.5326,1.1109,1028430346.55,N/A,2151576000,72271985,0,151200000,37.2631,1.9268,1.7929,-22.5917,
002397.SZ,知準社慶,2013-12-27,3.1381,3.1381,3.2351,3.1315,3.2285,635922,9218587.2,0.0904,2.8812,14.4964,0.8799,1058061860.4,N/A,2213568000,72271985,0,151200000,38.3368,1.9823,1.8446,-23.2426,
002397.SZ,知準社慶,2013-12-30,3.2285,3.2374,3.3057,3.2351,3.266,526408,7824699.2,0.0375,1.1612,14.8643,0.7284,1070348097.85,N/A,2239272000,72271985,0,151200000,38.7819,2.0053,1.866,-23.5125,
002397.SZ,知準社慶,2013-12-31,3.266,3.2793,3.2969,3.1602,3.2462,740195,10808027.3,-0.0198,-0.6077,14.6016,1.0242,1063843619.2,N/A,2225664000,72271985,0,151200000,38.5462,1.9931,1.8547,-23.3696,
002397.SZ,知準社慶,2014-01-02,3.2462,3.2462,3.2991,3.2263,3.2837,959467,14254879,0.0375,1.1549,14.8571,1.3276,1076129856.65,N/A,2251368000,72271985,0,151200000,22.8138,1.9209,1.5825,-188.9834,
002397.SZ,知準社慶,2014-01-03,3.2837,3.2815,3.2991,3.1491,3.1955,1206536,17528024,-0.0882,-2.6864,14.5276,1.6694,1047221062.65,N/A,2190888000,72271985,0,151200000,22.201,1.8693,1.54,-183.9066,
002397.SZ,知準社慶,2014-01-06,3.1955,3.1536,3.1844,3.0433,3.0433,1143750,16090146.6,-0.1522,-4.7619,14.0679,1.5826,997353393,N/A,2086560000,72271985,0,151200000,21.1438,1.7803,1.4666,-175.1491,
002397.SZ,知準社慶,2014-01-07,3.0433,3.0433,3.2307,2.9639,3.2043,1199696,16942690.7,0.161,5.2899,14.1225,1.66,1050111942.05,N/A,2196936000,72271985,0,151200000,22.2623,1.8745,1.5442,-184.4143,
002397.SZ,知準社慶,2014-01-08,3.2043,3.2087,3.2748,3.1425,3.1866,611165,8870174.9,-0.0176,-0.5506,14.5136,0.8456,1044330183.25,N/A,2184840000,72271985,0,151200000,22.1397,1.8642,1.5357,-183.3989,
002397.SZ,知準社慶,2014-01-09,3.1866,3.2528,3.2528,3.0874,3.0874,466215,6676644.8,-0.0992,-3.1142,14.321,0.6451,1011807790,N/A,2116800000,72271985,0,151200000,21.4502,1.8061,1.4879,-177.6875,
002397.SZ,知準社慶,2014-01-10,3.0874,3.0874,3.0874,2.9859,3.0036,645904,8847069.4,-0.0838,-2.7143,13.6972,0.8937,984344435.7,N/A,2059344000,72271985,0,151200000,20.868,1.7571,1.4475,-172.8646,
002397.SZ,知準社慶,2014-01-13,3.0036,2.9815,3.0874,2.9815,3.0345,482077,6637844.5,0.0309,1.0279,13.7693,0.667,994462513.6,N/A,2080512000,72271985,0,151200000,21.0825,1.7751,1.4624,-174.6415,
002397.SZ,知準社慶,2014-01-14,3.0345,3.0345,3.083,2.9771,3.083,310575,4296128.7,0.0485,1.5988,13.8328,0.4297,1010362350.3,N/A,2113776000,72271985,0,151200000,21.4196,1.8035,1.4858,-177.4337,
002397.SZ,知準社慶,2014-01-15,3.083,3.105,3.105,3.0477,3.083,331533,4619464.4,0,0,13.9336,0.4587,1010362350.3,N/A,2113776000,72271985,0,151200000,21.4196,1.8035,1.4858,-177.4337,
002397.SZ,知準社慶,2014-01-16,3.083,3.083,3.1205,3.0565,3.0852,443103,6209877.5,0.0022,0.0715,14.0145,0.6131,1011085070.15,N/A,2115288000,72271985,0,151200000,21.4349,1.8048,1.4868,-177.5606,
002397.SZ,知準社慶,2014-01-17,3.0852,3.1381,3.1381,3.0411,3.0631,513781,7150080,-0.0221,-0.7148,13.9166,0.7109,1003857871.65,N/A,2100168000,72271985,0,151200000,21.2817,1.7919,1.4762,-176.2914,
002397.SZ,知準社慶,2014-01-20,3.0631,3.0653,3.0653,2.9771,3.0014,345602,4730386,-0.0617,-2.0158,13.6874,0.4782,983621715.85,N/A,2057832000,72271985,0,151200000,20.8527,1.7558,1.4465,-172.7377,
002397.SZ,知準社慶,2014-01-21,3.0014,3.0014,3.0609,2.9815,3.0543,512311,7029843.8,0.0529,1.7634,13.7218,0.7089,1000966992.25,N/A,2094120000,72271985,0,151200000,21.2204,1.7867,1.472,-175.7837,
002397.SZ,知準社慶,2014-01-22,3.0543,3.0278,3.1183,3.0278,3.1094,391429,5492332.3,0.0551,1.8051,14.0315,0.5416,1019034988.5,N/A,2131920000,72271985,0,151200000,21.6034,1.819,1.4985,-178.9567,
002397.SZ,知準社慶,2014-01-23,3.1094,3.1094,3.1646,3.1094,3.1447,456980,6514395.3,0.0353,1.1348,14.2553,0.6323,1030598506.1,N/A,2156112000,72271985,0,151200000,21.8486,1.8396,1.5155,-180.9874,
002397.SZ,知準社慶,2014-01-24,3.1447,3.1337,3.2638,3.1183,3.2329,860808,12546634.5,0.0882,2.805,14.5754,1.1911,1059507300.1,N/A,2216592000,72271985,0,151200000,22.4614,1.8912,1.558,-186.0642,
002397.SZ,知準社慶,2014-01-27,3.2329,3.2043,3.2307,3.1447,3.1602,624637,8995624.6,-0.0728,-2.251,14.4014,0.8643,1035657545.05,N/A,2166696000,72271985,0,151200000,21.9558,1.8487,1.523,-181.8759,
002397.SZ,知準社慶,2014-01-28,3.1602,3.3079,3.427,3.2594,3.3189,3080740,46672860.9,0.1588,5.0244,15.1499,4.2627,1087693374.25,N/A,2275560000,72271985,0,151200000,23.059,1.9416,1.5995,-191.0141,
002397.SZ,知準社慶,2014-01-29,3.3189,3.33,3.352,3.2109,3.2837,1324154,19716116.2,-0.0353,-1.0631,14.8896,1.8322,1076129856.65,N/A,2251368000,72271985,0,151200000,22.8138,1.9209,1.5825,-188.9834,
002397.SZ,知準社慶,2014-01-30,3.2837,3.255,3.4336,3.2528,3.3631,1878260,28685370.1,0.0794,2.4177,15.2723,2.5989,1102147771.25,N/A,2305800000,72271985,0,151200000,23.3654,1.9674,1.6208,-193.5525,
002397.SZ,知準社慶,2014-02-07,3.3631,3.2969,3.4072,3.2815,3.3961,1154874,17593400.3,0.0331,0.9836,15.234,1.598,1112988569,N/A,2328480000,72271985,0,151200000,23.5952,1.9867,1.6367,-195.4563,
002397.SZ,知準社慶,2014-02-10,3.3961,3.4138,3.5262,3.3983,3.4535,1968247,30801220.8,0.0573,1.6883,15.6491,2.7234,1131779285.1,N/A,2367792000,72271985,0,151200000,23.9936,2.0202,1.6643,-198.7562,
002397.SZ,知準社慶,2014-02-11,3.4535,3.4513,3.4689,3.3763,3.3939,1436957,22229732.6,-0.0595,-1.7241,15.47,1.9883,1112265849.15,N/A,2326968000,72271985,0,151200000,23.5799,1.9854,1.6356,-195.3294,
002397.SZ,知準社慶,2014-02-12,3.3939,3.3895,3.4535,3.3895,3.4292,1419275,22059571.2,0.0353,1.0396,15.5428,1.9638,1123829366.75,N/A,2351160000,72271985,0,151200000,23.8251,2.0061,1.6526,-197.3601,
002397.SZ,知準社慶,2014-02-13,3.4292,3.4402,3.4998,3.3961,3.3983,1826384,28607701.7,-0.0309,-0.9003,15.6636,2.5271,1113711288.85,N/A,2329992000,72271985,0,151200000,23.6106,1.988,1.6378,-195.5832,
002397.SZ,知準社慶,2014-02-14,3.3983,3.3829,3.4182,3.3741,3.4116,1398846,21562935.7,0.0132,0.3894,15.4148,1.9355,1118047607.95,N/A,2339064000,72271985,0,151200000,23.7025,1.9957,1.6441,-196.3447,
002397.SZ,知準社慶,2014-02-17,3.4116,3.4182,3.5373,3.405,3.513,2183684,34531764.4,0.1014,2.9735,15.8135,3.0215,1151292721.05,N/A,2408616000,72271985,0,151200000,24.4073,2.0551,1.693,-202.183,
002397.SZ,知準社慶,2014-02-18,3.513,3.5064,3.6122,3.4865,3.5726,2908187,46984309.3,0.0595,1.6949,16.1559,4.0239,1170806157,N/A,2449440000,72271985,0,151200000,24.821,2.0899,1.7217,-205.6099,
002397.SZ,知準社慶,2014-02-19,3.5726,3.577,3.6012,3.4843,3.5174,1607029,25730773.4,-0.0551,-1.5432,16.0114,2.2236,1152738160.75,N/A,2411640000,72271985,0,151200000,24.4379,2.0577,1.6951,-202.4369,
002397.SZ,知準社慶,2014-02-20,3.5174,3.5196,3.5218,3.3476,3.3917,1875176,28954496.3,-0.1257,-3.5737,15.4409,2.5946,1111543129.3,N/A,2325456000,72271985,0,151200000,23.5646,1.9841,1.6346,-195.2024,
002397.SZ,知準社慶,2014-02-21,3.3917,3.3675,3.4248,3.352,3.3829,988160,15147996.8,-0.0088,-0.2601,15.3295,1.3673,1108652249.9,N/A,2319408000,72271985,0,151200000,23.5033,1.979,1.6303,-194.6948,
002397.SZ,知準社慶,2014-02-24,3.3829,3.3542,3.4116,3.3057,3.3719,1252581,18981212.5,-0.011,-0.3259,15.1537,1.7331,1105038650.65,N/A,2311848000,72271985,0,151200000,23.4267,1.9725,1.625,-194.0602,
002397.SZ,知準社慶,2014-02-25,3.3719,3.3719,3.3917,3.1866,3.2197,1660225,24876313.8,-0.1522,-4.5128,14.9837,2.2972,1055170981,N/A,2207520000,72271985,0,151200000,22.3695,1.8835,1.5517,-185.3027,
002397.SZ,知準社慶,2014-02-26,3.2197,3.2197,3.2418,3.1271,3.2374,906870,13055795.7,0.0176,0.5479,14.3965,1.2548,1060952739.8,N/A,2219616000,72271985,0,151200000,22.4921,1.8938,1.5602,-186.3181,
002397.SZ,知準社慶,2014-02-27,3.2374,3.2374,3.3234,3.1315,3.1315,927273,13533730.3,-0.1059,-3.2698,14.5952,1.283,1026262187,N/A,2147040000,72271985,0,151200000,21.7566,1.8319,1.5092,-180.2259,
002397.SZ,知準社慶,2014-02-28,3.1315,3.1536,3.1932,3.1072,3.191,879963,12625386.6,0.0595,1.9014,14.3476,1.2176,1045775622.95,N/A,2187864000,72271985,0,151200000,22.1703,1.8667,1.5379,-183.6528,
002397.SZ,知準社慶,2014-03-03,3.191,3.1866,3.2748,3.1536,3.2638,925090,13530581,0.0728,2.2806,14.6262,1.28,1069625378,N/A,2237760000,72271985,0,151200000,22.6759,1.9093,1.5729,-187.8411,
002397.SZ,知準社慶,2014-03-04,3.2638,3.2638,3.277,3.2021,3.2726,709192,10434261.4,0.0088,0.2703,14.7129,0.9813,1072516257.4,N/A,2243808000,72271985,0,151200000,22.7372,1.9145,1.5772,-188.3488,
002397.SZ,知準社慶,2014-03-05,3.2726,3.2682,3.3212,3.2418,3.2506,596872,8868746.7,-0.0221,-0.6739,14.8587,0.8259,1065289058.9,N/A,2228688000,72271985,0,151200000,22.584,1.9016,1.5666,-187.0796,
002397.SZ,知準社慶,2014-03-06,3.2506,3.2484,3.2616,3.1646,3.2065,603887,8793088.8,-0.0441,-1.3569,14.5608,0.8356,1050834661.9,N/A,2198448000,72271985,0,151200000,22.2776,1.8758,1.5453,-184.5412,
002397.SZ,知準社慶,2014-03-07,3.2065,3.1866,3.3035,3.1866,3.2307,952610,14076838.2,0.0243,0.7565,14.7771,1.3181,1058784580.25,N/A,2215080000,72271985,0,151200000,22.4461,1.89,1.557,-185.9373,
002397.SZ,知準社慶,2014-03-10,3.2307,3.1888,3.1888,3.0609,3.0742,1014432,14300042.3,-0.1566,-4.8464,14.0966,1.4036,1007471470.9,N/A,2107728000,72271985,0,151200000,21.3583,1.7984,1.4815,-176.926,
002397.SZ,知準社慶,2014-03-11,3.0742,3.0653,3.1072,3.0058,3.0697,414546,5787774.3,-0.0044,-0.1435,13.9617,0.5736,1006026031.2,N/A,2104704000,72271985,0,151200000,21.3276,1.7958,1.4794,-176.6722,
002397.SZ,知準社慶,2014-03-12,3.0697,3.0697,3.1249,3.0389,3.1139,417818,5845894.9,0.0441,1.4368,13.9915,0.5781,1020480428.2,N/A,2134944000,72271985,0,151200000,21.6341,1.8216,1.5007,-179.2106,
002397.SZ,知準社慶,2014-03-13,3.1139,3.1139,3.1359,3.0896,3.1271,552660,7820368.5,0.0132,0.4249,14.1504,0.7647,1024816747.3,N/A,2144016000,72271985,0,151200000,21.726,1.8293,1.507,-179.9721,
002397.SZ,知準社慶,2014-03-14,3.1271,3.1205,3.1425,3.0918,3.1227,393658,5559255.4,-0.0044,-0.141,14.122,0.5447,1023371307.6,N/A,2140992000,72271985,0,151200000,21.6954,1.8267,1.5049,-179.7182,
002397.SZ,知準社慶,2014-03-17,3.1227,3.1205,3.1536,3.0984,3.1536,592326,8429686.9,0.0309,0.9887,14.2315,0.8196,1033489385.5,N/A,2162160000,72271985,0,151200000,21.9099,1.8448,1.5198,-181.4951,
002397.SZ,知準社慶,2014-03-18,3.1536,3.1558,3.2087,3.1271,3.1337,872901,12543571,-0.0198,-0.6294,14.37,1.2078,1026984906.85,N/A,2148552000,72271985,0,151200000,21.772,1.8332,1.5102,-180.3528,
002397.SZ,知準社慶,2014-03-19,3.1337,3.1205,3.1205,3.0653,3.105,703192,9850422.6,-0.0287,-0.9148,14.0082,0.973,1017589548.8,N/A,2128896000,72271985,0,151200000,21.5728,1.8164,1.4964,-178.7029,
